pt_graph coeff
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3495 0.5
3577 0.1
3577 0.1
3577 0.1
3577 0.1
3577 0.1
3577 0.1
3577 0.05
3577 0.05
3577 0.05
3577 0.1
3577 0.1
3577 0.1
3577 0.1
3577 0.1
3658 0.1
3658 0.1
3658 0.1
3658 0.1
3658 0.1
3658 0.1
3658 0.5
3658 0.5
3658 0.5
3658 0.5
3658 0.5
3658 0.5
3658 0.5
3658 0.5
3659 0.05
3659 0.05
3659 0.05
3659 0.05
3659 0.05
3659 0.05
3659 0.5
3659 0.5
3659 0.5
3659 0.5
3659 0.5
3659 0.5
3659 0.5
3659 0.5
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3660 0.05
3741 0.1
3741 0.1
3741 0.1
3741 0.1
3741 0.1
3741 0.1
3741 0.5
3741 0.5
3741 0.5
3741 0.5
3741 0.5
3741 0.5
3741 0.5
3741 0.5
3742 0.1
3742 0.1
3742 0.1
3742 0.1
3742 0.1
3742 0.1
3742 0.5
3742 0.5
3742 0.5
3742 0.5
3742 0.5
3742 0.5
3742 0.5
3742 0.5
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3743 0.05
3827 0.1
3827 0.1
3827 0.1
3827 0.1
3827 0.1
3827 0.1
3827 0.5
3827 0.5
3827 0.5
3827 0.5
3827 0.5
3827 0.5
3827 0.5
3827 0.5
3828 0.05
3828 0.05
3828 0.05
3828 0.05
3828 0.05
3828 0.05
3828 0.5
3828 0.5
3828 0.5
3828 0.5
3828 0.5
3828 0.5
3828 0.5
3828 0.5
3829 0.05
3829 0.05
3829 0.05
3829 0.05
3829 0.05
3829 0.05
3829 0.5
3829 0.5
3829 0.5
3829 0.5
3829 0.5
3829 0.5
3829 0.5
3829 0.5
3830 0.05
3830 0.05
3830 0.05
3830 0.05
3830 0.05
3830 0.05
3830 0.5
3830 0.5
3830 0.5
3830 0.5
3830 0.5
3830 0.5
3830 0.5
3830 0.5
3831 0.05
3831 0.05
3831 0.05
3831 0.05
3831 0.05
3831 0.05
3831 0.5
3831 0.5
3831 0.5
3831 0.5
3831 0.5
3831 0.5
3831 0.5
3831 0.5
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.05
3832 0.1
3832 0.1
3832 0.1
3832 0.1
3832 0.1
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3833 0.05
3919 0.1
3919 0.1
3919 0.1
3919 0.1
3919 0.1
3919 0.1
3919 0.5
3919 0.5
3919 0.5
3919 0.5
3919 0.5
3919 0.5
3919 0.5
3919 0.5
3920 0.05
3920 0.05
3920 0.05
3920 0.05
3920 0.05
3920 0.05
3920 0.5
3920 0.5
3920 0.5
3920 0.5
3920 0.5
3920 0.5
3920 0.5
3920 0.5
3921 0.05
3921 0.05
3921 0.05
3921 0.05
3921 0.05
3921 0.05
3921 0.5
3921 0.5
3921 0.5
3921 0.5
3921 0.5
3921 0.5
3921 0.5
3921 0.5
3922 0.05
3922 0.05
3922 0.05
3922 0.05
3922 0.05
3922 0.05
3922 0.5
3922 0.5
3922 0.5
3922 0.5
3922 0.5
3922 0.5
3922 0.5
3922 0.5
3923 0.05
3923 0.05
3923 0.05
3923 0.05
3923 0.05
3923 0.05
3923 0.5
3923 0.5
3923 0.5
3923 0.5
3923 0.5
3923 0.5
3923 0.5
3923 0.5
3924 0.05
3924 0.05
3924 0.05
3924 0.05
3924 0.05
3924 0.05
3924 0.5
3924 0.5
3924 0.5
3924 0.1
3924 0.1
3924 0.1
3924 0.1
3924 0.1
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3925 0.05
3926 0.05
3926 0.05
3926 0.05
3926 0.05
3926 0.05
3926 0.05
3926 0.5
3926 0.5
3926 0.5
3926 0.1
3926 0.1
3926 0.1
3926 0.1
3926 0.1
4006 0.1
4006 0.1
4006 0.1
4006 0.1
4006 0.1
4006 0.1
4006 0.5
4006 0.5
4006 0.5
4006 0.5
4006 0.5
4006 0.5
4006 0.5
4006 0.5
4007 0.05
4007 0.05
4007 0.05
4007 0.05
4007 0.05
4007 0.05
4007 0.5
4007 0.5
4007 0.5
4007 0.5
4007 0.5
4007 0.5
4007 0.5
4007 0.5
4008 0.05
4008 0.05
4008 0.05
4008 0.05
4008 0.05
4008 0.05
4008 0.5
4008 0.5
4008 0.5
4008 0.5
4008 0.5
4008 0.5
4008 0.5
4008 0.5
4009 0.05
4009 0.05
4009 0.05
4009 0.05
4009 0.05
4009 0.05
4009 0.5
4009 0.5
4009 0.5
4009 0.5
4009 0.5
4009 0.5
4009 0.5
4009 0.5
4010 0.05
4010 0.05
4010 0.05
4010 0.05
4010 0.05
4010 0.05
4010 0.5
4010 0.5
4010 0.5
4010 0.5
4010 0.5
4010 0.5
4010 0.5
4010 0.5
4011 0.05
4011 0.05
4011 0.05
4011 0.05
4011 0.05
4011 0.05
4011 0.5
4011 0.5
4011 0.5
4011 0.5
4011 0.5
4011 0.5
4011 0.5
4011 0.5
4012 0.05
4012 0.05
4012 0.05
4012 0.05
4012 0.05
4012 0.05
4012 0.5
4012 0.5
4012 0.5
4012 0.5
4012 0.5
4012 0.5
4012 0.5
4012 0.5
4013 0.05
4013 0.05
4013 0.05
4013 0.05
4013 0.05
4013 0.05
4013 0.5
4013 0.5
4013 0.5
4013 0.1
4013 0.1
4013 0.1
4013 0.1
4013 0.1
4014 0.05
4014 0.05
4014 0.05
4014 0.05
4014 0.05
4014 0.05
4014 0.5
4014 0.5
4014 0.5
4014 0.1
4014 0.1
4014 0.1
4014 0.1
4014 0.1
4015 0.1
4015 0.1
4015 0.1
4015 0.1
4015 0.1
4015 0.1
4015 0.5
4015 0.5
4015 0.5
4015 0.1
4015 0.1
4015 0.1
4015 0.1
4015 0.1
4092 0.05
4092 0.05
4092 0.05
4092 0.05
4092 0.05
4092 0.05
4092 0.5
4092 0.5
4092 0.5
