pt_graph coeff
0 0.5
0 0.5
0 0.5
0 0.5
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
0 0.05
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2051 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2052 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2134 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2135 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2136 0.5
2219 0.1
2219 0.1
2219 0.1
2219 0.1
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2219 0.5
2220 0.1
2220 0.1
2220 0.1
2220 0.1
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2220 0.5
2221 0.1
2221 0.1
2221 0.1
2221 0.1
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2221 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2222 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2223 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2303 0.5
2304 0.1
2304 0.1
2304 0.1
2304 0.1
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2304 0.5
2305 0.05
2305 0.05
2305 0.05
2305 0.05
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2305 0.5
2306 0.1
2306 0.1
2306 0.1
2306 0.1
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2306 0.5
2307 0.1
2307 0.1
2307 0.1
2307 0.1
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2307 0.5
2308 0.1
2308 0.1
2308 0.1
2308 0.1
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2308 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2309 0.5
2384 0.1
2384 0.1
2384 0.1
2384 0.1
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2384 0.5
2385 0.1
2385 0.1
2385 0.1
2385 0.1
2385 0.5
2385 0.5
2385 0.5
2385 0.5
2385 0.5
