pt_graph coeff
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3694 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3695 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3696 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3780 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3781 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3782 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3783 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3872 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3873 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3874 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3875 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3876 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3962 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3963 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3964 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3965 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3966 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
3967 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4049 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4050 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4051 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4052 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4053 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4054 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4135 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4136 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4137 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4138 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4139 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4140 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4141 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4220 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4221 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4222 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4223 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4224 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4225 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4226 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4227 0.5
4310 0.5
4310 0.5
4310 0.5
