pt_graph abundance
3495 0.01764706
3495 0.01764706
3495 0.01363636
3495 0.01298701
3577 0.02857143
3577 0.02857143
3577 0.01818182
3577 0.04285714
3658 0.0007874
3658 0.0007874
3658 0.00053476
3658 0
3659 0.01764706
3659 0.01764706
3659 0.01363636
3659 0.01298701
3660 0.02857143
3660 0.02857143
3660 0.07575758
3660 0.04285714
3742 0.0007874
3742 0.0007874
3742 0.00053476
3742 0
3743 0.02857143
3743 0.02857143
3743 0.01818182
3743 0.04285714
3829 0.0007874
3829 0.0007874
3829 0
3829 0
3830 0.0007874
3830 0.0007874
3830 0.00053476
3830 0
3831 0.00952381
3831 0.00952381
3831 0.0026936
3831 0.0018797
3832 0.01764706
3832 0.01764706
3832 0.01363636
3832 0.01298701
3833 0.01764706
3833 0.01764706
3833 0.01363636
3833 0.01298701
3922 0.0007874
3922 0.0007874
3922 0.00053476
3922 0
3923 0.0007874
3923 0.0007874
3923 0.00053476
3923 0.0018797
3924 0.00952381
3924 0.00952381
3924 0.0026936
3924 0.0018797
3925 0.01764706
3925 0.01764706
3925 0.01363636
3925 0.01298701
3926 0.00952381
3926 0.00952381
3926 0.0026936
3926 0.01298701
4010 0.0007874
4010 0.0007874
4010 0
4010 0
4011 0.0007874
4011 0.0007874
4011 0.00053476
4011 0
4012 0.00952381
4012 0.00952381
4012 0.0026936
4012 0.0018797
4013 0.00952381
4013 0.00952381
4013 0.01363636
4013 0.01298701
4014 0.00952381
4014 0.00952381
4014 0.0026936
4014 0.01298701
4015 0.0007874
4015 0.0007874
4015 0.0026936
4015 0.0018797
4096 0.0007874
4096 0.0007874
4096 0
4096 0
4097 0.0007874
4097 0.0007874
4097 0.00053476
4097 0.0018797
4098 0.0007874
4098 0.0007874
4098 0.0026936
4098 0.0018797
4099 0.00952381
4099 0.00952381
4099 0.0026936
4099 0.0018797
4100 0.00952381
4100 0.00952381
4100 0.0026936
4100 0.01298701
4101 0.0007874
4101 0.0007874
4101 0.0026936
4101 0.0018797
4102 0
4102 0
4102 0.00053476
4102 0
4182 0.0007874
4182 0.0007874
4182 0.00053476
4182 0
4183 0.0007874
4183 0.0007874
4183 0.00053476
4183 0.0018797
4184 0.0007874
4184 0.0007874
4184 0.0026936
4184 0.0018797
4185 0.00952381
4185 0.00952381
4185 0.0026936
4185 0.0018797
4186 0.0007874
4186 0.0007874
4186 0.0026936
4186 0.0018797
4187 0.0007874
4187 0.0007874
4187 0.00053476
4187 0.0018797
4188 0
4188 0
4188 0.00053476
4188 0
4270 0.0007874
4270 0.0007874
4270 0
4270 0
4271 0.0007874
4271 0.0007874
4271 0.00053476
4271 0.0018797
4272 0.0007874
4272 0.0007874
4272 0.0026936
4272 0.0018797
4273 0.0007874
4273 0.0007874
4273 0.0026936
4273 0.0018797
4274 0.0007874
4274 0.0007874
4274 0.0026936
4274 0.0018797
4275 0.0007874
4275 0.0007874
4275 0.0026936
4275 0.0018797
4276 0.0007874
4276 0.0007874
4276 0.00053476
4276 0.0018797
4277 0
4277 0
4277 0.00053476
4277 0.0018797
4361 0.0007874
4361 0.0007874
4361 0
4361 0
4362 0.0007874
4362 0.0007874
4362 0.00053476
4362 0.0018797
4363 0.0007874
4363 0.0007874
4363 0.0026936
4363 0.0018797
4364 0.0007874
4364 0.0007874
4364 0.0026936
4364 0.0018797
4365 0.0007874
4365 0.0007874
4365 0.0026936
4365 0.0018797
4366 0.0007874
4366 0.0007874
4366 0.0026936
4366 0.0018797
4455 0.0007874
4455 0.0007874
4455 0.00053476
4455 0
4456 0.0007874
4456 0.0007874
4456 0.00053476
4456 0.0018797
4457 0.0007874
4457 0.0007874
4457 0.0026936
4457 0.0018797
4458 0.0007874
4458 0.0007874
4458 0.0026936
4458 0.0018797
4459 0.0007874
4459 0.0007874
4459 0.0026936
4459 0.0018797
4547 0.0007874
4547 0.0007874
4547 0
4547 0
4548 0.0007874
4548 0.0007874
4548 0.00053476
4548 0
4549 0.0007874
4549 0.0007874
4549 0.00053476
4549 0.0018797
4550 0.0007874
4550 0.0007874
4550 0.00053476
4550 0.0018797
4551 0.0007874
4551 0.0007874
4551 0.00053476
4551 0.0018797
4552 0
4552 0
4552 0.00053476
4552 0
4640 0.0007874
4640 0.0007874
4640 0.00053476
4640 0
4641 0.0007874
4641 0.0007874
4641 0.00053476
4641 0
4642 0.0007874
4642 0.0007874
4642 0.00053476
4642 0
4811 0.0007874
4811 0.0007874
4811 0
4811 0
4812 0.0007874
4812 0.0007874
4812 0
4812 0
4901 0.0007874
4901 0.0007874
4901 0
4901 0
4902 0.0007874
4902 0.0007874
4902 0
4902 0
4903 0.0007874
4903 0.0007874
4903 0
4903 0
4990 0.0007874
4990 0.0007874
4990 0
4990 0
4991 0.0007874
4991 0.0007874
4991 0
4991 0
4992 0.0007874
4992 0.0007874
4992 0
4992 0
4993 0.0007874
4993 0.0007874
4993 0
4993 0
5080 0.0007874
5080 0.0007874
5080 0
5080 0
5081 0.0007874
5081 0.0007874
5081 0
5081 0
5082 0.0007874
5082 0.0007874
5082 0
5082 0
5083 0.0007874
5083 0.0007874
5083 0
5083 0
5084 0.0007874
5084 0.0007874
5084 0
5084 0
5170 0.0007874
5170 0.0007874
5170 0
5170 0
5171 0.0007874
5171 0.0007874
5171 0
5171 0
5172 0.0007874
5172 0.0007874
5172 0
5172 0
5173 0.0007874
5173 0.0007874
5173 0
5173 0
5174 0.0007874
5174 0.0007874
5174 0
5174 0
5175 0.0007874
5175 0.0007874
5175 0
5175 0
5261 0.0007874
5261 0.0007874
5261 0
5261 0
5262 0.0007874
5262 0.0007874
5262 0
5262 0
5263 0.0007874
5263 0.0007874
5263 0
5263 0
5264 0.0007874
