pt_graph avai
28 0.0000727
28 0.00004793
28 0.00003472
28 0.00002286
28 0.000104
28 0.00009702
28 0.00005214
28 0.00009526
29 0.00005093
29 0.00005093
29 0.00003971
29 0.00009984
29 0.00008743
29 0.00006627
29 0.00006785
29 0.00004773
29 0.00003172
29 0.0000256
29 0.00010527
29 0.00010706
29 0.000049
29 0.00009742
30 0.00005201
30 0.00005201
30 0.00003992
30 0.00010166
30 0.00009804
30 0.00007002
30 0.00005465
30 0.00004103
30 0.00003044
30 0.00003806
30 0.00010396
30 0.00009922
30 0.00004502
30 0.0001039
31 0.00005091
31 0.00005091
31 0.00004351
31 0.0001032
31 0.00009624
31 0.0000744
31 0.0000549
31 0.00004352
31 0.00003337
31 0.00005148
31 0.00009644
31 0.00009758
31 0.00005009
31 0.00011158
32 0.00003731
32 0.00003731
32 0.00004114
32 0.00009975
32 0.00007244
32 0.00008799
32 0.00005997
32 0.00004526
32 0.00002795
32 0.00004128
32 0.00009738
32 0.00006342
32 0.00004531
32 0.000098
33 0.00003832
33 0.00003832
33 0.00003757
33 0.00010017
33 0.00007551
33 0.00009054
33 0.00005733
33 0.00004057
33 0.00003324
33 0.0000409
33 0.000101
33 0.00005849
33 0.00003783
33 0.00009772
34 0.00004032
34 0.00004032
34 0.00003594
34 0.00009922
34 0.00007833
34 0.00009128
34 0.00005675
34 0.00003821
34 0.00003509
34 0.00003942
34 0.0001034
34 0.00005847
34 0.00003936
34 0.000098
35 0.00004032
35 0.00004032
35 0.00003594
35 0.00009922
35 0.00007833
35 0.00009128
35 0.00005675
35 0.00003821
35 0.00003509
35 0.00003942
35 0.0001034
35 0.00005847
35 0.00003936
35 0.000098
36 0.00004333
36 0.00004333
36 0.00003625
36 0.0000969
36 0.00008089
36 0.00009022
36 0.00005823
36 0.00003818
36 0.00003351
36 0.00003685
36 0.00010459
36 0.00006337
36 0.0000499
36 0.00009883
37 0.00004615
37 0.00004615
37 0.00003772
37 0.0000963
37 0.00008217
37 0.00008457
37 0.00006171
37 0.00004121
37 0.00003268
37 0.00003531
37 0.00010586
37 0.00007581
37 0.00005524
37 0.00009838
38 0.00004881
38 0.00004881
38 0.00004034
38 0.00009743
38 0.00008215
38 0.00007432
38 0.0000672
38 0.00004731
38 0.0000326
38 0.00003481
38 0.00010722
38 0.00009581
38 0.00005538
38 0.00009666
39 0.00005052
39 0.00005052
39 0.00004183
39 0.00009933
39 0.00008626
39 0.00007147
39 0.00006449
39 0.00004793
39 0.00003371
39 0.00003913
39 0.00010586
39 0.00010313
39 0.00005378
39 0.00009908
40 0.0000513
40 0.0000513
40 0.00004221
40 0.00010201
40 0.00009448
40 0.00007602
40 0.00005356
40 0.00004307
40 0.00003602
40 0.00004827
40 0.00010177
40 0.00009778
40 0.00005044
40 0.00010563
41 0.00005091
41 0.00005091
41 0.00004351
41 0.0001032
41 0.00009624
41 0.0000744
41 0.0000549
41 0.00004352
41 0.00003337
41 0.00005148
41 0.00009644
41 0.00009758
41 0.00005009
41 0.00011158
42 0.00004936
42 0.00004936
42 0.00004575
42 0.00010291
42 0.00009152
42 0.00006662
42 0.0000685
42 0.00004928
42 0.00002576
42 0.00004874
42 0.00008985
42 0.00010253
42 0.00005275
42 0.00011694
43 0.0000467
43 0.0000467
43 0.00004631
43 0.000103
43 0.00009571
43 0.00006047
43 0.00007088
43 0.00005136
43 0.00002309
43 0.00004502
43 0.00009096
43 0.00010031
43 0.00005627
43 0.00011858
44 0.0000374
44 0.0000374
44 0.00004005
44 0.00009965
44 0.00006585
44 0.00008621
44 0.00005946
44 0.00004651
44 0.00002339
44 0.00003743
44 0.00010071
44 0.00006476
44 0.00004872
44 0.0000964
45 0.00003731
45 0.00003731
45 0.00004114
45 0.00009975
45 0.00007244
45 0.00008799
45 0.00005997
45 0.00004526
45 0.00002795
45 0.00004128
45 0.00009738
45 0.00006342
45 0.00004531
45 0.000098
46 0.00004021
46 0.00004021
46 0.00003686
46 0.00009812
46 0.00007323
46 0.00008419
46 0.00005603
46 0.0000352
46 0.0000238
46 0.00004051
46 0.00010327
46 0.00007046
46 0.00004843
46 0.00009633
47 0.00004031
47 0.00004031
47 0.00003556
47 0.00009699
47 0.00007539
47 0.00008582
47 0.00005542
47 0.00003291
47 0.00002562
47 0.00004052
47 0.00010385
47 0.00006952
47 0.00004892
47 0.00009754
48 0.00004189
48 0.00004189
48 0.00003697
48 0.00009526
48 0.00007859
48 0.00008821
48 0.00005527
48 0.00003614
48 0.0000257
48 0.00004128
48 0.00010369
48 0.00007263
48 0.00005389
48 0.0000981
49 0.00004442
49 0.00004442
49 0.00003968
49 0.00009483
49 0.00008069
49 0.00008676
49 0.00005663
49 0.00004055
49 0.00002754
49 0.00004748
49 0.00010567
49 0.0000795
49 0.00005838
49 0.00009855
50 0.00004789
50 0.00004789
50 0.00004371
50 0.00009571
50 0.00008168
50 0.00008147
50 0.00005951
50 0.00004612
50 0.00003116
50 0.00005912
50 0.00010979
50 0.00009015
50 0.00006238
50 0.00009888
51 0.0000497
51 0.0000497
51 0.00004608
51 0.00009833
51 0.00008391
51 0.00008188
51 0.00005776
51 0.00004832
51 0.0000377
51 0.00006619
51 0.00010703
51 0.00009528
51 0.00006335
51 0.00010239
52 0.00004986
52 0.00004986
52 0.00004679
52 0.00010269
52 0.00008736
52 0.00008801
52 0.00005138
52 0.00004714
52 0.00004717
52 0.0000687
52 0.0000974
52 0.00009488
52 0.00006128
52 0.00010908
53 0.00004986
53 0.00004986
53 0.00004679
53 0.00010269
53 0.00008736
53 0.00008801
53 0.00005138
53 0.00004714
53 0.00004717
53 0.0000687
53 0.0000974
53 0.00009488
53 0.00006128
53 0.00010908
54 0.00004968
54 0.00004968
54 0.00004612
54 0.00010552
54 0.00008945
54 0.00008674
54 0.00005268
54 0.00004722
54 0.00004556
54 0.00006472
54 0.00009217
54 0.00009543
54 0.00005671
54 0.00011445
55 0.00004915
55 0.00004915
55 0.00004406
55 0.0001068
55 0.00009018
55 0.00007806
55 0.00006166
55 0.00004855
55 0.00003288
55 0.00005425
55 0.00009134
55 0.00009695
55 0.00004962
55 0.0001185
56 0.00004692
56 0.00004692
56 0.00004343
56 0.00010651
56 0.00009675
56 0.00006872
56 0.00006402
56 0.00004916
56 0.00002651
56 0.00004626
56 0.00009424
56 0.00009483
56 0.00005028
56 0.00011927
57 0.00004299
57 0.00004299
57 0.00004423
57 0.00010465
57 0.00010915
57 0.00005871
57 0.00005976
57 0.00004903
57 0.00002647
57 0.00004074
57 0.00010087
57 0.00008909
57 0.00005867
57 0.00011675
60 0.00004216
60 0.00004216
60 0.00002478
60 0.00009654
60 0.0000536
60 0.00008874
60 0.0000549
60 0.00003641
60 0.00002579
60 0.0000257
60 0.00011253
60 0.00003919
60 0.00003368
60 0.00008815
61 0.00004017
61 0.00004017
61 0.00002919
61 0.00009885
61 0.00005165
61 0.00008606
61 0.00005429
61 0.00004095
61 0.00002037
61 0.00002544
61 0.00011491
61 0.00005398
61 0.00004307
61 0.00009018
62 0.00003996
62 0.00003996
62 0.00003425
62 0.00009973
62 0.00005589
62 0.00008426
62 0.00005489
62 0.00004414
62 0.00001786
62 0.00002938
62 0.00011241
62 0.00006552
62 0.00004943
62 0.00009178
63 0.0000416
63 0.0000416
63 0.00004084
63 0.00009864
63 0.00007211
63 0.00008334
63 0.00005708
63 0.000043
63 0.00002024
63 0.00004123
63 0.00010196
63 0.00007544
63 0.00005242
63 0.00009449
64 0.00004021
64 0.00004021
64 0.00003686
64 0.00009812
64 0.00007323
64 0.00008419
64 0.00005603
64 0.0000352
64 0.0000238
64 0.00004051
64 0.00010327
64 0.00007046
64 0.00004843
64 0.00009633
65 0.00004031
65 0.00004031
65 0.00003556
65 0.00009699
65 0.00007539
65 0.00008582
65 0.00005542
65 0.00003291
65 0.00002562
65 0.00004052
65 0.00010385
65 0.00006952
65 0.00004892
65 0.00009754
66 0.00004189
66 0.00004189
66 0.00003697
66 0.00009526
66 0.00007859
66 0.00008821
66 0.00005527
66 0.00003614
66 0.0000257
66 0.00004128
66 0.00010369
66 0.00007263
66 0.00005389
66 0.0000981
67 0.00004442
67 0.00004442
67 0.00003968
67 0.00009483
67 0.00008069
67 0.00008676
67 0.00005663
67 0.00004055
67 0.00002754
67 0.00004748
67 0.00010567
67 0.0000795
67 0.00005838
67 0.00009855
68 0.00004442
68 0.00004442
68 0.00003968
68 0.00009483
68 0.00008069
68 0.00008676
68 0.00005663
68 0.00004055
68 0.00002754
68 0.00004748
68 0.00010567
68 0.0000795
68 0.00005838
68 0.00009855
69 0.00004789
69 0.00004789
69 0.00004371
69 0.00009571
69 0.00008168
69 0.00008147
69 0.00005951
69 0.00004612
69 0.00003116
69 0.00005912
69 0.00010979
69 0.00009015
69 0.00006238
69 0.00009888
70 0.0000497
70 0.0000497
70 0.00004608
70 0.00009833
70 0.00008391
70 0.00008188
70 0.00005776
70 0.00004832
70 0.0000377
70 0.00006619
70 0.00010703
70 0.00009528
70 0.00006335
70 0.00010239
71 0.00004986
71 0.00004986
71 0.00004679
71 0.00010269
71 0.00008736
71 0.00008801
71 0.00005138
71 0.00004714
71 0.00004717
71 0.0000687
71 0.0000974
71 0.00009488
71 0.00006128
71 0.00010908
72 0.00004968
72 0.00004968
72 0.00004612
72 0.00010552
72 0.00008945
72 0.00008674
72 0.00005268
72 0.00004722
72 0.00004556
72 0.00006472
72 0.00009217
72 0.00009543
72 0.00005671
72 0.00011445
73 0.00004915
73 0.00004915
73 0.00004406
73 0.0001068
73 0.00009018
73 0.00007806
73 0.00006166
73 0.00004855
73 0.00003288
73 0.00005425
73 0.00009134
73 0.00009695
73 0.00004962
73 0.0001185
74 0.00004692
74 0.00004692
74 0.00004343
74 0.00010651
74 0.00009675
74 0.00006872
74 0.00006402
74 0.00004916
74 0.00002651
74 0.00004626
74 0.00009424
74 0.00009483
74 0.00005028
74 0.00011927
75 0.00004299
75 0.00004299
75 0.00004423
75 0.00010465
75 0.00010915
75 0.00005871
75 0.00005976
75 0.00004903
75 0.00002647
75 0.00004074
75 0.00010087
75 0.00008909
75 0.00005867
75 0.00011675
76 0.0000435
76 0.0000435
76 0.00004779
76 0.00010431
76 0.00011083
76 0.00005692
76 0.00005797
76 0.00004907
76 0.00002816
76 0.00004061
76 0.00009748
76 0.00008951
76 0.00006696
76 0.0001171
77 0.00004845
77 0.00004845
77 0.00005413
77 0.00010552
77 0.00010181
77 0.00006335
77 0.00005865
77 0.00004928
77 0.00003159
77 0.00004588
77 0.00008408
77 0.00009609
77 0.00007517
77 0.00012032
78 0.00005092
78 0.00005092
78 0.0000573
78 0.00010612
78 0.0000973
78 0.00006657
78 0.00005898
78 0.00004938
78 0.00003331
78 0.00004852
78 0.00007737
78 0.00009938
78 0.00007927
78 0.00012194
79 0.00005092
79 0.00005092
79 0.0000573
79 0.00010612
79 0.0000973
79 0.00006657
79 0.00005898
79 0.00004938
79 0.00003331
79 0.00004852
79 0.00007737
79 0.00009938
79 0.00007927
79 0.00012194
81 0.00004315
81 0.00004315
81 0.00002258
81 0.00009539
81 0.00005457
81 0.00009008
81 0.00005521
81 0.00003415
81 0.0000285
81 0.00002584
81 0.00011134
81 0.00003179
81 0.00002899
81 0.00008714
82 0.00004216
82 0.00004216
82 0.00002478
82 0.00009654
82 0.0000536
82 0.00008874
82 0.0000549
82 0.00003641
82 0.00002579
82 0.0000257
82 0.00011253
82 0.00003919
82 0.00003368
82 0.00008815
83 0.00004051
83 0.00004051
83 0.00003213
83 0.00009999
83 0.00005892
83 0.00008279
83 0.00005368
83 0.00003357
83 0.00002252
83 0.00002556
83 0.00011214
83 0.00005947
83 0.00003868
83 0.00008718
84 0.00004139
84 0.00004139
84 0.0000362
84 0.00010219
84 0.00006158
84 0.00008118
84 0.00005565
84 0.00003739
84 0.00002037
84 0.00003143
84 0.0001093
84 0.00006892
84 0.00004591
84 0.00008856
85 0.00004561
85 0.00004561
85 0.00004092
85 0.00010085
85 0.00006764
85 0.00008071
85 0.00005552
85 0.00004153
85 0.0000154
85 0.00003905
85 0.00010572
85 0.00007746
85 0.00005284
85 0.00008803
86 0.00004561
86 0.00004561
86 0.00004092
86 0.00010085
86 0.00006764
86 0.00008071
86 0.00005552
86 0.00004153
86 0.0000154
86 0.00003905
86 0.00010572
86 0.00007746
86 0.00005284
86 0.00008803
87 0.00004581
87 0.00004581
87 0.00004131
87 0.00009964
87 0.00007147
87 0.00007937
87 0.00005636
87 0.00003895
87 0.00001436
87 0.00004119
87 0.00010361
87 0.00007914
87 0.00005637
87 0.00009038
88 0.000042
88 0.000042
88 0.00003737
88 0.00009855
88 0.00007309
88 0.00007714
88 0.00005817
88 0.00002964
88 0.00001728
88 0.00003785
88 0.00010296
88 0.00007398
88 0.00005648
88 0.0000956
89 0.0000411
89 0.0000411
89 0.00003618
89 0.00009633
89 0.00007553
89 0.00007807
89 0.00005712
89 0.00002722
89 0.00001954
89 0.00003847
89 0.00010137
89 0.00007287
89 0.00005788
89 0.00009835
90 0.0000431
90 0.0000431
90 0.00003775
90 0.00009297
90 0.0000788
90 0.00008215
90 0.00005322
90 0.00003171
90 0.00002116
90 0.00004306
90 0.00009883
90 0.00007581
90 0.00006056
90 0.00009862
91 0.00004553
91 0.00004553
91 0.00004018
91 0.000092
91 0.00008037
91 0.00008447
91 0.00005171
91 0.00003626
91 0.00002313
91 0.00005297
91 0.00010209
91 0.00007948
91 0.00006323
91 0.00009974
92 0.00004838
92 0.00004838
92 0.00004347
92 0.00009343
92 0.00008025
92 0.00008502
92 0.00005258
92 0.00004086
92 0.00002546
92 0.0000682
92 0.00011115
92 0.00008387
92 0.0000659
92 0.0001017
93 0.00004998
93 0.00004998
93 0.00004539
93 0.00009676
93 0.00008153
93 0.00008761
93 0.00005277
93 0.00004441
93 0.00003392
93 0.00007569
93 0.00010961
93 0.00008771
93 0.00006591
93 0.00010584
94 0.00005034
94 0.00005034
94 0.00004594
94 0.000102
94 0.00008422
94 0.00009224
94 0.00005228
94 0.00004691
94 0.00004849
94 0.00007543
94 0.00009747
94 0.00009099
94 0.00006326
94 0.00011214
95 0.00005065
95 0.00005065
95 0.00004475
95 0.00010496
95 0.000087
95 0.00008894
95 0.00005571
95 0.00004792
95 0.00005007
95 0.00006834
95 0.0000934
95 0.00009352
95 0.00005871
95 0.00011719
96 0.00005092
96 0.00005092
96 0.00004183
96 0.00010563
96 0.00008987
96 0.00007771
96 0.00006306
96 0.00004744
96 0.00003867
96 0.0000544
96 0.0000974
96 0.00009529
96 0.00005226
96 0.00012099
97 0.00005092
97 0.00005092
97 0.00004183
97 0.00010563
97 0.00008987
97 0.00007771
97 0.00006306
97 0.00004744
97 0.00003867
97 0.0000544
97 0.0000974
97 0.00009529
97 0.00005226
97 0.00012099
98 0.00004918
98 0.00004918
98 0.00004081
98 0.00010494
98 0.00009442
98 0.0000662
98 0.00006537
98 0.00004761
98 0.00003221
98 0.00004551
98 0.00010092
98 0.00009459
98 0.00005342
98 0.00012124
99 0.00004542
99 0.00004542
99 0.00004169
99 0.00010288
99 0.00010067
99 0.00005441
99 0.00006264
99 0.00004842
99 0.0000307
99 0.00004168
99 0.00010396
99 0.00009143
99 0.00006219
99 0.00011794
100 0.00004521
100 0.00004521
100 0.00004482
100 0.00010264
100 0.000101
100 0.00005247
100 0.00006122
100 0.00004874
100 0.0000317
100 0.00004128
100 0.00010029
100 0.0000917
100 0.00006965
100 0.00011767
101 0.00004855
101 0.00004855
101 0.00005019
101 0.0001042
101 0.00009543
101 0.00006038
101 0.00006108
101 0.00004855
101 0.00003522
101 0.0000443
101 0.00008992
101 0.00009542
101 0.00007581
101 0.00012042
102 0.000045
102 0.000045
102 0.00003033
102 0.00008838
102 0.00006412
102 0.00008451
102 0.00004192
102 0.00002398
102 0.00001628
102 0.00001453
102 0.00011822
102 0.000053
102 0.00002622
102 0.00007856
103 0.000045
103 0.000045
103 0.00003033
103 0.00008838
103 0.00006412
103 0.00008451
103 0.00004192
103 0.00002398
103 0.00001628
103 0.00001453
103 0.00011822
103 0.000053
103 0.00002622
103 0.00007856
104 0.00004447
104 0.00004447
104 0.00002811
104 0.00009038
104 0.00006139
104 0.0000861
104 0.00004572
104 0.00002689
104 0.00001977
104 0.00001776
104 0.00011626
104 0.00004694
104 0.00002701
104 0.00008101
105 0.00004298
105 0.00004298
105 0.00002872
105 0.00009425
105 0.00005966
105 0.00008553
105 0.00004964
105 0.00003008
105 0.00002185
105 0.00002144
105 0.00011423
105 0.0000491
105 0.00003116
105 0.00008388
106 0.00004051
106 0.00004051
106 0.00003213
106 0.00009999
106 0.00005892
106 0.00008279
106 0.00005368
106 0.00003357
106 0.00002252
106 0.00002556
106 0.00011214
106 0.00005947
106 0.00003868
106 0.00008718
107 0.00004139
107 0.00004139
107 0.0000362
107 0.00010219
107 0.00006158
107 0.00008118
107 0.00005565
107 0.00003739
107 0.00002037
107 0.00003143
107 0.0001093
107 0.00006892
107 0.00004591
107 0.00008856
108 0.00004561
108 0.00004561
108 0.00004092
108 0.00010085
108 0.00006764
108 0.00008071
108 0.00005552
108 0.00004153
108 0.0000154
108 0.00003905
108 0.00010572
108 0.00007746
108 0.00005284
108 0.00008803
109 0.00004581
109 0.00004581
109 0.00004131
109 0.00009964
109 0.00007147
109 0.00007937
109 0.00005636
109 0.00003895
109 0.00001436
109 0.00004119
109 0.00010361
109 0.00007914
109 0.00005637
109 0.00009038
110 0.000042
110 0.000042
110 0.00003737
110 0.00009855
110 0.00007309
110 0.00007714
110 0.00005817
110 0.00002964
110 0.00001728
110 0.00003785
110 0.00010296
110 0.00007398
110 0.00005648
110 0.0000956
111 0.0000411
111 0.0000411
111 0.00003618
111 0.00009633
111 0.00007553
111 0.00007807
111 0.00005712
111 0.00002722
111 0.00001954
111 0.00003847
111 0.00010137
111 0.00007287
111 0.00005788
111 0.00009835
112 0.0000431
112 0.0000431
112 0.00003775
112 0.00009297
112 0.0000788
112 0.00008215
112 0.00005322
112 0.00003171
112 0.00002116
112 0.00004306
112 0.00009883
112 0.00007581
112 0.00006056
112 0.00009862
113 0.00004553
113 0.00004553
113 0.00004018
113 0.000092
113 0.00008037
113 0.00008447
113 0.00005171
113 0.00003626
113 0.00002313
113 0.00005297
113 0.00010209
113 0.00007948
113 0.00006323
113 0.00009974
114 0.00004553
114 0.00004553
114 0.00004018
114 0.000092
114 0.00008037
114 0.00008447
114 0.00005171
114 0.00003626
114 0.00002313
114 0.00005297
114 0.00010209
114 0.00007948
114 0.00006323
114 0.00009974
115 0.00004838
115 0.00004838
115 0.00004347
115 0.00009343
115 0.00008025
115 0.00008502
115 0.00005258
115 0.00004086
115 0.00002546
115 0.0000682
115 0.00011115
115 0.00008387
115 0.0000659
115 0.0001017
116 0.00004998
116 0.00004998
116 0.00004539
116 0.00009676
116 0.00008153
116 0.00008761
116 0.00005277
116 0.00004441
116 0.00003392
116 0.00007569
116 0.00010961
116 0.00008771
116 0.00006591
116 0.00010584
117 0.00005034
117 0.00005034
117 0.00004594
117 0.000102
117 0.00008422
117 0.00009224
117 0.00005228
117 0.00004691
117 0.00004849
117 0.00007543
117 0.00009747
117 0.00009099
117 0.00006326
117 0.00011214
118 0.00005065
118 0.00005065
118 0.00004475
118 0.00010496
118 0.000087
118 0.00008894
118 0.00005571
118 0.00004792
118 0.00005007
118 0.00006834
118 0.0000934
118 0.00009352
118 0.00005871
118 0.00011719
119 0.00005092
119 0.00005092
119 0.00004183
119 0.00010563
119 0.00008987
119 0.00007771
119 0.00006306
119 0.00004744
119 0.00003867
119 0.0000544
119 0.0000974
119 0.00009529
119 0.00005226
119 0.00012099
120 0.00004918
120 0.00004918
120 0.00004081
120 0.00010494
120 0.00009442
120 0.0000662
120 0.00006537
120 0.00004761
120 0.00003221
120 0.00004551
120 0.00010092
120 0.00009459
120 0.00005342
120 0.00012124
121 0.00004542
121 0.00004542
121 0.00004169
121 0.00010288
121 0.00010067
121 0.00005441
121 0.00006264
121 0.00004842
121 0.0000307
121 0.00004168
121 0.00010396
121 0.00009143
121 0.00006219
121 0.00011794
122 0.00004521
122 0.00004521
122 0.00004482
122 0.00010264
122 0.000101
122 0.00005247
122 0.00006122
122 0.00004874
122 0.0000317
122 0.00004128
122 0.00010029
122 0.0000917
122 0.00006965
122 0.00011767
123 0.00004855
123 0.00004855
123 0.00005019
123 0.0001042
123 0.00009543
123 0.00006038
123 0.00006108
123 0.00004855
123 0.00003522
123 0.0000443
123 0.00008992
123 0.00009542
123 0.00007581
123 0.00012042
124 0.00005294
124 0.00005294
124 0.00004698
124 0.00010523
124 0.00009157
124 0.00006935
124 0.00007307
124 0.00004509
124 0.00004132
124 0.00005324
124 0.0000857
124 0.00008693
124 0.00007577
124 0.0001172
125 0.00004461
125 0.00004461
125 0.00003658
125 0.00008967
125 0.00007178
125 0.0000791
125 0.00003911
125 0.00001742
125 0.00001398
125 0.0000129
125 0.00011763
125 0.00006891
125 0.00002612
125 0.00007535
126 0.0000412
126 0.0000412
126 0.00003802
126 0.00010226
126 0.00007346
126 0.00007625
126 0.00005247
126 0.00001882
126 0.00002683
126 0.00002578
126 0.00010659
126 0.00007045
126 0.00002989
126 0.00008118
127 0.00004289
127 0.00004289
127 0.00004012
127 0.00010727
127 0.00007278
127 0.00007597
127 0.00005807
127 0.00002407
127 0.0000271
127 0.00003549
127 0.00010166
127 0.00007272
127 0.00003751
127 0.00008326
128 0.00004968
128 0.00004968
128 0.00004289
128 0.00010469
128 0.00006976
128 0.00007827
128 0.00005592
128 0.00003317
128 0.0000148
128 0.00004202
128 0.00010285
128 0.00007574
128 0.00004899
128 0.00008157
129 0.00004995
129 0.00004995
