pt_graph met
5712 18
5716 18
5718 18
5807 18
5808 18
5809 18
5810 18
5818 18
5903 18
5905 18
5912 18
5914 18
5915 18
5919 18
5993 18
5997 18
6007 18
6008 18
6014 18
6097 18
6098 18
6099 18
6100 18
6115 18
6194 18
6197 18
6221 18
6288 18
6290 18
6292 18
6321 18
6386 18
6400 18
6490 18
6494 18
6546 18
6551 18
6640 18
6641 18
6645 18
6660 18
6789 18
6795 18
6801 18
6802 18
6803 18
6805 18
6872 18
6873 18
6874 18
6875 18
6931 18
6933 18
6942 18
6943 18
6945 18
6950 18
6961 18
7001 18
7010 18
7015 18
7019 18
7072 18
7073 18
7085 18
7102 18
7144 18
7149 18
7172 18
7173 18
7176 18
7201 18
7218 18
7247 18
7283 18
7308 18
7310 18
7312 18
7315 18
7379 18
7416 18
7418 18
7421 18
7443 18
7493 18
7500 18
7501 18
7534 18
7545 18
7549 18
7558 18
7615 18
7648 18
7667 18
7671 18
7698 18
7719 18
7727 18
7743 18
7783 18
7799 18
7825 18
7840 18
7842 18
7854 18
7910 18
7911 18
7945 18
7955 18
7956 18
7967 18
7976 18
8011 18
8040 18
8058 18
8071 18
8080 18
8089 18
8095 18
8103 18
8121 18
8122 18
8135 18
8137 18
8154 18
8165 18
8177 18
8189 18
8190 18
8199 18
8212 18
8213 18
8221 18
8243 18
8247 18
8264 18
8271 18
8272 18
8273 18
8274 18
8286 18
8288 18
8300 18
8322 18
8323 18
8324 18
8331 18
8353 18
8373 18
8374 18
8375 18
8376 18
8388 18
8405 18
8407 18
8427 18
8459 18
8479 18
8493 18
8503 18
8504 18
8505 18
8506 18
8530 18
8531 18
8557 18
8571 18
8581 18
8590 18
8592 18
8594 18
8608 18
8635 18
8639 18
8642 18
8643 18
8644 18
8660 18
8684 18
8694 18
8709 18
8714 18
8724 18
8736 18
8747 18
8767 18
8768 18
8787 18
8789 18
8798 18
8800 18
8820 18
8870 18
8873 18
8875 18
8878 18
8897 18
8903 18
8928 18
8929 18
8955 18
8982 18
8989 18
9000 18
9035 18
9088 18
9140 18
9147 18
9148 18
9149 18
9192 18
9193 18
9245 18
9295 18
9296 18
9298 18
9299 18
9311 18
9347 18
9400 18
9403 18
9405 18
9415 18
9455 18
9457 18
9505 18
9506 18
9511 18
9558 18
9569 18
9570 18
9612 18
9635 18
10108 18
10424 18
10452 18
