pt_graph met
3 18
4 18
5 18
12 18
23 18
25 18
27 18
34 28
35 28
41 28
46 18
48 28
50 28
53 28
54 28
55 18
55 18
55 28
55 28
56 18
56 18
56 28
56 28
57 28
63 18
66 18
67 28
70 18
71 28
74 18
74 18
74 28
74 28
75 18
75 18
75 28
75 28
76 28
77 28
87 28
90 28
91 28
93 18
95 28
98 28
100 28
110 28
112 18
112 18
112 28
112 28
122 28
132 28
138 28
140 28
142 28
152 18
152 18
152 28
152 28
182 28
186 28
188 28
192 18
193 28
208 28
214 18
217 28
219 28
220 28
221 28
237 28
262 28
266 28
271 18
302 28
309 28
314 28
335 28
354 28
357 28
373 28
377 28
379 18
380 28
388 28
393 18
447 28
458 28
459 28
484 28
491 28
526 28
538 28
543 28
547 28
549 18
567 28
570 28
575 28
581 28
585 28
605 28
606 28
616 28
619 28
620 28
647 28
657 28
658 28
660 28
661 28
680 28
686 28
698 28
730 28
732 18
732 18
732 28
732 28
735 28
756 28
764 28
773 28
775 28
797 18
808 28
810 28
811 28
812 28
815 28
829 28
836 28
844 28
849 18
851 28
852 28
853 28
854 28
881 28
882 18
882 18
882 28
882 28
900 28
901 28
902 28
904 28
907 28
938 18
938 18
938 28
938 28
939 18
952 28
957 28
958 28
959 28
986 18
988 18
995 28
1009 28
1011 28
1012 28
1013 28
1035 28
1036 28
1040 18
1051 18
1053 18
1065 28
1067 28
1103 18
1105 18
1106 18
1110 28
1126 28
1127 28
1128 28
1133 28
1152 28
1155 18
1157 28
1158 18
1168 28
1169 18
1170 18
1171 28
1172 18
1191 28
1192 28
1195 28
1232 18
1233 18
1234 18
1235 18
1236 18
1285 18
1300 18
1301 18
1302 18
1303 18
1324 28
1346 28
1347 18
1348 18
1349 18
1350 18
1351 18
1354 28
1367 18
1368 18
1369 18
1414 18
1415 18
1416 18
1417 18
1430 28
1433 18
1434 18
1435 18
1436 18
1484 18
1486 28
1493 18
1496 18
1499 18
1502 18
1515 28
1520 18
1557 28
1568 18
1569 18
1570 18
1574 18
1638 18
1643 18
1644 18
1702 18
1703 18
1705 18
1711 28
1722 28
1774 18
1789 28
1857 18
1858 18
1867 18
1872 18
1873 28
1942 18
1944 28
2023 18
2025 18
2029 28
10235 28
10237 28
10477 28
10482 28
10486 28
10488 28
10769 28
10776 28
10778 28
10779 28
