pt_graph freq
166 0.75
186 0.25
208 0.75
209 0.75
245 0.75
314 0.75
333 0.75
345 0.75
353 0.75
357 0.75
367 0.75
375 0.75
377 0.75
380 0.75
391 0.75
392 0.75
400 0.75
418 0.75
423 0.75
442 0.75
494 0.75
511 0.75
526 0.75
540 0.75
555 0.25
570 0.75
571 0.75
578 0.75
605 0.75
612 0.25
619 0.75
620 0.75
622 0.75
641 0.75
644 0.75
656 0.25
657 0.75
658 0.75
660 0.75
661 0.75
694 0.75
716 0.75
732 0.75
755 0.75
756 0.75
773 0.75
812 0.75
815 0.75
838 0.75
845 0.75
849 0.75
851 0.75
852 0.75
853 0.75
854 0.75
881 0.75
882 0.75
889 0.75
901 0.75
902 0.75
903 0.75
904 0.75
907 0.75
937 0.75
955 0.75
956 0.75
957 0.75
958 0.75
959 0.75
987 0.25
989 0.25
991 0.25
1005 0.75
1011 0.75
1012 0.75
1013 0.75
1040 0.25
1043 0.25
1048 0.25
1049 0.25
1050 0.25
1070 0.75
1073 0.75
1091 0.75
1096 0.25
1103 0.25
1104 0.25
1105 0.25
1106 0.25
1114 0.25
1125 0.75
1127 0.75
1128 0.75
1129 0.75
1133 0.75
1156 0.75
1158 0.25
1170 0.25
1171 0.25
1172 0.75
1185 0.75
1191 0.75
1192 0.75
1195 0.75
1196 0.75
1225 0.25
1234 0.25
1236 0.25
1247 0.75
1260 0.75
1285 0.25
1286 0.25
1296 0.75
1302 0.25
1324 0.75
1349 0.25
1350 0.25
1351 0.25
1366 0.25
1367 0.25
1368 0.25
1369 0.25
1391 0.75
1393 0.75
1416 0.25
1420 0.75
1428 0.25
1434 0.25
1435 0.25
1453 0.75
1458 0.75
1459 0.75
1460 0.75
1484 0.25
1496 0.25
1497 0.25
1498 0.25
1499 0.25
1500 0.25
1507 0.75
1518 0.75
1525 0.75
1527 0.75
1557 0.25
1565 0.75
1567 0.25
1567 0.25
1567 0.75
1567 0.75
1568 0.25
1569 0.25
1570 0.75
1580 0.25
1580 0.25
1580 0.75
1580 0.75
1585 0.25
1589 0.25
1597 0.75
1598 0.75
1629 0.25
1633 0.75
1636 0.25
1638 0.25
1641 0.75
1643 0.25
1643 0.25
1643 0.75
1643 0.75
1644 0.25
1659 0.25
1666 0.75
1667 0.75
1668 0.75
1700 0.75
1711 0.25
1738 0.75
1772 0.75
1773 0.75
1775 0.25
1776 0.75
1778 0.75
1787 0.75
1789 0.25
1792 0.75
1809 0.75
1810 0.75
1812 0.75
1854 0.75
1857 0.25
1858 0.25
1860 0.75
1884 0.75
1885 0.75
1887 0.75
1939 0.25
1942 0.25
1943 0.75
1948 0.75
1964 0.75
1965 0.75
2020 0.25
2022 0.25
2030 0.25
2043 0.25
2046 0.75
2047 0.75
2049 0.75
2098 0.25
2118 0.75
2124 0.25
2185 0.25
2211 0.25
2283 0.25
2291 0.25
2358 0.75
2364 0.25
2367 0.75
2427 0.25
2429 0.25
2431 0.25
2444 0.25
2458 0.75
2509 0.25
2522 0.25
2536 0.75
2582 0.25
2582 0.25
2582 0.75
2582 0.75
2592 0.75
2599 0.25
2601 0.25
2605 0.25
2607 0.25
2608 0.25
2616 0.75
2675 0.25
2679 0.25
2682 0.75
2687 0.25
2693 0.25
2701 0.75
2702 0.75
2752 0.25
2754 0.75
2758 0.25
2765 0.25
2768 0.25
2769 0.25
2775 0.25
2784 0.75
2834 0.25
2848 0.25
2849 0.25
2850 0.25
2851 0.25
2864 0.75
2865 0.75
2921 0.75
2926 0.25
2929 0.75
2942 0.75
2989 0.25
2991 0.75
3000 0.25
3016 0.75
3066 0.75
3068 0.75
3072 0.25
3073 0.25
3074 0.25
3085 0.25
3144 0.25
3145 0.25
3146 0.25
3149 0.75
3156 0.25
3157 0.25
3160 0.75
3161 0.75
3217 0.75
3222 0.25
3224 0.25
3236 0.25
3239 0.75
3307 0.25
3308 0.25
3311 0.25
3323 0.25
3390 0.25
3399 0.75
3407 0.75
3470 0.25
3563 0.75
9692 0.75
9898 0.75
10237 0.75
10260 0.75
10301 0.75
10486 0.75
10488 0.75
10548 0.75
10769 0.75
10772 0.75
10776 0.75
10860 0.75
