pt_graph cpue_kghour
2044 0.568011993953693
2044 0.528228732527431
2044 0.528228732527431
2044 0.528228732527431
2044 0.528228732527431
2044 0
2044 0
2044 0
2044 0
2044 0
2044 0
2044 0.568011993953693
2044 0.23997247990463
2044 0
2044 0
2044 0
2044 0.409802246421593
2044 0.00109998900010877
2044 0.00860771947836299
2044 0.00257275205025016
2044 0.568011993953693
2044 0.213315896470798
2044 0
2044 0
2044 0.00222645921688874
2044 0.00222645921688874
2044 0
2044 0.00551165784638357
2044 0.00551165784638357
2044 0.00551165784638357
2044 1.06266121968252
2044 0.568011993953693
2044 0
2044 0
2044 0
2044 0
2044 0
2044 0
2044 0.00271937650993747
2044 0.00271937650993747
2044 0.00271937650993747
2044 0.0157141984135662
2044 0.0157141984135662
2044 0.0157141984135662
2044 0.0203240486113251
2043 0.568011993953693
2043 0.528228732527431
2043 0.528228732527431
2043 0.528228732527431
2043 0.528228732527431
2043 0
2043 0
2043 0
2043 0
2043 0
2043 0
2043 0.568011993953693
2043 0.23997247990463
2043 0
2043 0
2043 0
2043 0.409802246421593
2043 0.00109998900010877
2043 0.00860771947836299
2043 0.00257275205025016
2043 0.568011993953693
2043 0.213315896470798
2043 0
2043 0
2043 0.00222645921688874
2043 0.00222645921688874
2043 0
2043 0.00551165784638357
2043 0.00551165784638357
2043 0.00551165784638357
2043 1.06266121968252
2043 0.568011993953693
2043 0
2043 0
2043 0
2043 0
2043 0
2043 0
2043 0.00271937650993747
2043 0.00271937650993747
2043 0.00271937650993747
2043 0.0157141984135662
2043 0.0157141984135662
2043 0.0157141984135662
2043 0.0203240486113251
2202 0.568011993953693
2202 0.528228732527431
2202 0.528228732527431
2202 0.528228732527431
2202 0.528228732527431
2202 0
2202 0
2202 0
2202 0
2202 0
2202 0
2202 0.568011993953693
2202 0.23997247990463
2202 0
2202 0
2202 0
2202 0.409802246421593
2202 0.00109998900010877
2202 0.00860771947836299
2202 0.00257275205025016
2202 0.568011993953693
2202 0.213315896470798
2202 0
2202 0
2202 0.00222645921688874
2202 0.00222645921688874
2202 0
2202 0.00551165784638357
2202 0.00551165784638357
2202 0.00551165784638357
2202 1.06266121968252
2202 0.568011993953693
2202 0
2202 0
2202 0
2202 0
2202 0
2202 0
2202 0.00271937650993747
2202 0.00271937650993747
2202 0.00271937650993747
2202 0.0157141984135662
2202 0.0157141984135662
2202 0.0157141984135662
2202 0.0203240486113251
2292 0.568011993953693
2292 0.528228732527431
2292 0.528228732527431
2292 0.528228732527431
2292 0.528228732527431
2292 0
2292 0
2292 0
2292 0
2292 0
2292 0
2292 0.568011993953693
2292 0.23997247990463
2292 0
2292 0
2292 0
2292 0.409802246421593
2292 0.00109998900010877
2292 0.00860771947836299
2292 0.00257275205025016
2292 0.568011993953693
2292 0.213315896470798
2292 0
2292 0
2292 0.00222645921688874
2292 0.00222645921688874
2292 0
2292 0.00551165784638357
2292 0.00551165784638357
2292 0.00551165784638357
2292 1.06266121968252
2292 0.568011993953693
2292 0
2292 0
2292 0
2292 0
2292 0
2292 0
2292 0.00271937650993747
2292 0.00271937650993747
2292 0.00271937650993747
2292 0.0157141984135662
2292 0.0157141984135662
2292 0.0157141984135662
2292 0.0203240486113251
2285 0.568011993953693
2285 0.528228732527431
2285 0.528228732527431
2285 0.528228732527431
2285 0.528228732527431
2285 0
2285 0
2285 0
2285 0
2285 0
2285 0
2285 0.568011993953693
2285 0.23997247990463
2285 0
2285 0
2285 0
2285 0.409802246421593
2285 0.00109998900010877
2285 0.00860771947836299
2285 0.00257275205025016
2285 0.568011993953693
2285 0.213315896470798
2285 0
2285 0
2285 0.00222645921688874
2285 0.00222645921688874
2285 0
2285 0.00551165784638357
2285 0.00551165784638357
2285 0.00551165784638357
2285 1.06266121968252
2285 0.568011993953693
2285 0
2285 0
2285 0
2285 0
2285 0
2285 0
2285 0.00271937650993747
2285 0.00271937650993747
2285 0.00271937650993747
2285 0.0157141984135662
2285 0.0157141984135662
2285 0.0157141984135662
2285 0.0203240486113251
2443 0.568011993953693
2443 0.528228732527431
2443 0.528228732527431
2443 0.528228732527431
2443 0.528228732527431
2443 0
2443 0
2443 0
2443 0
2443 0
2443 0
2443 0.568011993953693
2443 0.23997247990463
2443 0
2443 0
2443 0
2443 0.409802246421593
2443 0.00109998900010877
2443 0.00860771947836299
2443 0.00257275205025016
2443 0.568011993953693
2443 0.213315896470798
2443 0
2443 0
2443 0.00222645921688874
2443 0.00222645921688874
2443 0
2443 0.00551165784638357
2443 0.00551165784638357
2443 0.00551165784638357
2443 1.06266121968252
2443 0.568011993953693
2443 0
2443 0
2443 0
2443 0
2443 0
2443 0
2443 0.00271937650993747
2443 0.00271937650993747
2443 0.00271937650993747
2443 0.0157141984135662
2443 0.0157141984135662
2443 0.0157141984135662
2443 0.0203240486113251
2522 0.568011993953693
2522 0.528228732527431
2522 0.528228732527431
2522 0.528228732527431
2522 0.528228732527431
2522 0
2522 0
2522 0
2522 0
2522 0
2522 0
2522 0.568011993953693
2522 0.23997247990463
2522 0
2522 0
2522 0
2522 0.409802246421593
2522 0.00109998900010877
2522 0.00860771947836299
2522 0.00257275205025016
2522 0.568011993953693
2522 0.213315896470798
2522 0
2522 0
2522 0.00222645921688874
2522 0.00222645921688874
2522 0
2522 0.00551165784638357
2522 0.00551165784638357
2522 0.00551165784638357
2522 1.06266121968252
2522 0.568011993953693
2522 0
2522 0
2522 0
2522 0
2522 0
2522 0
2522 0.00271937650993747
2522 0.00271937650993747
2522 0.00271937650993747
2522 0.0157141984135662
2522 0.0157141984135662
2522 0.0157141984135662
2522 0.0203240486113251
2607 0.568011993953693
2607 0.528228732527431
2607 0.528228732527431
2607 0.528228732527431
2607 0.528228732527431
2607 0
2607 0
2607 0
2607 0
2607 0
2607 0
2607 0.568011993953693
2607 0.23997247990463
2607 0
2607 0
2607 0
2607 0.409802246421593
2607 0.00109998900010877
2607 0.00860771947836299
2607 0.00257275205025016
2607 0.568011993953693
2607 0.213315896470798
2607 0
2607 0
2607 0.00222645921688874
2607 0.00222645921688874
2607 0
2607 0.00551165784638357
2607 0.00551165784638357
2607 0.00551165784638357
2607 1.06266121968252
2607 0.568011993953693
2607 0
2607 0
2607 0
2607 0
2607 0
2607 0
2607 0.00271937650993747
2607 0.00271937650993747
2607 0.00271937650993747
2607 0.0157141984135662
2607 0.0157141984135662
2607 0.0157141984135662
2607 0.0203240486113251
2680 0.568011993953693
2680 0.528228732527431
2680 0.528228732527431
2680 0.528228732527431
2680 0.528228732527431
2680 0
2680 0
2680 0
2680 0
2680 0
2680 0
2680 0.568011993953693
2680 0.23997247990463
2680 0
2680 0
2680 0
2680 0.409802246421593
2680 0.00109998900010877
2680 0.00860771947836299
2680 0.00257275205025016
2680 0.568011993953693
2680 0.213315896470798
2680 0
2680 0
2680 0.00222645921688874
2680 0.00222645921688874
2680 0
2680 0.00551165784638357
2680 0.00551165784638357
2680 0.00551165784638357
2680 1.06266121968252
2680 0.568011993953693
2680 0
2680 0
2680 0
2680 0
2680 0
2680 0
2680 0.00271937650993747
2680 0.00271937650993747
2680 0.00271937650993747
2680 0.0157141984135662
2680 0.0157141984135662
2680 0.0157141984135662
2680 0.0203240486113251
2679 0.568011993953693
2679 0.528228732527431
2679 0.528228732527431
2679 0.528228732527431
2679 0.528228732527431
2679 0
2679 0
2679 0
2679 0
2679 0
2679 0
2679 0.568011993953693
2679 0.23997247990463
2679 0
2679 0
2679 0
2679 0.409802246421593
2679 0.00109998900010877
2679 0.00860771947836299
2679 0.00257275205025016
2679 0.568011993953693
2679 0.213315896470798
2679 0
2679 0
2679 0.00222645921688874
