pt_graph freq
2 0.75
3 0.75
4 0.75
5 0.75
12 0.75
15 0.75
22 0.75
23 0.75
41 0.75
42 0.75
55 0.75
56 0.75
63 0.75
65 0.75
69 0.75
75 0.75
76 0.75
99 0.75
129 0.75
130 0.75
143 0.75
151 0.75
152 0.75
173 0.75
192 0.75
214 0.75
296 0.75
314 0.75
399 0.75
472 0.75
578 0.75
645 0.75
680 0.75
1411 0.25
1413 0.25
1834 0.25
1914 0.25
1915 0.25
1997 0.25
2126 0.25
2335 0.25
2408 0.25
2423 0.25
2565 0.25
2566 0.25
2650 0.25
2652 0.25
2668 0.25
2669 0.25
2732 0.25
2733 0.25
2735 0.25
2775 0.25
2816 0.25
2821 0.25
2890 0.25
2899 0.25
2900 0.25
2965 0.25
2968 0.25
2974 0.25
3083 0.25
3085 0.25
3086 0.25
3157 0.25
3466 0.25
3546 0.25
4250 0.25
4890 0.25
4981 0.25
4982 0.25
5074 0.25
5609 0.25
5880 0.25
10031 0.75
10944 0.25
