pt_graph met
3 18
4 18
5 18
12 18
15 18
17 18
23 18
30 28
35 18
35 18
35 28
35 28
39 28
41 18
42 18
42 18
42 28
42 28
48 28
49 28
52 28
53 28
54 28
55 28
56 18
56 18
56 28
56 28
63 18
64 18
67 28
69 28
71 28
76 18
76 18
76 28
76 28
90 28
98 18
98 18
98 28
98 28
99 18
99 18
99 28
99 28
100 28
109 18
110 28
112 28
113 18
113 18
113 28
113 28
116 28
122 28
130 18
133 18
133 18
133 28
133 28
140 28
143 28
151 18
152 18
154 28
158 28
171 18
178 28
179 28
183 28
188 28
192 18
194 18
208 28
209 28
214 18
217 28
220 28
243 28
261 28
286 28
288 28
314 28
316 18
326 18
369 28
380 28
383 18
395 28
433 28
435 28
458 28
459 28
472 28
473 28
484 28
494 28
496 28
510 28
522 28
526 28
538 28
543 28
551 18
585 28
605 28
606 18
619 28
620 28
621 28
622 28
639 28
649 28
654 18
655 18
656 28
657 28
658 28
661 18
661 18
661 28
661 28
676 28
682 28
694 28
698 28
724 18
732 28
750 28
755 28
756 28
760 18
762 28
773 28
794 28
811 28
836 18
839 28
841 28
852 28
853 28
854 28
881 28
882 28
900 28
901 28
933 28
984 28
987 18
989 18
992 18
993 18
995 18
1041 18
1043 18
1047 18
1048 18
1096 18
1100 28
1103 28
1104 18
1106 18
1163 18
1166 18
1221 18
1282 18
1285 18
1286 18
10237 28
10486 28
10488 28
10769 28
10793 28
10801 28
10847 18
