pt_graph freq
48 1
54 1
55 1
67 1
70 1
74 1
75 1
76 1
77 1
87 1
90 1
91 1
98 1
99 1
100 1
113 1
117 1
121 1
122 1
131 1
132 1
139 1
143 1
153 1
154 1
156 1
178 1
180 1
200 1
203 1
208 1
209 1
217 1
219 1
220 1
237 1
238 1
242 1
247 1
250 1
268 1
270 1
283 1
298 1
314 1
354 1
357 1
375 1
391 1
415 1
443 1
448 1
459 1
462 1
470 1
484 1
489 1
492 1
497 1
526 1
538 1
541 1
547 1
549 1
567 1
571 1
575 1
581 1
585 1
617 1
619 1
621 1
622 1
639 1
642 1
657 1
658 1
660 1
661 1
694 1
732 1
749 1
756 1
759 1
773 1
792 1
798 1
807 1
812 1
838 1
851 1
852 1
853 1
854 1
858 1
881 1
901 1
902 1
903 1
904 1
937 1
948 1
956 1
957 1
958 1
959 1
983 1
1011 1
1012 1
1013 1
1051 1
1067 1
1092 1
1098 1
1099 1
1106 1
1126 1
1127 1
1133 1
1191 1
1192 1
1195 1
1215 1
1235 1
1236 1
1323 1
1324 1
1345 1
1369 1
1370 1
1391 1
1393 1
1430 1
1458 1
1459 1
1460 1
1506 1
1507 1
1518 1
1525 1
1526 1
1527 1
1528 1
1575 1
1597 1
1598 1
1641 1
1666 1
1667 1
1668 1
1724 1
1736 1
1737 1
1788 1
1809 1
1810 1
1811 1
1812 1
1844 1
1868 1
1885 1
1887 1
1888 1
1927 1
1955 1
1965 1
1967 1
2047 1
2115 1
2116 1
2297 1
2507 1
2675 1
10235 1
10237 1
10301 1
10483 1
10486 1
10488 1
10548 1
10769 1
10772 1
10776 1
10777 1
10778 1
10847 1
