pt_graph met
3 18
4 18
12 18
15 18
24 18
35 28
36 28
42 28
48 28
52 28
53 28
54 28
55 18
55 18
55 28
55 28
56 18
56 18
56 28
56 28
63 18
63 18
63 28
63 28
65 28
74 28
75 28
76 18
76 18
76 28
76 28
77 28
87 28
89 18
89 18
89 28
89 28
90 28
98 28
99 18
100 28
110 28
112 18
113 28
122 18
122 18
122 28
122 28
130 18
138 28
154 28
159 28
166 28
171 28
173 18
185 28
192 18
198 28
200 28
201 28
203 28
208 28
209 28
219 28
242 28
245 28
275 28
292 28
299 28
307 28
314 28
343 28
347 28
354 28
361 28
374 28
380 28
389 28
399 28
400 28
422 28
433 28
459 28
462 28
470 28
499 18
509 28
526 28
538 28
548 18
555 28
567 28
568 28
580 28
585 28
600 28
604 28
607 28
619 28
620 28
621 28
642 28
643 28
644 28
657 28
658 28
660 28
661 28
681 28
684 28
685 28
687 28
690 28
698 28
711 28
722 18
732 28
735 28
753 18
756 28
761 28
762 18
763 28
772 28
773 28
803 18
811 28
812 28
844 28
851 28
852 28
853 28
856 28
857 28
881 28
882 28
888 18
888 18
888 28
888 28
899 28
900 28
901 28
902 28
903 28
904 28
949 28
951 28
956 28
957 28
958 28
959 28
987 18
1009 28
1011 28
1012 28
1013 28
1047 18
1048 18
1067 28
1096 18
1099 18
1101 28
1103 18
1106 18
1106 18
1106 28
1106 28
1109 18
1126 28
1127 28
1128 28
1133 28
1170 18
1175 28
1187 28
1191 28
1192 28
1195 28
1218 28
1221 18
1227 18
1233 18
1234 18
1235 18
1236 18
1237 18
1279 28
1280 18
1282 18
1283 18
1293 18
1296 18
1299 18
1299 18
1299 28
1299 28
1300 18
1301 18
1302 18
1306 28
1324 28
1345 28
1347 18
1348 18
1349 18
1350 18
1351 18
1356 18
1356 18
1356 28
1356 28
1360 28
1367 18
1368 18
1413 18
1414 18
1415 18
1416 18
1434 18
1435 18
1448 28
1483 18
1484 18
1485 18
1493 18
1496 18
1497 18
1498 18
1499 18
1500 18
1505 18
1508 28
1517 28
1568 18
1569 18
1570 18
1571 18
1573 18
1579 18
1638 18
1643 18
1644 18
1646 28
1655 28
1701 18
1718 18
1720 28
1721 28
1779 18
1780 18
1792 18
1796 28
1797 18
1849 28
1853 18
1860 18
1872 18
1939 18
2024 18
10237 28
10486 28
10488 18
10488 18
10488 28
10488 28
10769 28
10772 28
10781 28
