pt_graph freq
2469 1
2470 1
2547 1
2548 1
2559 1
2633 1
2634 1
2645 1
2717 1
2731 1
2732 1
2798 1
2800 1
2812 1
2814 1
2875 1
2876 1
2878 1
2891 1
2950 1
2966 1
2968 1
3664 1
3665 1
3691 1
3749 1
3750 1
3752 1
3756 1
3777 1
3838 1
3841 1
3842 1
3869 1
3928 1
3932 1
3952 1
3954 1
3959 1
4019 1
4125 1
4387 1
4391 1
4404 1
4461 1
4494 1
4663 1
4676 1
4753 1
4854 1
4917 1
4930 1
5031 1
5101 1
5202 1
5206 1
5210 1
5283 1
5284 1
5465 1
5549 1
5568 1
5629 1
5631 1
5653 1
5713 1
5716 1
5717 1
5718 1
5808 1
5810 1
5814 1
5815 1
5816 1
5818 1
5833 1
5894 1
5905 1
5911 1
5912 1
5913 1
5914 1
5915 1
5992 1
5993 1
5995 1
5996 1
5997 1
5998 1
6095 1
6097 1
6098 1
6099 1
6100 1
6116 1
6194 1
6195 1
6208 1
6233 1
6288 1
6289 1
6315 1
6384 1
6397 1
6466 1
6493 1
6494 1
6554 1
6567 1
6572 1
6640 1
6641 1
6644 1
6654 1
6655 1
6660 1
6729 1
6730 1
6734 1
6789 1
6801 1
6802 1
6803 1
6804 1
6814 1
6862 1
6872 1
6874 1
6875 1
6880 1
6930 1
6931 1
6932 1
6933 1
6934 1
6943 1
6946 1
6957 1
7000 1
7001 1
7006 1
7009 1
7010 1
7011 1
7026 1
7080 1
7086 1
7093 1
7144 1
7209 1
7216 1
7290 1
7347 1
7349 1
7400 1
7421 1
7434 1
7459 1
7590 1
7602 1
7646 1
7698 1
7739 1
7755 1
7799 1
7821 1
7854 1
7882 1
7910 1
7911 1
7992 1
8080 1
8091 1
8251 1
10070 1
10107 1
10108 1
10166 1
10424 1
10662 1
10698 1
10699 1
