pt_graph met
2716 18
2798 18
2875 18
2876 18
3664 18
3750 18
3756 18
3838 18
3841 18
3842 18
3928 18
3932 18
3952 18
4019 18
4026 18
4207 18
4213 18
4387 18
4391 18
4756 18
4852 18
5016 18
5028 18
5030 18
5106 18
5283 18
5285 18
5367 18
5454 18
5463 18
5716 18
5717 18
5718 18
5719 18
5722 18
5801 18
5807 18
5808 18
5809 18
5815 18
5816 18
5817 18
5818 18
5894 18
5905 18
5906 18
5911 18
5912 18
5913 18
5914 18
5915 18
5993 18
5996 18
6009 18
6016 18
6093 18
6097 18
6098 18
6099 18
6100 18
6116 18
6121 18
6192 18
6194 18
6195 18
6197 18
6211 18
6225 18
6288 18
6289 18
6292 18
6314 18
6399 18
6404 18
6481 18
6482 18
6494 18
6562 18
6640 18
6644 18
6645 18
6659 18
6660 18
6710 18
6730 18
6736 18
6785 18
6788 18
6789 18
6790 18
6801 18
6802 18
6803 18
6862 18
6872 18
6873 18
6874 18
6877 18
6930 18
6931 18
6932 18
6942 18
6943 18
7001 18
7010 18
7011 18
7014 18
7074 18
7086 18
7144 18
7217 18
7271 18
7283 18
7358 18
7412 18
7418 18
7475 18
7528 18
7585 18
7653 18
7684 18
7698 18
7755 18
7761 18
7825 18
7854 18
7861 18
7874 18
7875 18
7910 18
7911 18
7936 18
7967 18
7984 18
8034 18
8145 18
8189 18
8192 18
8247 18
8253 18
8298 18
8300 18
8301 18
8349 18
8353 18
8404 18
8458 18
10108 18
10166 18
10452 18
10458 18
10465 18
10960 18
