pt_graph met
4827 18
5108 18
5284 18
5366 18
5371 18
5377 18
5631 18
5632 18
5716 18
5717 18
5807 18
5808 18
5818 18
5894 18
5903 18
5906 18
5911 18
5913 18
5915 18
5993 18
5996 18
5998 18
6015 18
6097 18
6098 18
6099 18
6100 18
6192 18
6195 18
6206 18
6208 18
6220 18
6285 18
6289 18
6317 18
6398 18
6400 18
6408 18
6466 18
6491 18
6494 18
6496 18
6559 18
6576 18
6579 18
6582 18
6639 18
6640 18
6660 18
6722 18
6730 18
6731 18
6736 18
6789 18
6801 18
6802 18
6803 18
6862 18
6872 18
6873 18
6874 18
6876 18
6932 18
6933 18
6943 18
6952 18
7000 18
7003 18
7004 18
7010 18
7011 18
7022 18
7072 18
7082 18
7129 18
7144 18
7283 18
7292 18
7349 18
7430 18
7479 18
7480 18
7487 18
7493 18
7548 18
7550 18
7606 18
7641 18
7650 18
7698 18
7702 18
7703 18
7710 18
7759 18
7832 18
7854 18
7874 18
7881 18
7882 18
7887 18
7910 18
7911 18
7945 18
7967 18
8040 18
8057 18
8091 18
8143 18
8158 18
8167 18
8168 18
8189 18
8192 18
8213 18
8222 18
8243 18
8247 18
8269 18
8271 18
8273 18
8297 18
8301 18
8322 18
8323 18
8353 18
8358 18
8373 18
8374 18
8375 18
8376 18
8409 18
8428 18
8451 18
8457 18
8462 18
8468 18
8474 18
8480 18
8503 18
8504 18
8505 18
8506 18
8513 18
8528 18
8530 18
8531 18
8558 18
8608 18
8631 18
8657 18
8660 18
8714 18
8723 18
8724 18
8731 18
8732 18
8763 18
8767 18
8768 18
8783 18
8820 18
8837 18
8875 18
8882 18
8885 18
8927 18
8928 18
8929 18
8982 18
9035 18
9088 18
9140 18
9143 18
9192 18
9193 18
9194 18
9245 18
9295 18
10108 18
10146 18
10166 18
10424 18
10452 18
