pt_graph freq
8 1
29 1
30 1
35 1
41 1
45 1
48 1
53 1
54 1
55 1
57 1
66 1
67 1
71 1
74 1
75 1
76 1
77 1
87 1
89 1
90 1
91 1
95 1
97 1
98 1
99 1
100 1
110 1
111 1
112 1
115 1
116 1
121 1
122 1
135 1
137 1
140 1
143 1
178 1
180 1
182 1
187 1
193 1
208 1
209 1
219 1
222 1
227 1
231 1
241 1
242 1
251 1
262 1
264 1
274 1
293 1
300 1
303 1
312 1
322 1
334 1
357 1
377 1
380 1
423 1
426 1
459 1
465 1
484 1
499 1
501 1
508 1
509 1
523 1
526 1
538 1
541 1
544 1
555 1
567 1
569 1
570 1
571 1
577 1
605 1
607 1
613 1
614 1
619 1
640 1
643 1
644 1
653 1
657 1
677 1
681 1
684 1
693 1
694 1
731 1
756 1
759 1
839 1
874 1
881 1
886 1
925 1
933 1
1031 1
1034 1
1160 1
1230 1
1288 1
1345 1
1347 1
1416 1
1480 1
1686 1
1693 1
1926 1
2093 1
10397 1
