vids freq
BEL000041982 0.00443
BEL000041982 0.072732
BEL000041982 0.025103
BEL000041982 0.232478
BEL000041982 0.240252
BEL000041982 0.092464
BEL000041982 0.108693
BEL000041982 0.060655
BEL000041982 0.004462
BEL000041982 0.08158
BEL000041982 0.002214
BEL000041982 0.057847
BEL000041982 0.015258
BEL000041982 0.001831
BEL010291967 0.071178
BEL010291967 0.067205
BEL010291967 0.017593
BEL010291967 0.004588
BEL010291967 0.053662
BEL010291967 0.003799
BEL010291967 0.029079
BEL010291967 0.003362
BEL010291967 0.013349
BEL010291967 0.010066
BEL010291967 0.04267
BEL010291967 0.044097
BEL010291967 0.119376
BEL010291967 0.00728
BEL010291967 0.016971
BEL010291967 0.000164
BEL010291967 0.000819
BEL010291967 0.014974
BEL010291967 0.051765
BEL010291967 0.016364
BEL010291967 0.030892
BEL010291967 0.017061
BEL010291967 0.001713
BEL010291967 0.032309
BEL010291967 0.001403
BEL010291967 0.019427
BEL010291967 0.000228
BEL010291967 0.000984
BEL010291967 6.1e-05
BEL010291967 0.000989
BEL010291967 0.00059
BEL010291967 0.001452
BEL010291967 9.3e-05
BEL010291967 0.001108
BEL010291967 0.005284
BEL010291967 0.010384
BEL010291967 0.003914
BEL010291967 0.018263
BEL010291967 0.022685
BEL010291967 0.011864
BEL010291967 0.019642
BEL010291967 0.013035
BEL010291967 0.006171
BEL010291967 0.021876
BEL010291967 0.029865
BEL010291967 0.010607
BEL010291967 0.111582
BEL010331976 0.076316
BEL010331976 0.072057
BEL010331976 0.018863
BEL010331976 0.010368
BEL010331976 0.031179
BEL010331976 0.003375
BEL010331976 0.014313
BEL010331976 0.04575
BEL010331976 0.04728
BEL010331976 0.127994
BEL010331976 0.000196
BEL010331976 0.006103
BEL010331976 0.018196
BEL010331976 0.02139
BEL010331976 0.016055
BEL010331976 0.013513
BEL010331976 0.013689
BEL010331976 0.003505
BEL010331976 0.033122
BEL010331976 9.6e-05
BEL010331976 0.018292
BEL010331976 0.034641
BEL010331976 0.020829
BEL010331976 0.001141
BEL010331976 0.00081
BEL010331976 0.000959
BEL010331976 0.001161
BEL010331976 0.002588
BEL010331976 0.000132
BEL010331976 0.001376
BEL010331976 0.001279
BEL010331976 0.003422
BEL010331976 0.002012
BEL010331976 0.011133
BEL010331976 0.019581
BEL010331976 0.018429
BEL010331976 0.024323
BEL010331976 0.01272
BEL010331976 0.021061
BEL010331976 0.010579
BEL010331976 0.023455
BEL010331976 0.015203
BEL010331976 0.009138
BEL010331976 0.032021
BEL010331976 0.011373
BEL010331976 0.119638
BEL010511983 0.07308
BEL010511983 0.069001
BEL010511983 0.029856
BEL010511983 0.000835
BEL010511983 0.010335
BEL010511983 0.04381
BEL010511983 0.045275
BEL010511983 0.122566
BEL010511983 0.000318
BEL010511983 0.017425
BEL010511983 0.020483
BEL010511983 0.004036
BEL010511983 0.00063
BEL010511983 0.013108
BEL010511983 0.006782
BEL010511983 0.00877
BEL010511983 0.053148
BEL010511983 0.016802
BEL010511983 0.031718
BEL010511983 0.017517
BEL010511983 0.033172
BEL010511983 0.003621
BEL010511983 0.019946
BEL010511983 0.001093
BEL010511983 0.008693
BEL010511983 0.000125
BEL010511983 0.000762
BEL010511983 0.000126
BEL010511983 0.001025
BEL010511983 0.001328
BEL010511983 0.001225
BEL010511983 0.001861
BEL010511983 0.000763
BEL010511983 0.001022
BEL010511983 0.015898
BEL010511983 0.00602
BEL010511983 0.018751
BEL010511983 0.017647
BEL010511983 0.023291
BEL010511983 0.012181
BEL010511983 0.020167
BEL010511983 0.012675
BEL010511983 0.010131
BEL010511983 0.016549
BEL010511983 0.00257
BEL010511983 0.022461
BEL010511983 0.030663
BEL010511983 0.005284
BEL010511983 0.01089
BEL010511983 0.114564
BEL011541988 0.074027
BEL011541988 0.069895
BEL011541988 0.013142
BEL011541988 0.018297
BEL011541988 0.05581
BEL011541988 0.030243
BEL011541988 0.001432
BEL011541988 0.014415
BEL011541988 0.005717
BEL011541988 0.044378
BEL011541988 0.045862
BEL011541988 0.124154
BEL011541988 0.00592
BEL011541988 0.01765
BEL011541988 0.020748
BEL011541988 0.00017
BEL011541988 0.00687
BEL011541988 0.001704
BEL011541988 0.032129
BEL011541988 0.011042
BEL011541988 0.017744
BEL011541988 0.004293
BEL011541988 0.020204
BEL011541988 0.000786
BEL011541988 0.005863
BEL011541988 0.000483
BEL011541988 0.000219
BEL011541988 0.001662
BEL011541988 0.000279
BEL011541988 0.001029
BEL011541988 0.001152
BEL011541988 0.007944
BEL011541988 0.018994
BEL011541988 0.017876
BEL011541988 0.023593
BEL011541988 0.012338
BEL011541988 0.020429
BEL011541988 0.01284
BEL011541988 0.016763
BEL011541988 0.013557
BEL011541988 0.022752
BEL011541988 0.014747
BEL011541988 0.03106
BEL011541988 0.011031
BEL011541988 0.116048
BEL011541988 0.003032
BEL011871989 0.078365
BEL011871989 0.073991
BEL011871989 0.013912
BEL011871989 0.019369
BEL011871989 0.059081
BEL011871989 0.032016
BEL011871989 0.01526
BEL011871989 0.006052
BEL011871989 0.003466
BEL011871989 0.011082
BEL011871989 0.000148
BEL011871989 0.046978
BEL011871989 0.04855
BEL011871989 0.13143
BEL011871989 0.002082
BEL011871989 0.000201
BEL011871989 0.018685
BEL011871989 0.021964
BEL011871989 0.000902
BEL011871989 0.016486
BEL011871989 0.014056
BEL011871989 0.00018
BEL011871989 0.007273
BEL011871989 0.056992
BEL011871989 0.012926
BEL011871989 0.018017
BEL011871989 0.034012
BEL011871989 0.018784
BEL011871989 0.035571
BEL011871989 3e-04
BEL011871989 0.021388
BEL011871989 0.000167
BEL011871989 0.001192
BEL011871989 0.00025
BEL011871989 0.001539
BEL011871989 0.001088
BEL011871989 0.001759
BEL011871989 0.003143
BEL011871989 0.003944
BEL011871989 0.005817
BEL011871989 0.003079
BEL011871989 0.004309
BEL011871989 0.018923
BEL011871989 0.024976
BEL011871989 0.021626
BEL011871989 0.010863
BEL011871989 0.024085
BEL011871989 0.03288
BEL011871989 0.003264
BEL012111971 0.189836
BEL012111971 0.128171
BEL012111971 0.142526
BEL012111971 0.008992
BEL012111971 0.072447
BEL012111971 0.115947
BEL012111971 0.132894
BEL012111971 0.209186
BEL012791969 0.060387
BEL012791969 0.057017
BEL012791969 0.008204
BEL012791969 0.045527
BEL012791969 0.024671
BEL012791969 0.011759
BEL012791969 0.000873
BEL012791969 0.011326
BEL012791969 2e-06
BEL012791969 0.000881
BEL012791969 0.036201
BEL012791969 0.037412
BEL012791969 0.101278
BEL012791969 0.006176
BEL012791969 0.014398
BEL012791969 0.016926
BEL012791969 0.002304
BEL012791969 0.043917
BEL012791969 0.026209
BEL012791969 0.009008
BEL012791969 0.000119
BEL012791969 0.027411
BEL012791969 0.016482
BEL012791969 0.000482
BEL012791969 0.000217
BEL012791969 0.002197
BEL012791969 0.004782
BEL012791969 0.000394
BEL012791969 0.00109
BEL012791969 0.003653
BEL012791969 0.002421
BEL012791969 0.00011
BEL012791969 0.002094
BEL012791969 0.013137
BEL012791969 0.004974
BEL012791969 0.015494
BEL012791969 0.019246
BEL012791969 0.010065
BEL012791969 0.00158
BEL012791969 0.010474
BEL012791969 0.004231
BEL012791969 0.013674
BEL012791969 0.01856
BEL012791969 0.003384
BEL012791969 0.025337
BEL012791969 0.01562
BEL012791969 0.015184
BEL012791969 0.01555
BEL012791969 0.094666
BEL012791969 0.000456
BEL012791969 0.063324
BEL012791969 0.000319
BEL012791969 0.018644
BEL012791969 0.042094
BEL012791969 0.004513
BEL013161987 0.075501
BEL013161987 0.013403
BEL013161987 0.018661
BEL013161987 0.056921
BEL013161987 0.004029
BEL013161987 0.030845
BEL013161987 0.001872
BEL013161987 0.006657
BEL013161987 0.01416
BEL013161987 0.001736
BEL013161987 0.00142
BEL013161987 0.045261
BEL013161987 0.046775
BEL013161987 0.126626
BEL013161987 0.018002
BEL013161987 0.021162
BEL013161987 0.013543
BEL013161987 0.001738
BEL013161987 0.054909
BEL013161987 0.003467
BEL013161987 0.017358
BEL013161987 0.032768
BEL013161987 0.011262
BEL013161987 0.018097
BEL013161987 0.000289
BEL013161987 0.020607
BEL013161987 0.001316
BEL013161987 0.00734
BEL013161987 0.000808
BEL013161987 0.002561
BEL013161987 0.001424
BEL013161987 0.000287
BEL013161987 0.000888
BEL013161987 0.000124
BEL013161987 0.000527
BEL013161987 0.000461
BEL013161987 0.008102
BEL013161987 0.016425
BEL013161987 0.019372
BEL013161987 0.018232
BEL013161987 0.024063
BEL013161987 0.012584
BEL013161987 0.020835
BEL013161987 0.010466
BEL013161987 0.013827
BEL013161987 0.023205
BEL013161987 0.031679
BEL013161987 0.004778
BEL013161987 0.118359
BEL030151975 0.06328
BEL030151975 0.059748
BEL030151975 0.004079
BEL030151975 0.008597
BEL030151975 0.047708
BEL030151975 0.003377
BEL030151975 0.025853
BEL030151975 0.001224
BEL030151975 0.012322
BEL030151975 0.004195
BEL030151975 0.037935
BEL030151975 0.039204
BEL030151975 0.106129
BEL030151975 0.006472
BEL030151975 0.015088
BEL030151975 0.017736
BEL030151975 0.009898
BEL030151975 0.000149
BEL030151975 0.000545
BEL030151975 0.000132
BEL030151975 0.013312
BEL030151975 0.011204
BEL030151975 0.011351
BEL030151975 0.046021
BEL030151975 0.014549
BEL030151975 0.027464
BEL030151975 0.009439
BEL030151975 0.001912
BEL030151975 0.028724
BEL030151975 8.3e-05
BEL030151975 0.000461
BEL030151975 0.001555
BEL030151975 0.000109
BEL030151975 0.00091
BEL030151975 0.013766
BEL030151975 0.016236
BEL030151975 0.020168
BEL030151975 0.017463
BEL030151975 0.004029
BEL030151975 0.019449
BEL030151975 0.026551
BEL030151975 0.002636
BEL030151975 0.004575
BEL030151975 0.016368
BEL030151975 0.016295
BEL030151975 0.099201
BEL030151975 0.015767
BEL030151975 0.006381
BEL030151975 0.001502
BEL030151975 0.019537
BEL030151975 0.04411
BEL030151975 0.020626
BEL030182000 0.060398
BEL030182000 0.057026
BEL030182000 0.010722
BEL030182000 0.045535
BEL030182000 0.024675
BEL030182000 0.00391
BEL030182000 0.036207
BEL030182000 0.037418
BEL030182000 0.101295
BEL030182000 0.014401
BEL030182000 0.016928
BEL030182000 0.009447
BEL030182000 0.005605
BEL030182000 0.043925
BEL030182000 0.000315
BEL030182000 0.000443
BEL030182000 0.026213
BEL030182000 0.000114
BEL030182000 0.027415
BEL030182000 0.00119
BEL030182000 5.2e-05
BEL030182000 0.001139
BEL030182000 7.8e-05
BEL030182000 0.00165
BEL030182000 0.000227
BEL030182000 0.001013
BEL030182000 0.002468
BEL030182000 0.002124
BEL030182000 0.000354
BEL030182000 0.001203
BEL030182000 0.013139
BEL030182000 0.000238
BEL030182000 0.015497
BEL030182000 0.014585
BEL030182000 0.019249
BEL030182000 0.010067
BEL030182000 0.016667
BEL030182000 0.011061
BEL030182000 0.00571
BEL030182000 0.004323
BEL030182000 0.018563
BEL030182000 0.012032
BEL030182000 0.025342
BEL030182000 0.005317
BEL030182000 0.004367
BEL030182000 0.015552
BEL030182000 0.009
BEL030182000 0.00122
BEL030182000 0.094682
BEL030182000 0.008069
