BEL000021964|1|15|58.65784|21.39|401|76864.14|11285|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL000041982|1|15|58.65784|14.36|192|76864.14|5833|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL000071985|1|15|47.45669|19.1|325|91967.89|9355|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
BEL000081967|1|15|58.65784|21.91|419|76864.14|11743|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL000131989|1|15|58.65784|23.94|494|76864.14|13599|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL010291967|1|15|58.65784|27.2|625|76864.14|16801|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL010331976|1|15|58.65784|34.8|986|76864.14|25267|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL010511983|1|15|58.65784|30.58|777|76864.14|20397|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL010621963|1|15|58.65784|21.97|421|76864.14|11796|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL010821987|1|15|47.45669|20.86|383|91967.89|10826|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
BEL011011967|1|15|58.65784|16.8|256|76864.14|7565|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
BEL011161961|1|10|19.85211|17|262|476.5759|7714|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
BEL011541988|1|15|58.65784|25.94|573|76864.14|15532|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0

