VE_REF beta.VE_REF
BEL000041982 -4.60517018598809
BEL000041982 4.72685752135641
BEL000041982 4.72685752135641
BEL000041982 4.72685752135641
BEL000041982 4.72685752135641
BEL000041982 -4.60517018598809
BEL000041982 2.00079209720337
BEL000041982 2.00079209720337
BEL000041982 3.3540933053565
BEL000041982 3.3540933053565
BEL000041982 3.3540933053565
BEL000041982 -4.60517018598809
BEL000041982 0.629812357453248
BEL000041982 2.26597141043156
BEL000041982 2.26597141043156
BEL000041982 2.26597141043156
BEL000041982 0.156112887182443
BEL000041982 -0.702377072253833
BEL000041982 0.276304223144151
BEL000041982 1.2429607411794
BEL000041982 -4.60517018598809
BEL000041982 0.72187079702146
BEL000041982 -4.60517018598809
BEL000041982 -4.60517018598809
BEL000041982 3.24426714378143
BEL000041982 3.24426714378143
BEL000041982 -4.60517018598809
BEL000041982 3.21861084799506
BEL000041982 3.21861084799506
BEL000041982 3.21861084799506
BEL000041982 1.44473679235488
BEL000041982 -4.60517018598809
BEL000041982 -4.60517018598809
BEL000041982 7.30085272419099
BEL000041982 0.610351716121752
BEL000041982 0.610351716121752
BEL000041982 2.57678148697736
BEL000041982 2.57678148697736
BEL000041982 0.0997611340459949
BEL000041982 0.0997611340459949
BEL000041982 0.0997611340459949
BEL000041982 0.528206140763471
BEL000041982 0.528206140763471
BEL000041982 0.528206140763471
BEL000041982 -0.00194973643112985
BEL010291967 -4.60517018598809
BEL010291967 3.52771890433418
BEL010291967 3.52771890433418
BEL010291967 3.52771890433418
BEL010291967 3.52771890433418
BEL010291967 -4.60517018598809
BEL010291967 1.86267218342817
BEL010291967 1.86267218342817
BEL010291967 1.14927795810539
BEL010291967 1.14927795810539
BEL010291967 1.14927795810539
BEL010291967 -4.60517018598809
BEL010291967 2.55707683381911
BEL010291967 3.12769621212793
BEL010291967 3.12769621212793
BEL010291967 3.12769621212793
BEL010291967 2.88865188281601
BEL010291967 0.845285760316102
BEL010291967 2.23553562079219
BEL010291967 2.44646077493874
BEL010291967 -4.60517018598809
BEL010291967 2.94273503379762
BEL010291967 -4.60517018598809
BEL010291967 -4.60517018598809
BEL010291967 2.52606394008561
BEL010291967 2.52606394008561
BEL010291967 -4.60517018598809
BEL010291967 3.6156102017675
BEL010291967 3.6156102017675
BEL010291967 3.6156102017675
BEL010291967 3.90332235440936
BEL010291967 -4.60517018598809
BEL010291967 4.48373064159878
BEL010291967 8.00639217349185
BEL010291967 0.104344047351017
BEL010291967 0.104344047351017
BEL010291967 3.10576177864266
BEL010291967 3.10576177864266
BEL010291967 0.766814119741678
BEL010291967 0.766814119741678
BEL010291967 0.766814119741678
BEL010291967 1.33104936920428
BEL010291967 1.33104936920428
BEL010291967 1.33104936920428
BEL010291967 1.84639948610414
BEL010331976 -4.60517018598809
BEL010331976 3.52771890433418
BEL010331976 3.52771890433418
BEL010331976 3.52771890433418
BEL010331976 3.52771890433418
BEL010331976 -4.60517018598809
BEL010331976 1.86267218342817
BEL010331976 1.86267218342817
BEL010331976 1.14927795810539
BEL010331976 1.14927795810539
BEL010331976 1.14927795810539
BEL010331976 -4.60517018598809
BEL010331976 2.55707683381911
BEL010331976 3.12769621212793
BEL010331976 3.12769621212793
BEL010331976 3.12769621212793
BEL010331976 2.88865188281601
BEL010331976 0.845285760316102
BEL010331976 2.23553562079219
BEL010331976 2.44646077493874
BEL010331976 -4.60517018598809
BEL010331976 2.94273503379762
BEL010331976 -4.60517018598809
BEL010331976 -4.60517018598809
BEL010331976 2.52606394008561
BEL010331976 2.52606394008561
BEL010331976 -4.60517018598809
BEL010331976 3.6156102017675
BEL010331976 3.6156102017675
BEL010331976 3.6156102017675
BEL010331976 3.90332235440936
