vids pt_graph
GBR000A11450 10107
GBR000A11479 10052
GBR000A11481 10107
GBR000A11486 10107
GBR000A11502 10211
GBR000A11530 10107
GBR000A11541 10152
GBR000A11549 10107
GBR000A11568 10107
GBR000A11608 10107
GBR000A11638 10107
GBR000A11644 10185
GBR000A11699 10127
GBR000A11729 10127
GBR000A11752 10052
GBR000A11754 10140
GBR000A11781 10034
GBR000A11803 10127
GBR000A11805 10127
GBR000A11809 10123
GBR000A11814 10222
GBR000A11820 10123
GBR000A11822 10046
GBR000A11905 10135
GBR000A12043 10414
GBR000A12076 10414
GBR000A12092 10414
GBR000A12103 10225
GBR000A12111 10123
GBR000A12175 10051
GBR000A12216 10414
GBR000A12224 10414
GBR000A12229 10222
GBR000A12239 10664
GBR000A12266 10211
GBR000A12279 10664
GBR000A12303 10060
GBR000A12328 10664
GBR000A12339 10664
GBR000A12347 10051
GBR000A12358 10140
GBR000A12377 10046
GBR000A12399 10664
GBR000A12456 10107
GBR000A12478 10140
GBR000A12490 10140
GBR000A12503 10140
GBR000A12506 10140
GBR000A12541 10107
GBR000A12554 10127
GBR000A12643 10140
GBR000A12678 10140
GBR000A12756 10140
GBR000A12774 10152
GBR000A12892 10135
GBR000A13033 10107
GBR000A13042 10160
GBR000A13160 10211
GBR000A13161 10052
GBR000A13173 10185
GBR000A13191 10123
GBR000A13221 10107
GBR000A13225 10160
GBR000A13321 10107
GBR000A13328 10107
GBR000A13338 10123
GBR000A13622 10140
GBR000A13646 10441
GBR000A13670 10211
GBR000A13712 10507
GBR000A13755 10135
GBR000A13765 10211
GBR000A13779 10052
GBR000A13805 10211
GBR000A13807 10069
GBR000A13845 10225
GBR000A13858 10107
GBR000A13899 10052
GBR000A13900 10225
GBR000A13925 10152
GBR000A13932 10509
GBR000A13933 10140
GBR000A14051 10664
GBR000A14225 10052
GBR000A14446 10051
GBR000A14920 10211
GBR000A16634 10664
GBR000A16749 10107
GBR000A16751 10107
GBR000A17525 10172
GBR000A17563 10113
GBR000A17577 10113
GBR000A17704 10123
GBR000A17769 10123
GBR000A17771 10046
GBR000A17974 10114
GBR000A18002 10060
GBR000A18454 10441
GBR000A18456 10441
GBR000A18507 10441
GBR000A18509 10441
GBR000A18625 10098
GBR000A18852 10241
GBR000A18989 10144
GBR000A19101 10211
GBR000A19315 10211
GBR000A19799 10160
GBR000A20034 10135
GBR000A21255 10107
GBR000A22069 10173
GBR000A22174 10180
GBR000A22446 10060
GBR000A22597 10160
GBR000A22669 10185
GBR000A22720 10185
GBR000A22723 10185
GBR000A22991 10160
GBR000A23004 10060
GBR000A23327 10060
GBR000A24057 10222
GBR000A24179 10113
GBR000A24548 10052
GBR000A24579 10052
GBR000A24617 10052
GBR000B10113 10140
GBR000B10117 10107
GBR000B10135 10046
GBR000B10184 10060
GBR000B10189 10140
GBR000B10190 10107
GBR000B10271 10107
GBR000B10336 10225
GBR000B10403 9828
GBR000B10407 10051
GBR000B10453 10123
GBR000B10622 10441
GBR000B10654 10211
GBR000B10756 10441
GBR000B10772 10441
GBR000B10773 10441
GBR000B10814 10140
GBR000B10863 10107
GBR000B10887 10046
GBR000B10890 10052
GBR000B10892 10046
GBR000B10895 10180
GBR000B11081 10060
GBR000B11132 10107
GBR000B11182 10140
GBR000B11288 10185
GBR000B11593 10052
GBR000B11731 10222
GBR000B12041 10046
GBR000B12063 10135
GBR000B12131 10052
GBR000B12187 10060
GBR000B12204 10140
GBR000B12216 10144
GBR000B12388 10046
GBR000B12667 10107
GBR000B12744 10052
GBR000B12872 10140
GBR000B12885 10230
GBR000B13011 10053
GBR000B13034 10053
GBR000B13084 10052
GBR000B13098 10441
GBR000B13488 10052
GBR000B13502 9644
GBR000B13709 10046
GBR000B13833 10097
GBR000B13851 9725
GBR000B13883 10046
GBR000B13887 10140
GBR000B14092 10052
GBR000B14102 10052
GBR000B14107 10140
GBR000B14229 10046
GBR000B14307 10046
GBR000B14370 10107
GBR000B14393 10211
GBR000B14431 10127
GBR000B14488 10046
GBR000B14489 10074
GBR000B14521 10664
GBR000B14574 10191
GBR000B14590 10053
GBR000B14595 10225
GBR000B14874 10140
GBR000B14974 10135
GBR000C16027 10247
GBR000C16055 10441
GBR000C16090 10113
GBR000C16193 10135
GBR000C16198 10052
GBR000C16214 10241
GBR000C16292 10225
GBR000C16305 10052
GBR000C16313 10060
GBR000C16360 10046
GBR000C16412 10069
GBR000C16444 10046
GBR000C16448 10414
GBR000C16530 10107
GBR000C16541 10046
GBR000C16561 10107
GBR000C16593 10052
GBR000C16613 10002
GBR000C16616 10211
GBR000C16618 10069
GBR000C16631 10441
GBR000C16633 10052
GBR000C16691 10107
GBR000C16765 10140
GBR000C16778 10046
GBR000C16842 10053
GBR000C16907 10140
GBR000C16926 10123
GBR000C16929 10107
GBR000C17006 10140
GBR000C17019 10236
GBR000C17058 10046
GBR000C17070 10140
GBR000C17087 10441
GBR000C17088 10441
GBR000C17121 10046
GBR000C17208 10046
GBR000C17250 10060
GBR000C17259 10046
GBR000C17269 10046
GBR000C17291 10140
GBR000C17299 10046
GBR000C17307 10060
GBR000C17332 10441
GBR000C17344 10140
GBR000C17362 10127
GBR000C17373 10107
GBR000C17382 10051
GBR000C17386 10441
GBR000C17393 10241
GBR000C17416 10127
GBR000C17439 10127
GBR000C17445 10046
GBR000C17620 10097
GBR000C17641 10060
GBR000C17670 10113
GBR000C17723 10113
GBR000C17805 10060
GBR000C17873 10046
GBR000C17932 10053
GBR000C17955 10123
GBR000C17961 10046
GBR000C17976 10135
GBR000C18082 10052
GBR000C18094 10107
GBR000C18113 10140
GBR000C18160 10107
GBR000C18266 10046
GBR000C18273 10123
GBR000C18297 10140
GBR000C18329 10135
GBR000C18340 10107
GBR000C18387 10185
GBR000C18411 10052
GBR000C18554 10127
GBR000C18577 10441
GBR000C18604 10140
GBR000C18608 10107
GBR000C18746 10441
GBR000C18840 10247
GBR000C18898 10107
GBR000C18924 10135
GBR000C18943 10107
GBR000C19003 10441
GBR000C19037 9643
GBR000C19048 10053
GBR000C19096 10052
GBR000C19118 10140
GBR000C19184 10046
GBR000C19192 10053
GBR000C19210 10107
GBR000C19213 10074
GBR000C19237 10140
GBR000C19259 10107
GBR000C19284 10052
GBR000C19308 10052
GBR000C19310 10052
GBR000C19315 10350
GBR000C19345 10135
GBR000C19362 10046
GBR000C19370 10046
GBR000C19388 10046
GBR000C19403 10046
GBR000C19421 10441
GBR000C19439 10053
GBR000C19453 10046
GBR000C19464 10185
GBR000C19566 10185
GBR000C19580 10113
GBR000C19588 10241
GBR000C19616 10052
GBR000C19621 10052
GBR000C19627 10046
GBR000C19650 10107
GBR000C19651 10046
GBR000C19715 10107
GBR000C19717 10123
GBR000C19757 10441
GBR000C19786 10135
GBR000C19853 10151
GBR000C19881 10144
GBR000C19944 10034
GBR000C20259 10127
GBR000C20298 10105
GBR000C20315 10107
GBR000C20320 10222
GBR000C20396 10123
GBR000C20423 10211
GBR000C20432 10123
GBR000C20438 10441
GBR000C20442 10046
GBR000C20469 10107
GBR000C20484 10123
GBR000C20486 10114
GBR000C20512 10123
GBR000C20526 10053
GBR000C20579 10441
GBR000C20600 10127
GBR000C20604 10052
GBR000C20671 10135
GBR000C20699 10123
GBR000C20705 10140
GBR000C20769 10123
GBR000C20787 10052
GBR000C20803 10127
GBR000C20831 10140
GBR000C20844 10107
GBR000C20868 10107
GBR000C20910 10046
GBR000C20913 10052
GBR000C20919 10140
GBR000C20928 10222
GBR000C20938 10225
GBR000C20952 10107
GBR000C20965 10052
GBR000C20966 10144
GBR000C20969 10664
GBR000C20972 10211
GBR000C20973 10107
GBR000C20985 10144
GBR000C21004 10046
GBR000C21030 10123
GBR000C21046 10135
GBR000C21061 10123
GBR000C21082 10046
IRL000I01195 10002
IRL000I11722 10241
IRL000I12215 10060
IRL000I13015 10060
NLD000002672 10636
NLD189900729 10238
NLD190002093 10232
NLD190300403 10230
NLD190500461 10483
NLD190801142 10232
NLD190900074 10848
NLD191000315 10848
NLD191000444 10848
NLD191100591 10235
NLD191300173 10483
NLD191400696 10232
NLD191500109 10232
NLD191700258 10491
NLD191700783 10232
NLD192100234 10238
NLD192100347 10481
NLD192200030 10232
NLD192200968 10232
NLD192300077 10245
NLD192300110 10232
NLD192300472 10235
NLD192400497 10848
NLD192400512 10848
NLD192500979 10230
NLD192700221 10238
NLD192700279 10483
NLD192700490 10848
NLD192700506 10483
NLD192800266 10483
NLD192800353 10488
NLD192802117 10848
NLD192900157 10230
NLD192900389 10483
NLD193000228 10236
NLD193002045 10483
NLD193200171 10804
NLD193500997 10232
NLD193700858 10232
NLD193800309 10491
NLD194700424 10483
NLD194700660 10480
NLD194800351 10225
NLD194900766 10485
NLD194900919 10241
NLD194902638 10636
NLD195100539 10241
NLD195400969 10480
NLD195500043 10232
NLD195500619 10241
NLD195500639 10241
NLD195600900 10232
NLD195700691 10241
NLD195800368 10636
NLD195900278 10636
NLD196000230 10241
NLD196001855 10238
NLD196100679 10848
NLD196200486 10350
NLD196300083 10230
NLD196300615 10241
NLD196300716 10241
NLD196400449 10483
NLD196400474 10483
NLD196402009 10485
NLD196500428 10241
NLD196501111 10235
NLD196600694 10848
NLD196600791 10237
NLD196700012 10231
NLD196700024 10231
NLD196700682 10241
NLD196800029 10241
NLD196800510 10241
NLD196800602 10480
NLD196901896 10241
NLD197100076 10232
NLD197500866 10241
NLD197600125 10350
NLD197600369 10232
NLD197600509 10236
NLD197600541 10245
NLD197700375 10488
NLD197800099 10230
NLD197800514 10236
NLD197900775 10232
NLD197900998 10241
NLD198000063 10232
NLD198000455 10241
NLD198000872 10241
NLD198000882 10804
NLD198100181 10491
NLD198100274 10483
NLD198100422 10230
NLD198200215 10237
NLD198200283 10241
NLD198200558 10241
NLD198200578 10848
NLD198300028 10241
NLD198300317 10127
NLD198300352 10848
NLD198300593 10241
NLD198300680 10232
NLD198300725 10245
NLD198300822 10241
NLD198300871 10241
NLD198302024 10230
NLD198400288 10241
NLD198400611 10241
NLD198400643 10848
NLD198400797 10241
NLD198400968 10241
NLD198500048 10808
NLD198500146 10488
NLD198500189 10485
NLD198500255 10620
NLD198500400 10241
NLD198500414 10230
NLD198600031 10236
NLD198600120 10241
NLD198600232 10488
NLD198600295 10808
NLD198600515 10494
NLD198600627 10241
NLD198600864 10232
NLD198700003 10808
NLD198700088 10491
NLD198700164 10241
NLD198700241 10238
NLD198700281 10491
NLD198700337 10237
NLD198700501 10241
NLD198700579 10241
NLD198700827 10488
NLD198800009 10808
NLD198800017 10494
NLD198800277 10238
NLD198800348 10230
NLD198800356 10636
NLD198800366 10483
NLD198800408 10123
NLD198800426 10241
NLD198800457 10636
NLD198800531 10245
NLD198800567 10235
NLD198800850 10332
NLD198800933 10232
NLD198801104 10241
NLD198900067 10241
NLD198900072 10232
NLD198900073 10232
NLD198900256 10491
NLD198900417 10483
NLD198900701 10237
NLD198900802 10245
NLD198901021 10232
NLD199001041 10232
NLD199001055 10414
NLD199001065 10230
NLD199001075 10241
NLD199001086 10237
NLD199001095 10237
NLD199001109 10848
NLD199001509 9644
NLD199101413 10241
NLD199101572 10241
NLD199101723 10494
NLD199101730 10241
NLD199102675 10241
NLD199201617 10241
NLD199201673 10241
NLD199201675 10488
NLD199201697 10241
NLD199201710 10491
NLD199201712 10808
NLD199201715 9801
NLD199201721 10808
NLD199201722 10241
NLD199201750 10480
NLD199201765 9644
NLD199201803 10480
NLD199301725 10488
NLD199301771 10241
NLD199301795 10488
NLD199301821 10241
NLD199301848 10241
NLD199301885 10808
NLD199301890 10241
NLD199301897 10235
NLD199401844 10123
NLD199401869 10241
NLD199401870 10241
NLD199401895 10480
NLD199501910 10808
NLD199501939 10238
NLD199501967 10232
NLD199502077 9801
NLD199602021 10628
NLD199602034 10488
NLD199702109 10494
NLD199702111 10241
NLD199702114 10245
NLD199702134 10241
NLD199802118 10232
NLD199802133 10483
NLD199802170 10241
NLD199902545 10488
NLD199902559 10241
NLD199902565 10480
NLD199902567 10488
NLD199902603 10488
NLD200002578 10237
NLD200002579 10488
NLD200002588 10230
NLD200002594 10241
NLD200002595 10241
NLD200002601 10245
NLD200002617 10241
NLD200002627 10491
NLD200002638 10480
NLD200102629 10235
NLD200102633 10808
NLD200102639 10488
NLD200102663 10241
NLD200113658 10241
NLD200302657 10480
NLD200302661 10488
NLD200302662 10230
NLD200302686 10230
NLD200302687 10488
NLD200302691 10808
NLD200302694 10241
NLD200302695 10488
NLD200402699 10232
NLD200402702 10231
NLD200402703 10232
NLD200502670 10230
NLD200502708 10245
NLD200601985 10241
NLD200602002 10483
NLD200701993 10232
NLD201001155 10241
NLD201102043 10848
NLD201202009 10483
NLD201302056 10241
NLD201402101 10483
NLD201413634 10488
NLD201602099 10232
NLD201740074 10241
NLD201740082 10241
PRT000021040 10211
SWE000000018 10248
SWE000000037 10508
SWE000000038 10505
SWE000000043 10732
SWE000000046 10509
SWE000000052 10511
SWE000000055 10247
SWE000000056 10247
SWE000000058 10732
SWE000000067 10530
SWE000000084 10533
SWE000000140 10505
SWE000000203 10505
SWE000006572 10506
SWE000006727 10533
SWE000006738 10247
SWE000006742 11018
SWE000006770 10540
SWE000006802 10732
SWE000006814 10511
SWE000006821 11021
SWE000006864 10536
SWE000006904 10543
SWE000006927 10544
SWE000006932 10533
SWE000006939 11018
SWE000006950 10509
SWE000006955 10533
SWE000006967 10248
SWE000006970 10509
SWE000007014 10544
SWE000007023 10508
SWE000007033 10533
SWE000007060 10247
SWE000007061 10530
SWE000007075 10544
SWE000007085 10544
SWE000007088 10533
SWE000007095 10544
SWE000007104 10538
SWE000007113 10506
SWE000007116 10350
SWE000007130 10508
SWE000007133 11018
SWE000007147 10544
SWE000007149 9794
SWE000007157 11018
SWE000007160 10247
SWE000007162 10248
SWE000007170 9983
SWE000007180 10530
SWE000007181 9786
SWE000007185 10540
SWE000007189 10544
SWE000007192 10247
SWE000007195 10533
SWE000007201 10509
SWE000007202 10511
SWE000007210 10247
SWE000007212 10505
SWE000007214 10247
SWE000007220 10511
SWE000007233 10511
SWE000007245 10544
SWE000007246 10511
SWE000007247 10544
SWE000007285 10511
SWE000007315 10509
SWE000007772 9794
SWE000007778 10544
SWE000007807 10511
SWE000007931 10511
SWE000008018 10511
SWE000008025 9945
SWE000008077 9794
SWE000008113 10511
SWE000008123 10247
SWE000008129 10540
SWE000008144 10511
SWE000008155 10508
SWE000008160 10511
SWE000008201 10511
SWE000008215 10511
SWE000008244 10511
SWE000008319 10247
SWE000008327 10533
SWE000008442 10538
SWE000008466 10533
SWE000009010 10511
SWE000009445 9786
SWE000009567 10511
SWE000009763 10530
SWE000010025 10530
SWE000010046 10247
SWE000010126 10511
SWE000010181 10523
SWE000010225 10540
SWE000010230 10732
