pt_graph met
1155 19
1412 19
1470 19
1546 19
1614 19
1797 18
1834 19
1841 19
1915 19
1997 19
2000 19
2026 18
2043 18
2118 18
2201 18
2209 18
2282 18
2296 18
2439 18
2443 18
2518 18
2522 18
2567 19
2608 18
2608 19
2650 19
2652 19
2684 18
2732 19
2734 19
2735 19
2736 19
2769 18
2775 19
2816 19
2849 18
2857 18
2890 19
2932 18
2965 19
2966 19
2974 19
3000 18
3003 18
3012 18
3028 19
3042 19
3085 18
3085 19
3086 19
3144 18
3145 18
3146 18
3157 19
3222 18
3310 18
3319 19
3390 18
3391 18
3468 18
3556 18
3635 18
3718 18
3804 18
3805 18
3810 18
3829 18
3896 18
4007 18
4097 18
4164 19
4183 18
4185 18
4257 18
4330 18
4344 18
4358 18
4439 18
4455 18
4500 18
4543 18
4544 18
4608 18
4624 19
4782 18
4821 18
4890 19
4891 19
4892 18
4910 18
4911 18
4955 18
4979 19
4980 18
4980 19
4981 18
4981 19
4987 18
5001 18
5060 18
5068 18
5074 19
5089 18
5144 18
5151 18
5154 18
5163 19
5179 18
5222 18
5247 18
5249 18
5269 18
5270 18
5313 18
5339 18
5342 19
5355 18
5358 18
5418 18
5419 18
5426 18
5427 18
5428 18
5430 18
5430 19
5444 18
5484 18
5487 18
5501 18
5505 18
5508 18
5511 18
5513 18
5516 18
5517 18
5518 18
5521 18
5523 18
5571 18
5579 18
5586 18
5591 18
5598 18
5600 18
5601 18
5602 18
5605 18
5614 18
5615 18
5618 18
5619 18
5664 18
5675 18
5676 18
5688 18
5689 18
5694 18
5701 18
5702 18
5703 18
5704 18
5752 18
5761 18
5777 18
5778 18
5783 18
5784 18
5787 18
5792 18
5793 18
5794 18
5795 18
5796 18
5839 18
5850 18
5851 18
5871 18
5878 18
5879 18
5882 18
5887 18
5946 18
5968 18
5969 18
5975 18
5976 18
5978 18
5982 18
5983 18
5984 18
6047 18
6048 18
6056 18
6073 18
6078 18
6079 18
6080 18
6081 18
6087 18
6144 18
6147 18
6148 18
6173 18
6175 18
6177 18
6178 18
6179 18
6180 18
6188 18
6241 18
6244 18
6248 18
6267 18
6268 18
6269 18
6270 18
6271 18
6272 18
6274 18
6278 18
6361 18
6363 18
6364 18
6369 18
6425 18
6449 18
6451 18
6452 18
6453 18
6458 18
6536 18
6538 18
6622 18
6624 18
6775 18
6916 18
6917 18
6919 18
6985 18
6986 18
7047 18
7052 18
7056 18
7057 18
7122 18
7123 18
7125 18
7199 18
7200 18
7269 18
7334 18
9719 18
10342 19
11001 18
11011 18
