pt_graph met
3650 18
4178 18
4186 18
4440 18
4451 18
4731 18
4890 18
4977 18
4980 18
4981 18
5068 18
5155 18
5166 18
5336 18
5355 18
5419 18
5426 18
5427 18
5430 18
5506 18
5517 18
5518 18
5592 18
5602 18
5605 18
5606 18
5608 18
5614 18
5615 18
5618 18
5682 18
5689 18
5777 18
5780 18
5794 18
5796 18
5871 18
5877 18
5879 18
5880 18
5884 18
5887 18
5959 18
5968 18
5971 18
5976 18
5984 18
6073 18
6074 18
6077 18
6079 18
6080 18
6086 18
6087 18
6174 18
6175 18
6177 18
6178 18
6179 18
6180 18
6269 18
6270 18
6271 18
6274 18
6360 18
6361 18
6364 18
6448 18
6451 18
6452 18
6453 18
6540 18
6622 18
6625 18
6917 18
7198 18
7199 18
7200 18
9910 18
10947 18
