BEL000041982|1|15|58.65784|14.36|192|76864.14|5833|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL010291967|1|15|58.65784|27.2|625|76864.14|16801|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL010331976|1|15|58.65784|34.8|986|76864.14|25267|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL010511983|1|15|58.65784|30.58|777|76864.14|20397|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL011541988|1|15|58.65784|25.94|573|76864.14|15532|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL011871989|1|15|58.65784|23.99|496|76864.14|13646|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL012111971|1|15|58.65784|14.95|207|76864.14|6236|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL012791969|1|15|58.65784|33.18|903|76864.14|23349|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL013161987|1|15|58.65784|32.32|860|76864.14|22355|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL030151975|1|15|58.65784|34.8|986|76864.14|25267|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL030182000|1|15|58.65784|37.79|1149|76864.14|28962|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL030191974|1|15|58.65784|30.7|782|76864.14|20530|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL030351997|1|15|58.65784|38.22|1173|76864.14|29510|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
BEL030391982|1|15|58.65784|32.5|869|76864.14|22562|10|0.4485|336.7618|20|0.7|0.6|0.8|0.15|5|6|5|22|1|0
