pt_graph freq
8 1
15 1
18 1
36 1
39 1
53 1
54 1
55 1
56 1
64 1
75 1
76 1
90 1
95 1
96 1
99 1
110 1
112 1
113 1
129 1
130 1
133 1
134 1
151 1
152 1
154 1
155 1
192 1
208 1
233 1
275 1
367 1
423 1
438 1
440 1
448 1
463 1
464 1
466 1
472 1
474 1
488 1
497 1
513 1
517 1
546 1
573 1
731 1
989 1
994 1
1047 1
1054 1
1102 1
1105 1
1158 1
1170 1
1171 1
1172 1
1179 1
1217 1
1218 1
1221 1
1225 1
1234 1
1235 1
1236 1
1284 1
1285 1
1286 1
1291 1
1300 1
1301 1
1302 1
1317 1
1347 1
1348 1
1349 1
1350 1
1351 1
1352 1
1361 1
1362 1
1367 1
1368 1
1369 1
1411 1
1412 1
1413 1
1415 1
1416 1
1417 1
1427 1
1434 1
1435 1
1452 1
1453 1
1482 1
1484 1
1486 1
1497 1
1498 1
1499 1
1500 1
1558 1
1561 1
1564 1
1567 1
1568 1
1569 1
1571 1
1629 1
1638 1
1639 1
1643 1
1644 1
1665 1
1693 1
1697 1
1700 1
1702 1
1703 1
1709 1
1713 1
1719 1
1728 1
1731 1
1774 1
1781 1
1848 1
1857 1
1858 1
1860 1
1925 1
1939 1
2029 1
2035 1
2043 1
2108 1
2187 1
2211 1
2271 1
2298 1
2504 1
2515 1
2588 1
2590 1
2601 1
2607 1
2608 1
2675 1
2686 1
2687 1
2767 1
2768 1
2769 1
9644 1
10484 1
10847 1
