vids freq
BEL000081967 0.027316
BEL000081967 0.012930
BEL000081967 0.019797
BEL000081967 0.002330
BEL000081967 0.021481
BEL000081967 0.028161
BEL000081967 0.019067
BEL000081967 0.011810
BEL000081967 0.001358
BEL000081967 0.021108
BEL000081967 0.009354
BEL000081967 0.011943
BEL000081967 0.007678
BEL000081967 0.008678
BEL000081967 0.001294
BEL000081967 0.002136
BEL000081967 0.002074
BEL000081967 0.002174
BEL000081967 0.000980
BEL000081967 0.002121
BEL000081967 0.002472
BEL000081967 0.007003
BEL000081967 0.002185
BEL000081967 0.002265
BEL000081967 0.001348
BEL000081967 0.018797
BEL000081967 0.007424
BEL000081967 0.000192
BEL000081967 0.000486
BEL000081967 0.000647
BEL000081967 0.000728
BEL000081967 0.000567
BEL000081967 0.000387
BEL000081967 0.000251
BEL000081967 0.007627
BEL000081967 0.000452
BEL000081967 0.000694
BEL000131989 0.000185
BEL000131989 0.008290
BEL000131989 0.013028
BEL000131989 0.007859
BEL000131989 0.012274
BEL000131989 0.012241
BEL000131989 0.013618
BEL000131989 0.011120
BEL000131989 0.014745
BEL000131989 0.011649
BEL000131989 0.009946
BEL000131989 0.004586
BEL000131989 0.007881
BEL000131989 0.010229
BEL000131989 0.009303
BEL000131989 0.008495
BEL000131989 0.011940
BEL000131989 0.012917
BEL000131989 0.012095
BEL000131989 0.007851
BEL000131989 0.006278
BEL000131989 0.010811
BEL000131989 0.006187
BEL000131989 0.002740
BEL000131989 0.008333
BEL000131989 0.005458
BEL000131989 0.005011
BEL000131989 0.000068
BEL000131989 0.004407
BEL000131989 0.009586
BEL000131989 0.003839
BEL000131989 0.007490
BEL000131989 0.003249
BEL000131989 0.013010
BEL000131989 0.007851
BEL000131989 0.007625
BEL000131989 0.004551
BEL000131989 0.002840
BEL000131989 0.001392
BEL000131989 0.006573
BEL000131989 0.009858
BEL000131989 0.003742
BEL000131989 0.004088
BEL000131989 0.002081
BEL000131989 0.007488
BEL000131989 0.011286
BEL000131989 0.003183
BEL000131989 0.000321
BEL000131989 0.003739
BEL000131989 0.012589
BEL000131989 0.002597
BEL000131989 0.009507
BEL000131989 0.001749
BEL000131989 0.007102
BEL000131989 0.014737
BEL000131989 0.004120
BEL000131989 0.004233
BEL000131989 0.002780
BEL000131989 0.010626
BEL000131989 0.004982
BEL000131989 0.009829
BEL000131989 0.007351
BEL000131989 0.005464
BEL000131989 0.012552
BEL000131989 0.010908
BEL000131989 0.004161
BEL000131989 0.007180
BEL000131989 0.009842
BEL000131989 0.023816
BEL000131989 0.004784
BEL000131989 0.014674
BEL000131989 0.011436
BEL000131989 0.010050
BEL000131989 0.005672
BEL000131989 0.001957
BEL000131989 0.010681
BEL000131989 0.016655
BEL000131989 0.001530
BEL000131989 0.006771
BEL000131989 0.009920
BEL000131989 0.002663
BEL000131989 0.022254
BEL000131989 0.009160
BEL000131989 0.013389
BEL000131989 0.010412
BEL000131989 0.012588
BEL000131989 0.002445
BEL000131989 0.013391
BEL000131989 0.017202
BEL000131989 0.004066
BEL000131989 0.000364
BEL000131989 0.000066
BEL000131989 0.005536
BEL000131989 0.014409
BEL000131989 0.018360
BEL000131989 0.008789
BEL000131989 0.000501
BEL000131989 0.013894
BEL000131989 0.010601
BEL000131989 0.030998
BEL000131989 0.010403
BEL000131989 0.016005
BEL000131989 0.014673
BEL000131989 0.022466
BEL000131989 0.000034
BEL000131989 0.000711
BEL000131989 0.021637
BEL000131989 0.008818
BEL000131989 0.008347
BEL000131989 0.004649
BEL000131989 0.007297
BEL000131989 0.000081
BEL000131989 0.009848
BEL000131989 0.002006
BEL000131989 0.003470
BEL000131989 0.002329
BEL000131989 0.006850
BEL000131989 0.000142
BEL000131989 0.000363
BEL000131989 0.000083
BEL000131989 0.000113
BEL000131989 0.000220
BEL010291967 0.003010
BEL010291967 0.004045
BEL010291967 0.012130
BEL010291967 0.013458
BEL010291967 0.006570
BEL010291967 0.010989
BEL010291967 0.016133
BEL010291967 0.014572
BEL010291967 0.011512
BEL010291967 0.009829
BEL010291967 0.008775
BEL010291967 0.010109
BEL010291967 0.005203
BEL010291967 0.008395
BEL010291967 0.011799
BEL010291967 0.012765
BEL010291967 0.011953
BEL010291967 0.010684
BEL010291967 0.007522
BEL010291967 0.008235
BEL010291967 0.007632
BEL010291967 0.006397
BEL010291967 0.006277
BEL010291967 0.005498
BEL010291967 0.007872
BEL010291967 0.005519
BEL010291967 0.012858
BEL010291967 0.007535
BEL010291967 0.004959
BEL010291967 0.000407
BEL010291967 0.009742
BEL010291967 0.003499
BEL010291967 0.003754
BEL010291967 0.004530
BEL010291967 0.000059
BEL010291967 0.004889
BEL010291967 0.004666
BEL010291967 0.003069
BEL010291967 0.002693
BEL010291967 0.011153
BEL010291967 0.004820
BEL010291967 0.006831
BEL010291967 0.001938
BEL010291967 0.008454
BEL010291967 0.012441
BEL010291967 0.003111
BEL010291967 0.000788
BEL010291967 0.009396
BEL010291967 0.005375
BEL010291967 0.014564
BEL010291967 0.004742
BEL010291967 0.010501
BEL010291967 0.004361
BEL010291967 0.003862
BEL010291967 0.009713
BEL010291967 0.005400
BEL010291967 0.012404
BEL010291967 0.010780
BEL010291967 0.006174
BEL010291967 0.009726
BEL010291967 0.008185
BEL010291967 0.023536
BEL010291967 0.000230
BEL010291967 0.009198
BEL010291967 0.009169
BEL010291967 0.005402
BEL010291967 0.026865
BEL010291967 0.011302
BEL010291967 0.009932
BEL010291967 0.003737
BEL010291967 0.007035
BEL010291967 0.009353
BEL010291967 0.003737
BEL010291967 0.012476
BEL010291967 0.010555
BEL010291967 0.016459
BEL010291967 0.000063
BEL010291967 0.008231
BEL010291967 0.003027
BEL010291967 0.009803
BEL010291967 0.021993
BEL010291967 0.000144
BEL010291967 0.009052
BEL010291967 0.013232
BEL010291967 0.010290
BEL010291967 0.006880
BEL010291967 0.008479
BEL010291967 0.003515
BEL010291967 0.000743
BEL010291967 0.013233
BEL010291967 0.005471
BEL010291967 0.001877
BEL010291967 0.014239
BEL010291967 0.018144
BEL010291967 0.008686
BEL010291967 0.013731
BEL010291967 0.010476
BEL010291967 0.030634
BEL010291967 0.010281
BEL010291967 0.015817
BEL010291967 0.014501
BEL010291967 0.022202
BEL010291967 0.007131
BEL010291967 0.000250
BEL010291967 0.021383
BEL010291967 0.013244
BEL010291967 0.008249
BEL010291967 0.000857
BEL010291967 0.002326
BEL010291967 0.009732
BEL010291967 0.000960
BEL010291967 0.000777
BEL010291967 0.001991
BEL010291967 0.002438
BEL010291967 0.002110
BEL010291967 0.000890
BEL010291967 0.003399
BEL010291967 0.000429
BEL010291967 0.000338
BEL010291967 0.000642
BEL010291967 0.001141
BEL010331976 0.001922
BEL010331976 0.000836
BEL010331976 0.002716
BEL010331976 0.007154
BEL010331976 0.012942
BEL010331976 0.007807
BEL010331976 0.012193
BEL010331976 0.012160
BEL010331976 0.013528
BEL010331976 0.008781
BEL010331976 0.007482
BEL010331976 0.011046
BEL010331976 0.016217
BEL010331976 0.014648
BEL010331976 0.011572
BEL010331976 0.009880
BEL010331976 0.008821
BEL010331976 0.010162
BEL010331976 0.004659
BEL010331976 0.004287
BEL010331976 0.011861
BEL010331976 0.012831
BEL010331976 0.008344
BEL010331976 0.006076
BEL010331976 0.010740
BEL010331976 0.006146
BEL010331976 0.007935
BEL010331976 0.008278
BEL010331976 0.007671
BEL010331976 0.005527
BEL010331976 0.007913
BEL010331976 0.004378
BEL010331976 0.004432
BEL010331976 0.007441
BEL010331976 0.012925
BEL010331976 0.004200
BEL010331976 0.002932
BEL010331976 0.002458
BEL010331976 0.009793
BEL010331976 0.000110
BEL010331976 0.007438
BEL010331976 0.000783
BEL010331976 0.006519
BEL010331976 0.011211
BEL010331976 0.003947
BEL010331976 0.000591
BEL010331976 0.006850
BEL010331976 0.012506
BEL010331976 0.001806
BEL010331976 0.003702
BEL010331976 0.003274
BEL010331976 0.004307
BEL010331976 0.014640
BEL010331976 0.003062
BEL010331976 0.002011
BEL010331976 0.010555
BEL010331976 0.003883
BEL010331976 0.009764
BEL010331976 0.006633
BEL010331976 0.012469
BEL010331976 0.004523
BEL010331976 0.002296
BEL010331976 0.002108
BEL010331976 0.000149
BEL010331976 0.009777
BEL010331976 0.006689
BEL010331976 0.023658
BEL010331976 0.009246
BEL010331976 0.004665
BEL010331976 0.014577
BEL010331976 0.009984
BEL010331976 0.003756
BEL010331976 0.003743
BEL010331976 0.009233
BEL010331976 0.009402
BEL010331976 0.002408
BEL010331976 0.003756
BEL010331976 0.012541
BEL010331976 0.010610
BEL010331976 0.016545
BEL010331976 0.002754
BEL010331976 0.008274
BEL010331976 0.009854
BEL010331976 0.022107
BEL010331976 0.001039
BEL010331976 0.013301
BEL010331976 0.010343
BEL010331976 0.012505
BEL010331976 0.008523
BEL010331976 0.003967
BEL010331976 0.005807
BEL010331976 0.008042
BEL010331976 0.003530
BEL010331976 0.013302
BEL010331976 0.017089
BEL010331976 0.000200
BEL010331976 0.005499
BEL010331976 0.014314
BEL010331976 0.018238
BEL010331976 0.008731
BEL010331976 0.013802
BEL010331976 0.010531
BEL010331976 0.030793
BEL010331976 0.010335
BEL010331976 0.014576
BEL010331976 0.022318
BEL010331976 0.004050
BEL010331976 0.021494
BEL010331976 0.013313
BEL010331976 0.009783
BEL010331976 0.002296
BEL010331976 0.001218
BEL010331976 0.000591
BEL010331976 0.000681
BEL010331976 0.004990
BEL010331976 0.000348
BEL010331976 0.002092
BEL010331976 0.000793
BEL010331976 0.007895
BEL010331976 0.000244
BEL010331976 0.000936
BEL010331976 0.000820
BEL010331976 0.000284
BEL010511983 0.007305
BEL010511983 0.013215
BEL010511983 0.006639
BEL010511983 0.007972
BEL010511983 0.012450
BEL010511983 0.012417
BEL010511983 0.013813
BEL010511983 0.008967
BEL010511983 0.007640
BEL010511983 0.000976
BEL010511983 0.011279
BEL010511983 0.005460
BEL010511983 0.007593
BEL010511983 0.014957
BEL010511983 0.011817
BEL010511983 0.010088
BEL010511983 0.009007
BEL010511983 0.010376
BEL010511983 0.012111
BEL010511983 0.013102
BEL010511983 0.012268
BEL010511983 0.007964
BEL010511983 0.010966
BEL010511983 0.007721
BEL010511983 0.004890
BEL010511983 0.005827
BEL010511983 0.008080
BEL010511983 0.007598
BEL010511983 0.013197
BEL010511983 0.001954
BEL010511983 0.004407
BEL010511983 0.010000
BEL010511983 0.004878
BEL010511983 0.000112
BEL010511983 0.007595
BEL010511983 0.005135
BEL010511983 0.004513
BEL010511983 0.011448
BEL010511983 0.001386
BEL010511983 0.006623
BEL010511983 0.000603
BEL010511983 0.007012
BEL010511983 0.002474
BEL010511983 0.012770
BEL010511983 0.003721
BEL010511983 0.002132
BEL010511983 0.014949
BEL010511983 0.010778
BEL010511983 0.003970
BEL010511983 0.006773
BEL010511983 0.004297
BEL010511983 0.012732
BEL010511983 0.002012
BEL010511983 0.011065
BEL010511983 0.004619
BEL010511983 0.007283
BEL010511983 0.009983
BEL010511983 0.006830
BEL010511983 0.008402
BEL010511983 0.002802
BEL010511983 0.003398
BEL010511983 0.027575
BEL010511983 0.004853
BEL010511983 0.014884
BEL010511983 0.011600
BEL010511983 0.010194
BEL010511983 0.000064
BEL010511983 0.003836
BEL010511983 0.009428
BEL010511983 0.003836
BEL010511983 0.012805
BEL010511983 0.010834
BEL010511983 0.016894
BEL010511983 0.008448
BEL010511983 0.010062
BEL010511983 0.001657
BEL010511983 0.022574
BEL010511983 0.009291
BEL010511983 0.000786
BEL010511983 0.010561
BEL010511983 0.007061
BEL010511983 0.012769
BEL010511983 0.001883
BEL010511983 0.002185
BEL010511983 0.013583
BEL010511983 0.017449
BEL010511983 0.004213
BEL010511983 0.005615
BEL010511983 0.014616
BEL010511983 0.018623
BEL010511983 0.000508
BEL010511983 0.002759
BEL010511983 0.014094
BEL010511983 0.010753
BEL010511983 0.031443
BEL010511983 0.016235
BEL010511983 0.014884
BEL010511983 0.022789
BEL010511983 0.004143
BEL010511983 0.002200
BEL010511983 0.000149
BEL010511983 0.021947
BEL010511983 0.013594
BEL010511983 0.008944
BEL010511983 0.008466
BEL010511983 0.001042
BEL010511983 0.009989
BEL010511983 0.001390
BEL010511983 0.001089
BEL010511983 0.002435
BEL010511983 0.003042
BEL010511983 0.006948
BEL010511983 0.000075
BEL010511983 0.002607
BEL010511983 0.000089
BEL010511983 0.005646
BEL010511983 0.000352
BEL010511983 0.000162
BEL010511983 0.003837
BEL010621963 0.000038
BEL010621963 0.003013
BEL010621963 0.004321
BEL010621963 0.006034
BEL010621963 0.012888
BEL010621963 0.012142
BEL010621963 0.012109
BEL010621963 0.008745
BEL010621963 0.006577
BEL010621963 0.011000
BEL010621963 0.007405
BEL010621963 0.003456
BEL010621963 0.016149
BEL010621963 0.014587
BEL010621963 0.011524
BEL010621963 0.009839
BEL010621963 0.008784
BEL010621963 0.010119
BEL010621963 0.011811
BEL010621963 0.007885
BEL010621963 0.012778
BEL010621963 0.005548
BEL010621963 0.008309
BEL010621963 0.002597
BEL010621963 0.010695
BEL010621963 0.007530
BEL010621963 0.007734
BEL010621963 0.002711
BEL010621963 0.008244
BEL010621963 0.006284
BEL010621963 0.001795
BEL010621963 0.012871
BEL010621963 0.004964
BEL010621963 0.004047
BEL010621963 0.004104
BEL010621963 0.002810
BEL010621963 0.003844
BEL010621963 0.009752
BEL010621963 0.003999
BEL010621963 0.003116
BEL010621963 0.011165
BEL010621963 0.000588
BEL010621963 0.006838
BEL010621963 0.008463
BEL010621963 0.003595
BEL010621963 0.002569
BEL010621963 0.004594
BEL010621963 0.004196
BEL010621963 0.014579
BEL010621963 0.003050
BEL010621963 0.010511
BEL010621963 0.000525
BEL010621963 0.009723
BEL010621963 0.007271
BEL010621963 0.006364
BEL010621963 0.000272
BEL010621963 0.012417
BEL010621963 0.010791
BEL010621963 0.004795
BEL010621963 0.001496
BEL010621963 0.001021
BEL010621963 0.007103
BEL010621963 0.009736
BEL010621963 0.008295
BEL010621963 0.004182
BEL010621963 0.023560
BEL010621963 0.009178
BEL010621963 0.026892
BEL010621963 0.014516
BEL010621963 0.011313
BEL010621963 0.009942
BEL010621963 0.003741
BEL010621963 0.009195
BEL010621963 0.003741
BEL010621963 0.012488
BEL010621963 0.010566
BEL010621963 0.016476
BEL010621963 0.008239
BEL010621963 0.003999
BEL010621963 0.009813
BEL010621963 0.002635
BEL010621963 0.022015
BEL010621963 0.000923
BEL010621963 0.000956
BEL010621963 0.010300
BEL010621963 0.012453
BEL010621963 0.000075
BEL010621963 0.003515
BEL010621963 0.017017
BEL010621963 0.000225
BEL010621963 0.005476
BEL010621963 0.014254
BEL010621963 0.018162
BEL010621963 0.008695
BEL010621963 0.013745
BEL010621963 0.010487
BEL010621963 0.030665
BEL010621963 0.010292
BEL010621963 0.015833
BEL010621963 0.014515
BEL010621963 0.022225
BEL010621963 0.007138
BEL010621963 0.004033
BEL010621963 0.021404
BEL010621963 0.013258
BEL010621963 0.008257
BEL010621963 0.007218
BEL010621963 0.001017
BEL010621963 0.009742
BEL010621963 0.003409
BEL010621963 0.002328
BEL010621963 0.004647
BEL010621963 0.000043
BEL010621963 0.003433
BEL010621963 0.001783
BEL010621963 0.005223
BEL010621963 0.007862
BEL010621963 0.006776
BEL010621963 0.001257
BEL010621963 0.002947
BEL010621963 0.000496
BEL010821987 0.000077
BEL010821987 0.004257
BEL010821987 0.007702
BEL010821987 0.003869
BEL010821987 0.004646
BEL010821987 0.007256
BEL010821987 0.007237
BEL010821987 0.008051
BEL010821987 0.005226
BEL010821987 0.004453
BEL010821987 0.003927
BEL010821987 0.004425
BEL010821987 0.009651
BEL010821987 0.008717
BEL010821987 0.006887
BEL010821987 0.004659
BEL010821987 0.007059
BEL010821987 0.007636
BEL010821987 0.007150
