BEL030801984|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
BEL030821997|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL030931986|4.36467272727273|21382.9518022727|4|489546.612568736|8970.22616449475|0|34.09|2000|107871.997809091|591679.249173864|4|4|4
BEL030971994|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL032011996|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL032071985|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
BEL032962000|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL034022000|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL034301957|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
BEL034311997|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
BEL034832001|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL035101989|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL035251997|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL035261999|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL035541964|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
BEL035681988|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL035711989|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL035752000|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL035961988|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL037002012|4.57564593301435|5513.55751339712|4|45.1730463556047|8824.46100421614|0|34.09|2000|74341.2328177033|245620.684887082|4|4|4
BEL037382002|6.50602409638553|76599.2124096386|4|17992835.6666667|24310.8696116365|0|34.09|2000|132132.536024096|762540.939759035|4|4|4
BEL040521984|3.4464552238806|34615.1106139756|4|3441498.16|7051.96689159772|0|34.09|2000|53278.3003256444|404591.802615333|4|4|4
BEL040571986|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL040581986|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL040862006|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL043501996|3.81112795115333|29884.6078707938|4|3278325.77256873|7480.64611633344|0|34.09|2000|87102.0708620082|324436.960880105|4|4|4
BEL044021963|3.26194029850747|37448.9959701493|4|4371091.21333333|6555.44020887728|0|34.09|2000|46354.9913432835|315511.039850747|4|4|4
DEU000060400|5.55555555555556|33911|4|26.4127879961318|20474.4714640199|0|34.09|2000|72722.2962962963|1004814.48148148|4|4|4
DEU200650219|3.470172391693|19274.6236843616|4|22.9403407284444|5258.74984408885|0|34.09|2000|48191.899693696|207937.119678085|4|4|4
DEU300200702|1.47058823529412|11858.5294117647|4|1.6901405991658|9042.40104849279|0|34.09|2000|8191.11764705881|83912.0588235294|4|4|4
DEU302520207|6.46444591194969|45299.0429607967|4|26.938291338344|18963.90915328|0|34.09|2000|47543.4008052411|314168.148763103|4|4|4
DEU302540207|50.0909090909091|22788.0454545454|4|27.6275683547682|131427.790198567|0|34.09|2000|1958184.39818182|17149239.159091|4|4|4
DEU400290107|1.69207317073171|4001.25914634148|4|22.1790890107201|507.558902738387|0|34.09|2000|30511.774390244|82237.2103658539|4|4|4
DEU401110101|5.46635473853079|36624.2365353183|4|25.6056411350441|14395.5227168829|0|34.09|2000|47759.5671013927|278757.805734763|4|4|4
DEU401170101|5.55555555555555|33911|4|26.4127879961318|20474.4714640199|0|34.09|2000|72722.2962962963|1004814.48148148|4|4|4
DEU500450102|2.47208121827411|10599.8172588832|4|21.6076905251445|690.363407691798|0|34.09|2000|48408.0659898476|172526.776649746|4|4|4
DNK000000569|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000001403|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.729261062|406128.406355162|4|4|4
DNK000001946|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000002280|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000004343|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000004561|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000004873|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005011|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000005269|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005418|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005487|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005491|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005531|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005654|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.729261062|406128.406355162|4|4|4
DNK000005779|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000005850|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006040|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006110|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006184|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000006225|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006282|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006375|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000006541|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000006577|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.729261062|406128.406355162|4|4|4
DNK000006581|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000006764|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007009|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007107|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007125|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007141|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007142|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007220|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000007234|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007262|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007263|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007293|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007305|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000007407|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007408|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007452|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007457|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000007516|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007519|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007542|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000007564|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007602|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000007747|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000007846|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000008024|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000008070|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000008259|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000008303|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000008391|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000008410|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000008438|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000008458|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000008485|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000008505|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000008512|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000008538|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000010670|1.84878720930232|6665.96698372091|4|13.3814521287266|5720.28696580665|0|34.09|2000|26337.09285|521595.098080231|4|4|4
DNK000010804|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000010875|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000010987|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011092|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000011134|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011135|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011201|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011330|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011338|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011391|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011452|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011664|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011752|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011755|1.84878720930232|6665.96698372091|4|13.3814521287266|5720.28696580665|0|34.09|2000|26337.09285|521595.098080231|4|4|4
DNK000011783|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011855|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000011899|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.729261062|406128.406355162|4|4|4
DNK000011985|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011988|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000011989|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000012013|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012028|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000012139|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012243|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012289|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000012300|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012302|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012304|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000012333|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012360|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012574|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012749|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012759|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012760|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012775|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012801|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000012932|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000012955|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000012962|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013000|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013011|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013055|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013076|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000013104|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013175|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000013388|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000013480|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000013581|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013673|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013679|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000013694|3.20919389312977|10813.277551145|4|27.9237345282681|15827.3262046578|0|34.09|2000|47827.6449282442|1122118.20180229|4|4|4
DNK000013702|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000013750|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000013772|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.729261062|406128.406355162|4|4|4
DNK000013843|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013859|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000013940|1.84878720930232|6665.96698372091|4|13.3814521287266|5720.28696580665|0|34.09|2000|26337.09285|521595.098080231|4|4|4
DNK000013952|2.53191489361702|7003.85955106384|4|22.4458320547812|5485.85016528798|0|34.09|2000|32958.558387234|697608.007325533|4|4|4
DNK000013970|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000014048|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000014087|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000014179|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000014258|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000014382|2.54545454545455|34332.9005590909|4|26.9653404299917|15254.0613647619|0|34.09|2000|35669.1616545454|1280820.48205|4|4|4
DNK000014548|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000014916|4.51450952380951|20180.6987180952|4|25.9109614870648|19016.3336298041|0|34.09|2000|75553.8250028571|2757107.47492476|4|4|4
DNK000019168|2.53191489361702|7003.85955106384|4|22.4458320547812|5485.85016528798|0|34.09|2000|32958.558387234|697608.007325533|4|4|4
DNK000020378|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
DNK000024336|1.94638731563422|1781.47177050148|4|22.9302959090601|7656.48218022576|0|34.09|2000|23059.7292610619|406128.406355162|4|4|4
