pt_graph scale
1386 418.104831492066
1386 418.104831492066
1386 418.104831492066
1386 418.104831492066
1386 0
1386 16.2976506140842
1386 16.2976506140842
1386 46.407466436374
1386 46.407466436374
1386 0.35674348165933
1386 0.208960843373494
1386 0.208960843373494
1386 0.208960843373494
1386 0.0174595094736627
1386 0.164514798479691
1386 0.120625281164897
1386 0.152874349264149
1386 0
1386 0
1386 0
1386 0.160325333507038
1386 0.160325333507038
1386 0
1386 28.3919163700434
1386 28.3919163700434
1386 28.3919163700434
1386 7.92034892865881
1386 0
1386 0
1386 0
1386 0.77906543442073
1386 0.77906543442073
1386 0
1386 0
1386 0
1386 1.0345236079077
1386 18.8755115600355
1386 18.8755115600355
1386 18.8755115600355
1449 418.104831492066
1449 418.104831492066
1449 418.104831492066
1449 418.104831492066
1449 0
1449 16.2976506140842
1449 16.2976506140842
1449 46.407466436374
1449 46.407466436374
1449 0.35674348165933
1449 0.208960843373494
1449 0.208960843373494
1449 0.208960843373494
1449 0.0174595094736627
1449 0.164514798479691
1449 0.120625281164897
1449 0.152874349264149
1449 0
1449 0
1449 0
1449 0.160325333507038
1449 0.160325333507038
1449 0
1449 28.3919163700434
1449 28.3919163700434
1449 28.3919163700434
1449 7.92034892865881
1449 0
1449 0
1449 0
1449 0.77906543442073
1449 0.77906543442073
1449 0
1449 0
1449 0
1449 1.0345236079077
1449 18.8755115600355
1449 18.8755115600355
1449 18.8755115600355
1522 418.104831492066
1522 418.104831492066
1522 418.104831492066
1522 418.104831492066
1522 0
1522 16.2976506140842
1522 16.2976506140842
1522 46.407466436374
1522 46.407466436374
1522 0.35674348165933
1522 0.208960843373494
1522 0.208960843373494
1522 0.208960843373494
1522 0.0174595094736627
1522 0.164514798479691
1522 0.120625281164897
1522 0.152874349264149
1522 0
1522 0
1522 0
1522 0.160325333507038
1522 0.160325333507038
1522 0
1522 28.3919163700434
1522 28.3919163700434
1522 28.3919163700434
1522 7.92034892865881
1522 0
1522 0
1522 0
1522 0.77906543442073
1522 0.77906543442073
1522 0
1522 0
1522 0
1522 1.0345236079077
1522 18.8755115600355
1522 18.8755115600355
1522 18.8755115600355
1659 418.104831492066
1659 418.104831492066
1659 418.104831492066
1659 418.104831492066
1659 0
1659 16.2976506140842
1659 16.2976506140842
1659 46.407466436374
1659 46.407466436374
1659 0.35674348165933
1659 0.208960843373494
1659 0.208960843373494
1659 0.208960843373494
1659 0.0174595094736627
1659 0.164514798479691
1659 0.120625281164897
1659 0.152874349264149
1659 0
1659 0
1659 0
1659 0.160325333507038
1659 0.160325333507038
1659 0
1659 28.3919163700434
1659 28.3919163700434
1659 28.3919163700434
1659 7.92034892865881
1659 0
1659 0
1659 0
1659 0.77906543442073
1659 0.77906543442073
1659 0
1659 0
1659 0
1659 1.0345236079077
1659 18.8755115600355
1659 18.8755115600355
1659 18.8755115600355
1963 418.104831492066
1963 418.104831492066
1963 418.104831492066
1963 418.104831492066
1963 0
1963 16.2976506140842
1963 16.2976506140842
1963 46.407466436374
1963 46.407466436374
1963 0.35674348165933
1963 0.208960843373494
1963 0.208960843373494
1963 0.208960843373494
1963 0.0174595094736627
1963 0.164514798479691
1963 0.120625281164897
1963 0.152874349264149
1963 0
1963 0
1963 0
1963 0.160325333507038
1963 0.160325333507038
1963 0
1963 28.3919163700434
1963 28.3919163700434
1963 28.3919163700434
1963 7.92034892865881
1963 0
1963 0
1963 0
1963 0.77906543442073
1963 0.77906543442073
1963 0
1963 0
1963 0
1963 1.0345236079077
1963 18.8755115600355
1963 18.8755115600355
1963 18.8755115600355
2043 418.104831492066
2043 418.104831492066
2043 418.104831492066
2043 418.104831492066
2043 0
2043 16.2976506140842
2043 16.2976506140842
2043 46.407466436374
2043 46.407466436374
2043 0.35674348165933
2043 0.208960843373494
2043 0.208960843373494
2043 0.208960843373494
2043 0.0174595094736627
2043 0.164514798479691
2043 0.120625281164897
2043 0.152874349264149
2043 0
2043 0
2043 0
2043 0.160325333507038
2043 0.160325333507038
2043 0
2043 28.3919163700434
2043 28.3919163700434
2043 28.3919163700434
2043 7.92034892865881
2043 0
2043 0
2043 0
2043 0.77906543442073
2043 0.77906543442073
2043 0
2043 0
2043 0
2043 1.0345236079077
2043 18.8755115600355
2043 18.8755115600355
2043 18.8755115600355
2211 418.104831492066
2211 418.104831492066
2211 418.104831492066
2211 418.104831492066
2211 0
2211 16.2976506140842
2211 16.2976506140842
2211 46.407466436374
2211 46.407466436374
2211 0.35674348165933
2211 0.208960843373494
2211 0.208960843373494
2211 0.208960843373494
2211 0.0174595094736627
2211 0.164514798479691
2211 0.120625281164897
2211 0.152874349264149
2211 0
2211 0
2211 0
2211 0.160325333507038
2211 0.160325333507038
2211 0
2211 28.3919163700434
2211 28.3919163700434
2211 28.3919163700434
2211 7.92034892865881
2211 0
2211 0
2211 0
2211 0.77906543442073
2211 0.77906543442073
2211 0
2211 0
2211 0
2211 1.0345236079077
2211 18.8755115600355
2211 18.8755115600355
2211 18.8755115600355
2210 418.104831492066
2210 418.104831492066
2210 418.104831492066
2210 418.104831492066
2210 0
2210 16.2976506140842
2210 16.2976506140842
2210 46.407466436374
2210 46.407466436374
2210 0.35674348165933
2210 0.208960843373494
2210 0.208960843373494
2210 0.208960843373494
2210 0.0174595094736627
2210 0.164514798479691
2210 0.120625281164897
2210 0.152874349264149
2210 0
2210 0
2210 0
2210 0.160325333507038
2210 0.160325333507038
2210 0
2210 28.3919163700434
2210 28.3919163700434
2210 28.3919163700434
2210 7.92034892865881
2210 0
2210 0
2210 0
2210 0.77906543442073
2210 0.77906543442073
2210 0
2210 0
2210 0
2210 1.0345236079077
2210 18.8755115600355
2210 18.8755115600355
2210 18.8755115600355
2607 418.104831492066
2607 418.104831492066
2607 418.104831492066
2607 418.104831492066
2607 0
2607 16.2976506140842
2607 16.2976506140842
2607 46.407466436374
2607 46.407466436374
2607 0.35674348165933
2607 0.208960843373494
2607 0.208960843373494
2607 0.208960843373494
2607 0.0174595094736627
2607 0.164514798479691
2607 0.120625281164897
2607 0.152874349264149
2607 0
2607 0
2607 0
2607 0.160325333507038
2607 0.160325333507038
2607 0
2607 28.3919163700434
2607 28.3919163700434
2607 28.3919163700434
2607 7.92034892865881
2607 0
2607 0
2607 0
2607 0.77906543442073
2607 0.77906543442073
2607 0
2607 0
2607 0
2607 1.0345236079077
2607 18.8755115600355
2607 18.8755115600355
2607 18.8755115600355
2775 418.104831492066
2775 418.104831492066
2775 418.104831492066
2775 418.104831492066
2775 0
2775 16.2976506140842
2775 16.2976506140842
2775 46.407466436374
2775 46.407466436374
2775 0.35674348165933
2775 0.208960843373494
2775 0.208960843373494
2775 0.208960843373494
2775 0.0174595094736627
2775 0.164514798479691
2775 0.120625281164897
2775 0.152874349264149
2775 0
2775 0
2775 0
2775 0.160325333507038
2775 0.160325333507038
2775 0
2775 28.3919163700434
2775 28.3919163700434
2775 28.3919163700434
2775 7.92034892865881
2775 0
2775 0
2775 0
2775 0.77906543442073
2775 0.77906543442073
2775 0
2775 0
2775 0
2775 1.0345236079077
2775 18.8755115600355
2775 18.8755115600355
2775 18.8755115600355
2850 418.104831492066
2850 418.104831492066
2850 418.104831492066
2850 418.104831492066
2850 0
2850 16.2976506140842
2850 16.2976506140842
2850 46.407466436374
2850 46.407466436374
2850 0.35674348165933
2850 0.208960843373494
2850 0.208960843373494
2850 0.208960843373494
2850 0.0174595094736627
2850 0.164514798479691
2850 0.120625281164897
2850 0.152874349264149
2850 0
2850 0
2850 0
2850 0.160325333507038
2850 0.160325333507038
2850 0
2850 28.3919163700434
2850 28.3919163700434
2850 28.3919163700434
2850 7.92034892865881
2850 0
2850 0
2850 0
2850 0.77906543442073
2850 0.77906543442073
2850 0
2850 0
2850 0
2850 1.0345236079077
2850 18.8755115600355
2850 18.8755115600355
2850 18.8755115600355
2849 418.104831492066
2849 418.104831492066
2849 418.104831492066
2849 418.104831492066
2849 0
2849 16.2976506140842
2849 16.2976506140842
2849 46.407466436374
2849 46.407466436374
2849 0.35674348165933
2849 0.208960843373494
2849 0.208960843373494
2849 0.208960843373494
2849 0.0174595094736627
2849 0.164514798479691
2849 0.120625281164897
2849 0.152874349264149
2849 0
2849 0
2849 0
2849 0.160325333507038
2849 0.160325333507038
2849 0
2849 28.3919163700434
2849 28.3919163700434
2849 28.3919163700434
2849 7.92034892865881
2849 0
2849 0
2849 0
2849 0.77906543442073
2849 0.77906543442073
2849 0
2849 0
2849 0
2849 1.0345236079077
2849 18.8755115600355
2849 18.8755115600355
2849 18.8755115600355
2941 418.104831492066
2941 418.104831492066
2941 418.104831492066
2941 418.104831492066
2941 0
2941 16.2976506140842
2941 16.2976506140842
2941 46.407466436374
2941 46.407466436374
2941 0.35674348165933
2941 0.208960843373494
2941 0.208960843373494
2941 0.208960843373494
2941 0.0174595094736627
2941 0.164514798479691
2941 0.120625281164897
2941 0.152874349264149
2941 0
2941 0
2941 0
2941 0.160325333507038
2941 0.160325333507038
2941 0
2941 28.3919163700434
2941 28.3919163700434
2941 28.3919163700434
2941 7.92034892865881
2941 0
2941 0
2941 0
2941 0.77906543442073
2941 0.77906543442073
2941 0
2941 0
2941 0
2941 1.0345236079077
2941 18.8755115600355
2941 18.8755115600355
2941 18.8755115600355
2935 418.104831492066
2935 418.104831492066
2935 418.104831492066
2935 418.104831492066
2935 0
2935 16.2976506140842
2935 16.2976506140842
2935 46.407466436374
2935 46.407466436374
2935 0.35674348165933
2935 0.208960843373494
2935 0.208960843373494
2935 0.208960843373494
2935 0.0174595094736627
2935 0.164514798479691
2935 0.120625281164897
2935 0.152874349264149
2935 0
2935 0
2935 0
2935 0.160325333507038
2935 0.160325333507038
2935 0
2935 28.3919163700434
2935 28.3919163700434
2935 28.3919163700434
2935 7.92034892865881
2935 0
2935 0
2935 0
2935 0.77906543442073
