vids freq
BEL000021964 1
BEL000041982 1
BEL000071985 1
BEL000081967 1
BEL000131989 1
BEL010291967 1
BEL010331976 1
BEL010511983 1
BEL010621963 1
BEL010821987 1
BEL011011967 1
BEL011161961 1
BEL011541988 1
BEL011871989 1
BEL011901963 1
BEL011911968 1
BEL012111971 1
BEL012291991 1
BEL012312001 1
BEL012791969 1
BEL013161987 1
BEL020651986 1
BEL024622000 1
BEL025181998 1
BEL026011991 1
BEL030151975 1
BEL030182000 1
BEL030191974 1
BEL030351997 1
BEL030381986 1
BEL030391982 1
BEL030451996 1
BEL030471992 1
BEL030531981 1
BEL030551962 1
BEL030561999 1
BEL030602001 1
BEL030631987 1
BEL030671983 1
BEL030791986 1
BEL030801984 1
BEL030821997 1
BEL030901982 1
BEL030931986 1
BEL030971994 1
BEL030981991 1
BEL031211992 1
BEL032011996 1
BEL032071985 1
BEL032962000 1
BEL034022000 1
BEL034301957 1
BEL034311997 1
BEL034832001 1
BEL035101989 1
BEL035102000 1
BEL035251997 1
BEL035261999 1
BEL035541964 1
BEL035681988 1
BEL035711989 1
BEL035752000 1
BEL035761999 1
BEL035961988 1
BEL037002012 1
BEL037382002 1
BEL040521984 1
BEL040571986 1
BEL040581986 1
BEL040862006 1
BEL043501996 1
BEL044021963 1
DEU000060400 1
DEU000590300 1
DEU200650219 1
DEU300200702 1
DEU302520207 1
DEU302540207 1
DEU400290107 1
DEU401110101 1
DEU401170101 1
DEU500450102 1
DNK000000569 1
DNK000001730 1
DNK000002359 1
DNK000003300 1
DNK000003612 1
DNK000004305 1
DNK000004343 1
DNK000004561 1
DNK000004690 1
DNK000004838 1
DNK000004873 1
DNK000004963 1
DNK000005011 1
DNK000005142 1
DNK000005269 1
DNK000005418 1
DNK000005463 1
DNK000005487 1
DNK000005490 1
DNK000005531 1
DNK000005626 1
DNK000005636 1
DNK000005696 1
DNK000005787 1
DNK000005850 1
DNK000006110 1
DNK000006137 1
DNK000006184 1
DNK000006225 1
DNK000006238 1
DNK000006359 1
DNK000006457 1
DNK000006577 1
DNK000006581 1
DNK000006764 1
DNK000007009 1
DNK000007107 1
DNK000007125 1
DNK000007141 1
DNK000007142 1
DNK000007161 1
DNK000007220 1
DNK000007223 1
DNK000007234 1
DNK000007293 1
DNK000007305 1
DNK000007380 1
DNK000007408 1
DNK000007455 1
DNK000007457 1
DNK000007477 1
DNK000007542 1
DNK000007564 1
DNK000007573 1
DNK000007602 1
DNK000007747 1
DNK000007846 1
DNK000007851 1
DNK000008020 1
DNK000008024 1
DNK000008070 1
DNK000008152 1
DNK000008232 1
DNK000008285 1
DNK000008303 1
DNK000008391 1
DNK000008410 1
DNK000008438 1
DNK000008458 1
DNK000008485 1
DNK000008512 1
DNK000008538 1
DNK000008642 1
DNK000010670 1
DNK000010732 1
DNK000010804 1
DNK000010823 1
DNK000010875 1
DNK000010883 1
DNK000010987 1
DNK000011092 1
DNK000011134 1
DNK000011135 1
DNK000011201 1
DNK000011316 1
DNK000011330 1
DNK000011338 1
DNK000011391 1
DNK000011447 1
DNK000011452 1
DNK000011532 1
DNK000011664 1
DNK000011723 1
DNK000011752 1
DNK000011755 1
DNK000011783 1
DNK000011855 1
DNK000011899 1
DNK000011985 1
DNK000011989 1
DNK000012012 1
DNK000012139 1
DNK000012243 1
DNK000012289 1
DNK000012300 1
DNK000012302 1
DNK000012304 1
DNK000012321 1
DNK000012333 1
DNK000012360 1
DNK000012430 1
DNK000012455 1
DNK000012485 1
DNK000012527 1
DNK000012574 1
DNK000012720 1
DNK000012749 1
DNK000012759 1
DNK000012775 1
DNK000012801 1
DNK000012832 1
DNK000012932 1
DNK000012955 1
DNK000012962 1
DNK000013011 1
DNK000013055 1
DNK000013076 1
DNK000013104 1
DNK000013175 1
DNK000013193 1
DNK000013328 1
DNK000013346 1
DNK000013388 1
DNK000013404 1
DNK000013480 1
DNK000013581 1
DNK000013590 1
DNK000013605 1
DNK000013673 1
DNK000013679 1
DNK000013691 1
DNK000013694 1
DNK000013695 1
DNK000013702 1
DNK000013750 1
DNK000013772 1
DNK000013799 1
DNK000013843 1
DNK000013859 1
DNK000013940 1
DNK000013952 1
DNK000013968 1
DNK000013970 1
DNK000014048 1
DNK000014087 1
DNK000014179 1
DNK000014263 1
DNK000014382 1
DNK000014547 1
DNK000014548 1
DNK000014601 1
DNK000014668 1
DNK000018185 1
DNK000018558 1
DNK000019168 1
DNK000019683 1
DNK000020378 1
DNK000021256 1
DNK000023732 1
DNK000024336 1
DNK000024751 1
DNK000025580 1
DNK000028025 1
DNK000029022 1
DNK000030600 1
DNK000031007 1
DNK000031136 1
DNK000031137 1
DNK000031138 1
DNK000031221 1
DNK000031666 1
DNK000031916 1
DNK000032039 1
DNK000032060 1
DNK000032074 1
DNK000032095 1
DNK000032117 1
DNK000032132 1
DNK000032141 1
DNK000032144 1
DNK000032157 1
DNK000032161 1
DNK000032214 1
DNK000032224 1
DNK000032225 1
DNK000032227 1
DNK000032228 1
DNK000032229 1
DNK000032274 1
DNK000032919 1
DNK000032979 1
DNK000032999 1
DNK000033160 1
DNK000033383 1
DNK000033403 1
DNK000033440 1
DNK000033442 1
DNK000033450 1
DNK000033459 1
DNK000033470 1
DNK000033491 1
DNK000033511 1
DNK000033712 1
DNK000033735 1
DNK000034052 1
DNK000034172 1
DNK000034272 1
DNK000034295 1
DNK000034997 1
DNK000035014 1
DNK000035154 1
DNK000035175 1
DNK000035396 1
DNK000035437 1
DNK000035823 1
DNK000036044 1
DNK000036167 1
DNK000036406 1
DNK000036587 1
DNK000036626 1
DNK000036646 1
DNK000037331 1
DNK000037429 1
DNK000037529 1
DNK000037829 1
DNK000038129 1
DNK000038290 1
DNK000038349 1
DNK000038369 1
DNK000038389 1
DNK000038569 1
DNK000038971 1
DNK000039090 1
DNK000039250 1
DNK000039251 1
DNK000039610 1
DNK000039630 1
DNK000039730 1
DNK000039871 1
DNK000040071 1
DNK000040191 1
DNK000040391 1
DNK000040452 1
DNK000040851 1
DNK000041435 1
DNK000041592 1
DNK000042032 1
DNK000042092 1
DNK000042795 1
DNK000042875 1
DNK000043115 1
DNK000043716 1
DNK000043735 1
DNK000043855 1
DNK000044016 1
DNK000044115 1
DNK000044355 1
DNK000044376 1
DNK000044396 1
DNK000044416 1
DNK000044496 1
DNK000044556 1
DNK000044557 1
DNK000044616 1
DNK000044656 1
DNK000044676 1
DNK000044720 1
DNK000044756 1
ESP000022179 1
FIN000020039 1
FRA000221242 1
FRA000273402 1
FRA000273463 1
FRA000276206 1
FRA000291650 1
FRA000295304 1
FRA000296586 1
FRA000373773 1
FRA000422436 1
FRA000463883 1
FRA000463949 1
FRA000489768 1
FRA000489950 1
FRA000544858 1
FRA000550974 1
FRA000561262 1
FRA000561949 1
FRA000571554 1
FRA000571766 1
FRA000614948 1
FRA000624153 1
FRA000639859 1
FRA000644260 1
FRA000644516 1
FRA000645006 1
FRA000651082 1
FRA000651141 1
FRA000651309 1
FRA000651340 1
FRA000658867 1
FRA000659450 1
FRA000660498 1
FRA000686276 1
FRA000686897 1
FRA000689018 1
FRA000690755 1
FRA000707753 1
FRA000711933 1
FRA000716545 1
FRA000719774 1
FRA000726596 1
FRA000730424 1
FRA000734505 1
FRA000734557 1
FRA000734690 1
FRA000735001 1
FRA000735057 1
FRA000735220 1
FRA000735382 1
FRA000735383 1
FRA000735810 1
FRA000735985 1
FRA000739828 1
FRA000759027 1
FRA000775533 1
FRA000775930 1
FRA000779894 1
FRA000788028 1
FRA000788630 1
FRA000790964 1
FRA000899825 1
FRA000899826 1
FRA000899828 1
FRA000899829 1
FRA000899834 1
FRA000899835 1
FRA000899838 1
FRA000900452 1
FRA000900461 1
FRA000900462 1
FRA000900470 1
FRA000900471 1
FRA000912376 1
FRA000914059 1
FRA000914099 1
FRA000914390 1
FRA000922065 1
FRA000924577 1
FRA000924675 1
FRA000924680 1
FRA000925601 1
FRA000925605 1
FRA000925607 1
FRA000931410 1
FRA000933087 1
FRA000933426 1
FRA000933427 1
FRA000933651 1
FRA000933780 1
FRA000933781 1
FRA102636030 1
GBR00000M018 1
GBR00000M105 1
GBR00000M167 1
GBR00000M178 1
GBR00000M202 1
GBR000307310 1
GBR000308762 1
GBR000334150 1
GBR000387037 1
GBR000A10105 1
GBR000A10112 1
GBR000A10166 1
GBR000A10172 1
GBR000A10184 1
GBR000A10247 1
GBR000A10395 1
GBR000A10512 1
GBR000A10524 1
GBR000A10546 1
GBR000A10557 1
GBR000A10558 1
GBR000A10572 1
GBR000A10626 1
GBR000A10679 1
GBR000A10692 1
GBR000A10705 1
GBR000A10721 1
GBR000A10737 1
GBR000A10745 1
GBR000A10748 1
GBR000A10752 1
GBR000A10755 1
GBR000A10758 1
GBR000A10773 1
GBR000A10793 1
GBR000A10800 1
GBR000A10814 1
GBR000A10827 1
GBR000A10833 1
GBR000A10859 1
GBR000A10890 1
GBR000A10895 1
GBR000A11370 1
GBR000A11392 1
GBR000A11409 1
GBR000A11419 1
GBR000A11450 1
GBR000A11479 1
GBR000A11481 1
GBR000A11486 1
GBR000A11502 1
GBR000A11530 1
GBR000A11541 1
GBR000A11549 1
GBR000A11568 1
GBR000A11608 1
GBR000A11638 1
GBR000A11644 1
GBR000A11699 1
GBR000A11729 1
GBR000A11752 1
GBR000A11754 1
GBR000A11781 1
GBR000A11803 1
GBR000A11805 1
GBR000A11809 1
GBR000A11814 1
GBR000A11820 1
GBR000A11822 1
GBR000A11905 1
GBR000A12043 1
GBR000A12076 1
GBR000A12092 1
GBR000A12103 1
GBR000A12111 1
GBR000A12175 1
GBR000A12216 1
GBR000A12224 1
GBR000A12229 1
GBR000A12239 1
GBR000A12266 1
GBR000A12279 1
GBR000A12303 1
GBR000A12328 1
GBR000A12339 1
GBR000A12347 1
GBR000A12358 1
GBR000A12377 1
GBR000A12399 1
GBR000A12456 1
GBR000A12478 1
GBR000A12490 1
GBR000A12503 1
GBR000A12506 1
GBR000A12541 1
GBR000A12554 1
GBR000A12643 1
GBR000A12678 1
GBR000A12756 1
GBR000A12774 1
GBR000A12892 1
GBR000A13033 1
GBR000A13042 1
GBR000A13160 1
GBR000A13161 1
GBR000A13173 1
GBR000A13191 1
GBR000A13221 1
GBR000A13225 1
GBR000A13321 1
GBR000A13328 1
GBR000A13338 1
GBR000A13622 1
GBR000A13646 1
GBR000A13670 1
GBR000A13712 1
GBR000A13755 1
GBR000A13765 1
GBR000A13779 1
GBR000A13805 1
GBR000A13807 1
GBR000A13845 1
GBR000A13858 1
GBR000A13899 1
GBR000A13900 1
GBR000A13925 1
GBR000A13932 1
GBR000A13933 1
GBR000A14051 1
GBR000A14225 1
GBR000A14446 1
GBR000A14920 1
GBR000A16634 1
GBR000A16749 1
GBR000A16751 1
GBR000A17525 1
GBR000A17563 1
GBR000A17577 1
GBR000A17704 1
GBR000A17769 1
GBR000A17771 1
GBR000A17974 1
GBR000A18002 1
GBR000A18454 1
GBR000A18456 1
GBR000A18507 1
GBR000A18509 1
GBR000A18625 1
GBR000A18852 1
GBR000A18989 1
GBR000A19101 1
GBR000A19315 1
GBR000A19799 1
GBR000A20034 1
GBR000A21255 1
GBR000A22069 1
GBR000A22174 1
GBR000A22446 1
GBR000A22597 1
GBR000A22669 1
GBR000A22720 1
GBR000A22723 1
GBR000A22991 1
GBR000A23004 1
GBR000A23327 1
GBR000A24057 1
GBR000A24179 1
GBR000A24548 1
GBR000A24579 1
GBR000A24617 1
GBR000B10113 1
GBR000B10117 1
GBR000B10135 1
GBR000B10184 1
GBR000B10189 1
GBR000B10190 1
GBR000B10271 1
GBR000B10336 1
GBR000B10403 1
GBR000B10407 1
GBR000B10453 1
GBR000B10622 1
GBR000B10654 1
GBR000B10756 1
GBR000B10772 1
GBR000B10773 1
GBR000B10814 1
GBR000B10863 1
GBR000B10887 1
GBR000B10890 1
GBR000B10892 1
GBR000B10895 1
GBR000B11081 1
GBR000B11132 1
GBR000B11182 1
GBR000B11288 1
GBR000B11593 1
GBR000B11731 1
GBR000B12041 1
GBR000B12063 1
GBR000B12131 1
GBR000B12187 1
GBR000B12204 1
GBR000B12216 1
GBR000B12388 1
GBR000B12667 1
GBR000B12744 1
GBR000B12872 1
GBR000B12885 1
GBR000B13011 1
GBR000B13034 1
GBR000B13084 1
GBR000B13098 1
GBR000B13488 1
GBR000B13502 1
GBR000B13709 1
GBR000B13833 1
GBR000B13851 1
GBR000B13883 1
GBR000B13887 1
GBR000B14092 1
GBR000B14102 1
GBR000B14107 1
GBR000B14229 1
GBR000B14307 1
