VE_REF beta.VE_REF
BEL010621963 -1.5188623625331
BEL010621963 -3.59504274210621
BEL010621963 -1.74574573589419
BEL010621963 -2.61322584098033
BEL010621963 -1.81477623885348
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -1.77004494426157
BEL010621963 -1.77004494426157
BEL010621963 -4.60517018598809
BEL010621963 2.65429569193051
BEL010621963 2.65429569193051
BEL010621963 2.65429569193051
BEL010621963 2.07069703577064
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -0.910015979778145
BEL010621963 -0.910015979778145
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -4.60517018598809
BEL010621963 -0.593681091079338
BEL010621963 2.93839504396463
BEL010621963 2.93839504396463
BEL010621963 2.93839504396463
BEL010821987 -0.139605238235984
BEL010821987 -0.139605238235984
BEL010821987 -0.139605238235984
BEL010821987 -0.139605238235984
BEL010821987 4.33079224666867
BEL010821987 -1.1524709591646
BEL010821987 -1.1524709591646
BEL010821987 -0.859631549658536
BEL010821987 -0.859631549658536
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.13703397091715
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -3.57464909244763
BEL010821987 -3.57464909244763
BEL010821987 -3.57464909244763
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.13703397091715
BEL010821987 -4.13703397091715
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -2.81245441946998
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL010821987 -4.60517018598809
BEL011011967 5.34468682456296
BEL011011967 5.34468682456296
BEL011011967 5.34468682456296
BEL011011967 5.34468682456296
BEL011011967 4.33079224666867
BEL011011967 2.11767053444141
BEL011011967 2.11767053444141
BEL011011967 3.15360710571576
BEL011011967 3.15360710571576
BEL011011967 -1.00309263537035
BEL011011967 -1.5188623625331
BEL011011967 -1.5188623625331
BEL011011967 -1.5188623625331
BEL011011967 -3.59504274210621
BEL011011967 -1.74574573589419
BEL011011967 -2.61322584098033
BEL011011967 -1.81477623885348
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -1.77004494426157
BEL011011967 -1.77004494426157
BEL011011967 -4.60517018598809
BEL011011967 2.65429569193051
BEL011011967 2.65429569193051
BEL011011967 2.65429569193051
BEL011011967 2.07069703577064
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -0.910015979778145
BEL011011967 -0.910015979778145
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -4.60517018598809
BEL011011967 -0.593681091079338
BEL011011967 2.93839504396463
BEL011011967 2.93839504396463
BEL011011967 2.93839504396463
BEL011161961 2.47928875022922
BEL011161961 2.47928875022922
BEL011161961 2.47928875022922
BEL011161961 2.47928875022922
BEL011161961 4.33079224666867
BEL011161961 -0.0604596015085492
BEL011161961 -0.0604596015085492
BEL011161961 0.840685861002992
BEL011161961 0.840685861002992
BEL011161961 -2.67821667695456
BEL011161961 -2.01323554336868
BEL011161961 -2.01323554336868
BEL011161961 -2.01323554336868
BEL011161961 -4.37815359327397
BEL011161961 -4.60517018598809
BEL011161961 -2.86160613512977
BEL011161961 -1.73801701754291
BEL011161961 -4.35874008035364
BEL011161961 -4.60517018598809
BEL011161961 -4.60517018598809
BEL011161961 -4.12741343043942
BEL011161961 -4.12741343043942
BEL011161961 -4.60517018598809
BEL011161961 0.987038609439763
BEL011161961 0.987038609439763
BEL011161961 0.987038609439763
BEL011161961 -0.655240086003222
BEL011161961 -4.60517018598809
BEL011161961 -4.60517018598809
BEL011161961 -4.60517018598809
BEL011161961 -0.916112732555872
BEL011161961 -0.916112732555872
BEL011161961 -4.60517018598809
BEL011161961 -4.60517018598809
BEL011161961 -4.60517018598809
BEL011161961 -0.901941785321278
BEL011161961 -1.46651156724241
BEL011161961 -1.46651156724241
BEL011161961 -1.46651156724241
BEL011541988 6.03575611128529
BEL011541988 6.03575611128529
BEL011541988 6.03575611128529
BEL011541988 6.03575611128529
BEL011541988 -4.60517018598809
BEL011541988 2.79163436052369
BEL011541988 2.79163436052369
BEL011541988 3.83767582021793
BEL011541988 3.83767582021793
BEL011541988 -1.00309263537035
BEL011541988 -1.5188623625331
BEL011541988 -1.5188623625331
BEL011541988 -1.5188623625331
BEL011541988 -3.59504274210621
BEL011541988 -1.74574573589419
BEL011541988 -2.03542250380684
BEL011541988 -1.81477623885348
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 -1.77004494426157
BEL011541988 -1.77004494426157
BEL011541988 -4.60517018598809
BEL011541988 3.34645662070906
BEL011541988 3.34645662070906
BEL011541988 3.34645662070906
BEL011541988 2.07069703577064
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 -0.236906028215437
BEL011541988 -0.236906028215437
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 -4.60517018598809
BEL011541988 0.0435609038727024
BEL011541988 2.93839504396463
BEL011541988 2.93839504396463
BEL011541988 2.93839504396463
BEL011871989 5.34468682456296
BEL011871989 5.34468682456296
BEL011871989 5.34468682456296
BEL011871989 5.34468682456296
BEL011871989 4.33079224666867
BEL011871989 2.11767053444141
BEL011871989 2.11767053444141
BEL011871989 3.15360710571576
BEL011871989 3.15360710571576
BEL011871989 -1.00309263537035
BEL011871989 -1.5188623625331
BEL011871989 -1.5188623625331
BEL011871989 -1.5188623625331
BEL011871989 -3.59504274210621
BEL011871989 -1.74574573589419
BEL011871989 -2.61322584098033
BEL011871989 -1.81477623885348
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -1.77004494426157
BEL011871989 -1.77004494426157
BEL011871989 -4.60517018598809
BEL011871989 2.65429569193051
BEL011871989 2.65429569193051
BEL011871989 2.65429569193051
BEL011871989 2.07069703577064
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -0.910015979778145
BEL011871989 -0.910015979778145
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -4.60517018598809
BEL011871989 -0.593681091079338
BEL011871989 2.93839504396463
BEL011871989 2.93839504396463
BEL011871989 2.93839504396463
BEL011901963 2.47928875022922
BEL011901963 2.47928875022922
BEL011901963 2.47928875022922
BEL011901963 2.47928875022922
BEL011901963 4.33079224666867
BEL011901963 -0.0604596015085492
BEL011901963 -0.0604596015085492
BEL011901963 0.840685861002992
BEL011901963 0.840685861002992
BEL011901963 -2.67821667695456
BEL011901963 -2.01323554336868
BEL011901963 -2.01323554336868
BEL011901963 -2.01323554336868
BEL011901963 -4.37815359327397
BEL011901963 -4.60517018598809
BEL011901963 -2.86160613512977
BEL011901963 -1.73801701754291
BEL011901963 -4.35874008035364
BEL011901963 -4.60517018598809
BEL011901963 -4.60517018598809
BEL011901963 -4.12741343043942
BEL011901963 -4.12741343043942
BEL011901963 -4.60517018598809
BEL011901963 0.987038609439763
BEL011901963 0.987038609439763
BEL011901963 0.987038609439763
BEL011901963 -0.655240086003222
BEL011901963 -4.60517018598809
BEL011901963 -4.60517018598809
BEL011901963 -4.60517018598809
BEL011901963 -0.916112732555872
BEL011901963 -0.916112732555872
BEL011901963 -4.60517018598809
BEL011901963 -4.60517018598809
BEL011901963 -4.60517018598809
BEL011901963 -0.901941785321278
BEL011901963 -1.46651156724241
BEL011901963 -1.46651156724241
BEL011901963 -1.46651156724241
BEL011911968 5.34468682456296
BEL011911968 5.34468682456296
BEL011911968 5.34468682456296
BEL011911968 5.34468682456296
BEL011911968 4.33079224666867
BEL011911968 2.11767053444141
BEL011911968 2.11767053444141
BEL011911968 3.15360710571576
BEL011911968 3.15360710571576
BEL011911968 -1.00309263537035
BEL011911968 -1.5188623625331
BEL011911968 -1.5188623625331
BEL011911968 -1.5188623625331
BEL011911968 -3.59504274210621
BEL011911968 -1.74574573589419
BEL011911968 -2.61322584098033
BEL011911968 -1.81477623885348
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -1.77004494426157
BEL011911968 -1.77004494426157
BEL011911968 -4.60517018598809
BEL011911968 2.65429569193051
BEL011911968 2.65429569193051
BEL011911968 2.65429569193051
BEL011911968 2.07069703577064
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -0.910015979778145
BEL011911968 -0.910015979778145
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -4.60517018598809
BEL011911968 -0.593681091079338
BEL011911968 2.93839504396463
BEL011911968 2.93839504396463
BEL011911968 2.93839504396463
BEL012111971 6.03575611128529
BEL012111971 6.03575611128529
BEL012111971 6.03575611128529
BEL012111971 6.03575611128529
BEL012111971 -4.60517018598809
BEL012111971 2.79163436052369
BEL012111971 2.79163436052369
BEL012111971 3.83767582021793
BEL012111971 3.83767582021793
BEL012111971 -1.00309263537035
BEL012111971 -1.5188623625331
BEL012111971 -1.5188623625331
BEL012111971 -1.5188623625331
BEL012111971 -3.59504274210621
BEL012111971 -1.74574573589419
BEL012111971 -2.03542250380684
BEL012111971 -1.81477623885348
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 -1.77004494426157
BEL012111971 -1.77004494426157
BEL012111971 -4.60517018598809
BEL012111971 3.34645662070906
BEL012111971 3.34645662070906
BEL012111971 3.34645662070906
BEL012111971 2.07069703577064
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 -0.236906028215437
BEL012111971 -0.236906028215437
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 -4.60517018598809
BEL012111971 0.0435609038727024
BEL012111971 2.93839504396463
BEL012111971 2.93839504396463
BEL012111971 2.93839504396463
BEL012291991 5.34468682456296
BEL012291991 5.34468682456296
BEL012291991 5.34468682456296
BEL012291991 5.34468682456296
BEL012291991 4.33079224666867
BEL012291991 2.11767053444141
BEL012291991 2.11767053444141
BEL012291991 3.15360710571576
BEL012291991 3.15360710571576
BEL012291991 -1.00309263537035
BEL012291991 -1.5188623625331
BEL012291991 -1.5188623625331
BEL012291991 -1.5188623625331
BEL012291991 -3.59504274210621
BEL012291991 -1.74574573589419
BEL012291991 -2.61322584098033
BEL012291991 -1.81477623885348
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -1.77004494426157
BEL012291991 -1.77004494426157
BEL012291991 -4.60517018598809
BEL012291991 2.65429569193051
BEL012291991 2.65429569193051
BEL012291991 2.65429569193051
BEL012291991 2.07069703577064
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -0.910015979778145
BEL012291991 -0.910015979778145
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -4.60517018598809
BEL012291991 -0.593681091079338
BEL012291991 2.93839504396463
BEL012291991 2.93839504396463
BEL012291991 2.93839504396463
BEL012312001 -0.139605238235984
BEL012312001 -0.139605238235984
BEL012312001 -0.139605238235984
BEL012312001 -0.139605238235984
BEL012312001 4.33079224666867
BEL012312001 -1.1524709591646
BEL012312001 -1.1524709591646
BEL012312001 -0.859631549658536
BEL012312001 -0.859631549658536
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.13703397091715
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -3.57464909244763
BEL012312001 -3.57464909244763
BEL012312001 -3.57464909244763
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.13703397091715
BEL012312001 -4.13703397091715
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -2.81245441946998
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012312001 -4.60517018598809
BEL012791969 5.34468682456296
BEL012791969 5.34468682456296
BEL012791969 5.34468682456296
BEL012791969 5.34468682456296
BEL012791969 4.33079224666867
BEL012791969 2.11767053444141
BEL012791969 2.11767053444141
BEL012791969 3.15360710571576
BEL012791969 3.15360710571576
BEL012791969 -1.00309263537035
BEL012791969 -1.5188623625331
BEL012791969 -1.5188623625331
BEL012791969 -1.5188623625331
BEL012791969 -3.59504274210621
BEL012791969 -1.74574573589419
BEL012791969 -2.61322584098033
BEL012791969 -1.81477623885348
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -1.77004494426157
BEL012791969 -1.77004494426157
BEL012791969 -4.60517018598809
BEL012791969 2.65429569193051
BEL012791969 2.65429569193051
BEL012791969 2.65429569193051
BEL012791969 2.07069703577064
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -0.910015979778145
BEL012791969 -0.910015979778145
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -4.60517018598809
BEL012791969 -0.593681091079338
BEL012791969 2.93839504396463
BEL012791969 2.93839504396463
BEL012791969 2.93839504396463
BEL013161987 6.03575611128529
BEL013161987 6.03575611128529
BEL013161987 6.03575611128529
BEL013161987 6.03575611128529
BEL013161987 -4.60517018598809
BEL013161987 2.79163436052369
BEL013161987 2.79163436052369
BEL013161987 3.83767582021793
BEL013161987 3.83767582021793
BEL013161987 -1.00309263537035
BEL013161987 -1.5188623625331
BEL013161987 -1.5188623625331
BEL013161987 -1.5188623625331
BEL013161987 -3.59504274210621
BEL013161987 -1.74574573589419
BEL013161987 -2.03542250380684
BEL013161987 -1.81477623885348
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 -1.77004494426157
BEL013161987 -1.77004494426157
BEL013161987 -4.60517018598809
BEL013161987 3.34645662070906
BEL013161987 3.34645662070906
BEL013161987 3.34645662070906
BEL013161987 2.07069703577064
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 -0.236906028215437
BEL013161987 -0.236906028215437
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 -4.60517018598809
BEL013161987 0.0435609038727024
BEL013161987 2.93839504396463
BEL013161987 2.93839504396463
BEL013161987 2.93839504396463
BEL020651986 -0.139605238235984
BEL020651986 -0.139605238235984
BEL020651986 -0.139605238235984
BEL020651986 -0.139605238235984
BEL020651986 4.33079224666867
BEL020651986 -1.1524709591646
BEL020651986 -1.1524709591646
BEL020651986 -0.859631549658536
BEL020651986 -0.859631549658536
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.13703397091715
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 7.19345206086726
BEL020651986 7.19345206086726
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -3.57464909244763
BEL020651986 -3.57464909244763
BEL020651986 -3.57464909244763
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.13703397091715
BEL020651986 -4.13703397091715
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -2.81245441946998
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL020651986 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 7.19345206086726
BEL024622000 7.19345206086726
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
BEL024622000 -4.60517018598809
