pt_graph scale
2043 0
2043 0.18970391726561
2043 0.18970391726561
2043 0.18970391726561
2043 0.18970391726561
2043 0
2043 13.2394399446208
2043 13.2394399446208
2043 0
2043 0
2043 0
2043 0
2043 4.49980377880212
2043 94.654286947134
2043 94.654286947134
2043 94.654286947134
2043 1.95200062155158
2043 4.29869974357278
2043 0
2043 37.555409288273
2043 0
2043 0
2043 0
2043 0
2043 0.0166630345103899
2043 0.0166630345103899
2043 1665.3694648369
2043 11.5253404236476
2043 11.5253404236476
2043 11.5253404236476
2043 0
2043 0
2043 1.90187133922965
2043 2777.75881948451
2043 0
2043 0
2043 3826.20501991241
2043 3826.20501991241
2043 0
2043 0
2043 0
2043 37.5385151294804
2043 37.5385151294804
2043 37.5385151294804
2043 3.3653834695307
2373 0
2373 0.18970391726561
2373 0.18970391726561
2373 0.18970391726561
2373 0.18970391726561
2373 0
2373 13.2394399446208
2373 13.2394399446208
2373 0
2373 0
2373 0
2373 0
2373 4.49980377880212
2373 94.654286947134
2373 94.654286947134
2373 94.654286947134
2373 1.95200062155158
2373 4.29869974357278
2373 0
2373 37.555409288273
2373 0
2373 0
2373 0
2373 0
2373 0.0166630345103899
2373 0.0166630345103899
2373 1665.3694648369
2373 11.5253404236476
2373 11.5253404236476
2373 11.5253404236476
2373 0
2373 0
2373 1.90187133922965
2373 2777.75881948451
2373 0
2373 0
2373 3826.20501991241
2373 3826.20501991241
2373 0
2373 0
2373 0
2373 37.5385151294804
2373 37.5385151294804
2373 37.5385151294804
2373 3.3653834695307
2775 0
2775 0.18970391726561
2775 0.18970391726561
2775 0.18970391726561
2775 0.18970391726561
2775 0
2775 13.2394399446208
2775 13.2394399446208
2775 0
2775 0
2775 0
2775 0
2775 4.49980377880212
2775 94.654286947134
2775 94.654286947134
2775 94.654286947134
2775 1.95200062155158
2775 4.29869974357278
2775 0
2775 37.555409288273
2775 0
2775 0
2775 0
2775 0
2775 0.0166630345103899
2775 0.0166630345103899
2775 1665.3694648369
2775 11.5253404236476
2775 11.5253404236476
2775 11.5253404236476
2775 0
2775 0
2775 1.90187133922965
2775 2777.75881948451
2775 0
2775 0
2775 3826.20501991241
2775 3826.20501991241
2775 0
2775 0
2775 0
2775 37.5385151294804
2775 37.5385151294804
2775 37.5385151294804
2775 3.3653834695307
3085 0
