vids freq
BEL000041982 0.029421
BEL000041982 0.071451
BEL000041982 0.228382
BEL000041982 0.236020
BEL000041982 0.090835
BEL000041982 0.106778
BEL000041982 0.001419
BEL000041982 0.004384
BEL000041982 0.080143
BEL000041982 0.067455
BEL000041982 0.068334
BEL000041982 0.002796
BEL000041982 0.011510
BEL000041982 0.001072
BEL010291967 0.072816
BEL010291967 0.068752
BEL010291967 0.004693
BEL010291967 0.054897
BEL010291967 0.029748
BEL010291967 0.001805
BEL010291967 0.013657
BEL010291967 0.043652
BEL010291967 0.122122
BEL010291967 0.017362
BEL010291967 0.020409
BEL010291967 0.011389
BEL010291967 0.001638
BEL010291967 0.013061
BEL010291967 0.052956
BEL010291967 0.000259
BEL010291967 0.003344
BEL010291967 0.031603
BEL010291967 0.017453
BEL010291967 0.033052
BEL010291967 0.019874
BEL010291967 0.004501
BEL010291967 0.000093
BEL010291967 0.001007
BEL010291967 0.001373
BEL010291967 0.000502
BEL010291967 0.001074
BEL010291967 0.000457
BEL010291967 0.000760
BEL010291967 0.001486
BEL010291967 0.000133
BEL010291967 0.003665
BEL010291967 0.015841
BEL010291967 0.018683
BEL010291967 0.017583
BEL010291967 0.023207
BEL010291967 0.020094
BEL010291967 0.007370
BEL010291967 0.005101
BEL010291967 0.010094
BEL010291967 0.016489
BEL010291967 0.022379
BEL010291967 0.014505
BEL010291967 0.030552
BEL010291967 0.004932
BEL010291967 0.010851
BEL010291967 0.114150
BEL010331976 0.071740
BEL010331976 0.067736
BEL010331976 0.017732
BEL010331976 0.054086
BEL010331976 0.003829
BEL010331976 0.029309
BEL010331976 0.013970
BEL010331976 0.000131
BEL010331976 0.013455
BEL010331976 0.008783
BEL010331976 0.043007
BEL010331976 0.044445
BEL010331976 0.120319
BEL010331976 0.017105
BEL010331976 0.020108
BEL010331976 0.015092
BEL010331976 0.052174
BEL010331976 0.011833
BEL010331976 0.017196
BEL010331976 0.032564
BEL010331976 0.003555
BEL010331976 0.019580
BEL010331976 0.000815
BEL010331976 0.000202
BEL010331976 0.002823
BEL010331976 0.001073
BEL010331976 0.000633
BEL010331976 0.004608
BEL010331976 0.000770
BEL010331976 0.002313
BEL010331976 0.001960
BEL010331976 0.000307
BEL010331976 0.000387
BEL010331976 0.001323
BEL010331976 0.003611
BEL010331976 0.018407
BEL010331976 0.022864
BEL010331976 0.019798
BEL010331976 0.012443
BEL010331976 0.009945
BEL010331976 0.005135
BEL010331976 0.022049
BEL010331976 0.014291
BEL010331976 0.030101
BEL010331976 0.004859
BEL010331976 0.010691
BEL010331976 0.112464
BEL010511983 0.009176
BEL010511983 0.072013
BEL010511983 0.067994
BEL010511983 0.017799
BEL010511983 0.009280
BEL010511983 0.054292
BEL010511983 0.029421
BEL010511983 0.014023
BEL010511983 0.003185
BEL010511983 0.013506
BEL010511983 0.043171
BEL010511983 0.120777
BEL010511983 0.017170
BEL010511983 0.020184
BEL010511983 0.000166
BEL010511983 0.015149
BEL010511983 0.052372
BEL010511983 0.011878
BEL010511983 0.016557
BEL010511983 0.031255
BEL010511983 0.001729
BEL010511983 0.017261
BEL010511983 0.003878
BEL010511983 0.002176
BEL010511983 0.032688
BEL010511983 0.000129
BEL010511983 0.019655
BEL010511983 0.004451
BEL010511983 0.000092
BEL010511983 0.002620
BEL010511983 0.000751
BEL010511983 0.001414
BEL010511983 0.001062
BEL010511983 0.001258
BEL010511983 0.000889
BEL010511983 0.001137
BEL010511983 0.000422
BEL010511983 0.000454
BEL010511983 0.018477
BEL010511983 0.017390
BEL010511983 0.009038
BEL010511983 0.019873
BEL010511983 0.009983
BEL010511983 0.013188
BEL010511983 0.022133
BEL010511983 0.014346
BEL010511983 0.030215
BEL010511983 0.004878
BEL010511983 0.112892
BEL011541988 0.072484
BEL011541988 0.068438
BEL011541988 0.017915
BEL011541988 0.054647
BEL011541988 0.029613
BEL011541988 0.014115
BEL011541988 0.004171
BEL011541988 0.043453
BEL011541988 0.044906
BEL011541988 0.121566
BEL011541988 0.017283
BEL011541988 0.020316
BEL011541988 0.004003
BEL011541988 0.015248
BEL011541988 0.006727
BEL011541988 0.002765
BEL011541988 0.052714
BEL011541988 0.011956
BEL011541988 0.016665
