0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0 0.0003 0.0166 0.4608 0.9774 0.9995 1 1 1 1 1 1 1 1
0 0.0003 0.0166 0.4608 0.9774 0.9995 1 1 1 1 1 1 1 1
0 0.0003 0.0166 0.4608 0.9774 0.9995 1 1 1 1 1 1 1 1
0 0.0003 0.0166 0.4608 0.9774 0.9995 1 1 1 1 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.0009 0.005 0.0283 0.1444 0.4947 0.8503 0.9705 0.9948 0.9991 0.9998 1 1 1 1
0 0.0001 0.0011 0.0201 0.2779 0.8781 0.9926 0.9996 1 1 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.0007 0.0085 0.0943 0.5584 0.9389 0.9947 0.9996 1 1 1 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.0001 0.0016 0.019 0.1903 0.7405 0.972 0.9976 0.9998 1 1 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.0002 0.0008 0.0042 0.022 0.1062 0.3855 0.7683 0.946 0.9893 0.998 0.9996 0.9999 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.1614 0.366 0.634 0.8386 0.9397 0.9791 0.9929 0.9976 0.9992 0.9997 0.9999 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
0.0138 0.0684 0.278 0.6688 0.9137 0.9823 0.9966 0.9993 0.9999 1 1 1 1 1
0.0138 0.0684 0.278 0.6688 0.9137 0.9823 0.9966 0.9993 0.9999 1 1 1 1 1
0.0138 0.0684 0.278 0.6688 0.9137 0.9823 0.9966 0.9993 0.9999 1 1 1 1 1
0.012 0.0491 0.1798 0.4819 0.7979 0.9437 0.9861 0.9967 0.9992 0.9998 1 1 1 1
