0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0.0005 0.0022 0.0105 0.0481 0.1943 0.5351 0.846 0.9632 0.9921 0.9983 0.9996 0.9999 1 1
0.0005 0.0022 0.0105 0.0481 0.1943 0.5351 0.846 0.9632 0.9921 0.9983 0.9996 0.9999 1 1
0.0005 0.0022 0.0105 0.0481 0.1943 0.5351 0.846 0.9632 0.9921 0.9983 0.9996 0.9999 1 1
0.0005 0.0022 0.0105 0.0481 0.1943 0.5351 0.846 0.9632 0.9921 0.9983 0.9996 0.9999 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0.0005 0.0044 0.0393 0.2755 0.7792 0.9704 0.9967 0.9996 1 1 1 1 1 1
0.0001 0.0008 0.0057 0.0389 0.2225 0.669 0.9345 0.9902 0.9986 0.9998 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0001 0.0008 0.0057 0.0389 0.2225 0.669 0.9345 0.9902 0.9986 0.9998 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0.0341 0.0632 0.1142 0.1978 0.3204 0.4741 0.6328 0.7672 0.863 0.9234 0.9584 0.9778 0.9883 0.9938
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0491 0.0923 0.1671 0.2834 0.4382 0.606 0.752 0.8567 0.9218 0.9588 0.9787 0.9891 0.9944 0.9972
0.0491 0.0923 0.1671 0.2834 0.4382 0.606 0.752 0.8567 0.9218 0.9588 0.9787 0.9891 0.9944 0.9972
0.0005 0.0044 0.0393 0.2755 0.7792 0.9704 0.9967 0.9996 1 1 1 1 1 1
0 0.0001 0.0028 0.089 0.7758 0.9919 0.9998 1 1 1 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0.0001 0.0028 0.089 0.7758 0.9919 0.9998 1 1 1 1 1 1 1
0.0001 0.0005 0.0015 0.005 0.0166 0.0534 0.1586 0.3867 0.6783 0.8758 0.9593 0.9875 0.9962 0.9989
0.0001 0.0005 0.0015 0.005 0.0166 0.0534 0.1586 0.3867 0.6783 0.8758 0.9593 0.9875 0.9962 0.9989
0.0491 0.0923 0.1671 0.2834 0.4382 0.606 0.752 0.8567 0.9218 0.9588 0.9787 0.9891 0.9944 0.9972
0.0005 0.0044 0.0393 0.2755 0.7792 0.9704 0.9967 0.9996 1 1 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
0 0.0001 0.0008 0.0101 0.1174 0.6355 0.9581 0.9967 0.9997 1 1 1 1 1
0 0.0001 0.0008 0.0101 0.1174 0.6355 0.9581 0.9967 0.9997 1 1 1 1 1
0 0.0001 0.0008 0.0101 0.1174 0.6355 0.9581 0.9967 0.9997 1 1 1 1 1
0 0 0.0002 0.003 0.039 0.3526 0.8797 0.9899 0.9992 0.9999 1 1 1 1
