0.9999191 0.0000809 0 0 0 0 0 0 0 0 0
0.9967156 0.0032844 0 0 0 0 0 0 0 0 0
0.9709902 0.0290098 0 0 0 0 0 0 0 0 0
0.8268143 0.17295 0.0002356 0 0 0 0 0 0 0 0.0000001
0.508138 0.4899244 0.0019376 0 0 0 0 0 0 0 0
0.1490227 0.8300758 0.0208217 0.0000798 0 0 0 0 0 0 0
0.0124425 0.8107876 0.175544 0.0012259 0 0 0 0 0 0 0
0.0002173 0.3657148 0.5959491 0.0376407 0.0004781 0 0 0 0 0 0
0 0.0298012 0.5163843 0.4028863 0.0494572 0.001471 0 0 0 0 0
0 0.0000689 0.0239194 0.1981429 0.3044152 0.2461455 0.141794 0.0595445 0.0190012 0.0069683 0.0000001
0 0 0.0000338 0.0015146 0.0182367 0.0768482 0.1591599 0.2237286 0.2555362 0.2649419 0.0000001
0 0 0 0 0 0 0 0 0.25 0.75 0
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
