0.1329 0 0 0 0 0 0 0 0 0 0 0 0 0
0.7318 0.1709 0 0 0 0 0 0 0 0 0 0 0 0
0.1345 0.7731 0.2234 0 0 0 0 0 0 0 0 0 0 0
0.000799999999999967 0.056 0.7562 0.2917 0 0 0 0 0 0 0 0 0 0
0 0 0.0204 0.7045 0.3952 0 0 0 0 0 0 0 0 0
0 0 0 0.00379999999999999 0.6045 0.5593 0 0 0 0 0 0 0 0
0 0 0 0 0.0003 0.4407 0.7689 0 0 0 0 0 0 0
0 0 0 0 0 0 0.2311 0.9507 0 0 0 0 0 0
0 0 0 0 0 0 0 0.0493 0.9992 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0008 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1 1 1
