0.3791 0.000025 0 0 0 0 0 0 0 0 0
0.3253 0.004725 0 0 0 0 0 0 0 0 0
0.264825 0.1416 0.000025 0 0 0 0 0 0 0 0
0.0307 0.491475 0.014025 0 0 0 0 0 0 0 0
0.000075 0.3529 0.44185 0.011575 0 0 0 0 0 0 0
0 0.009275 0.54145 0.8112 0.2484 0.017225 0.000375 0 0 0 0
0 0 0.00265 0.177225 0.7516 0.98235 0.996325 0.986 0.95405 0.910425 0
0 0 0 0 0 0.000425 0.0033 0.014 0.04595 0.089575 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1
