0.507825 0.00085 0 0 0 0 0 0 0 0 0
0.4094 0.11125 0.0002 0 0 0 0 0 0 0 0
0.082625 0.602775 0.059125 0.000225 0 0 0 0 0 0 0
0.00015 0.28445 0.805125 0.28 0.018225 0.000225 0 0 0 0 0
0 0.000675 0.13555 0.71975 0.98055 0.98785 0.944275 0.841 0.6835 0.54185 0
0 0 0 0.000025 0.001225 0.011925 0.055725 0.159 0.3165 0.45815 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0.0000000000000001110223 0 0 0 0 0 0 0 0 1
