0.473475 0.001625 0 0 0 0 0 0 0 0 0
0.3387 0.052375 0.000025 0 0 0 0 0 0 0 0
0.168275 0.270825 0.00535 0 0 0 0 0 0 0 0
0.0193 0.41075 0.080075 0.00125 0 0 0 0 0 0 0
0.00025 0.231475 0.35665 0.0293 0.0004 0 0 0 0 0 0
0 0.0324 0.437325 0.26915 0.0207 0.000325 0 0 0 0 0
0 0.00055 0.1181 0.547575 0.298475 0.0338 0.0011 0 0 0 0
0 0 0.002475 0.15165 0.61715 0.540775 0.1565 0.016675 0.000975 0.0001 0
0 0 0 0.001075 0.063275 0.4241 0.8174 0.8004 0.483875 0.242725 0
0 0 0 0 0 0.001 0.025 0.182925 0.51515 0.757175 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1
