pt_graph landings
9646 3902.4
9648 3902.4
9649 3902.4
9650 3902.4
9652 3902.4
9654 3902.4
9655 3902.4
9661 3902.4
9664 3902.4
9668 3902.4
9680 3902.4
9681 3902.4
9683 3902.4
9684 3902.4
9686 3902.4
9687 3902.4
9688 3902.4
9697 3902.4
9699 3902.4
9700 3902.4
9701 3902.4
9705 3902.4
9706 3902.4
9707 3902.4
9709 3902.4
9740 3902.4
9743 3902.4
9761 3902.4
9787 3902.4
9795 3902.4
9809 3902.4
9837 3902.4
9843 3902.4
9846 3902.4
9871 3902.4
9899 3902.4
9914 3902.4
9936 3902.4
9971 3902.4
9977 3902.4
9978 3902.4
10251 3902.4
10253 3902.4
10265 3902.4
10293 3902.4
10297 3902.4
10300 3902.4
10303 3902.4
10304 3902.4
10305 3902.4
10306 3902.4
10313 3902.4
10316 3902.4
10329 3902.4
10354 3902.4
10371 3902.4
10724 3902.4
10725 3902.4
10726 3902.4
10970 3902.4
10978 3902.4
