VE_REF beta.VE_REF
BEL000021964 -4.60517018598809
BEL000021964 0.205235418318167
BEL000021964 0.205235418318167
BEL000021964 0.205235418318167
BEL000021964 0.205235418318167
BEL000021964 3.57041199458293
BEL000021964 -0.456368288965835
BEL000021964 -0.456368288965835
BEL000021964 -0.370250538348917
BEL000021964 -0.370250538348917
BEL000021964 -0.370250538348917
BEL000021964 -4.60517018598809
BEL000021964 -0.338225026151842
BEL000021964 1.18063065684846
BEL000021964 1.18063065684846
BEL000021964 1.18063065684846
BEL000021964 -0.816975066146193
BEL000021964 -1.81523792083449
BEL000021964 0.674842975785075
BEL000021964 -0.642313251101698
BEL000021964 -4.60517018598809
BEL000021964 0.513361544052839
BEL000021964 -4.60517018598809
BEL000021964 -4.60517018598809
BEL000021964 1.55316789419071
BEL000021964 1.55316789419071
BEL000021964 -4.60517018598809
BEL000021964 2.13183130988698
BEL000021964 2.13183130988698
BEL000021964 2.13183130988698
BEL000021964 0.659485006914559
BEL000021964 -4.60517018598809
BEL000021964 2.70659171082466
BEL000021964 6.23032196667442
BEL000021964 -1.16232297387332
BEL000021964 -1.16232297387332
BEL000021964 1.47730570894073
BEL000021964 1.47730570894073
BEL000021964 -0.61418247495557
BEL000021964 -0.61418247495557
BEL000021964 -0.61418247495557
BEL000021964 -1.5747430553764
BEL000021964 -1.5747430553764
BEL000021964 -1.5747430553764
BEL000021964 0.19857403940281
BEL000041982 -4.60517018598809
BEL000041982 3.96019472881315
BEL000041982 3.96019472881315
BEL000041982 3.96019472881315
BEL000041982 3.96019472881315
BEL000041982 -4.60517018598809
BEL000041982 1.46511983117494
BEL000041982 1.46511983117494
BEL000041982 2.86995416419582
BEL000041982 2.86995416419582
BEL000041982 2.86995416419582
BEL000041982 -4.60517018598809
BEL000041982 0.198832542259206
BEL000041982 1.84873989150371
BEL000041982 1.84873989150371
BEL000041982 1.84873989150371
BEL000041982 -0.295010952923269
BEL000041982 -1.1088068559272
BEL000041982 -0.172232303795345
BEL000041982 0.865644200558058
BEL000041982 -4.60517018598809
BEL000041982 0.335562920318529
BEL000041982 -4.60517018598809
BEL000041982 -4.60517018598809
BEL000041982 2.58313508649056
BEL000041982 2.58313508649056
BEL000041982 -4.60517018598809
BEL000041982 2.63914452765348
BEL000041982 2.63914452765348
BEL000041982 2.63914452765348
BEL000041982 1.04048068131149
BEL000041982 -4.60517018598809
BEL000041982 -4.60517018598809
BEL000041982 6.87147310450353
BEL000041982 0.0194333497844428
BEL000041982 0.0194333497844428
BEL000041982 2.13750645552363
BEL000041982 2.13750645552363
BEL000041982 -0.405066811807228
