pt_graph met
4266 18
4440 18
4543 18
4636 18
4731 18
4820 18
4896 18
4910 18
4980 18
4981 18
4987 18
5002 18
5154 18
5355 18
5419 18
5422 18
5430 18
5510 18
5517 18
5600 18
5602 18
5605 18
5606 18
5614 18
5615 18
5618 18
5694 18
5702 18
5776 18
5783 18
5786 18
5796 18
5872 18
5875 18
5879 18
5886 18
5887 18
5969 18
5970 18
5975 18
5976 18
5984 18
6073 18
6079 18
6080 18
6081 18
6088 18
6164 18
6174 18
6175 18
6177 18
6178 18
6179 18
6180 18
6268 18
6269 18
6270 18
6271 18
6274 18
6359 18
6361 18
6364 18
6451 18
6452 18
6453 18
6528 18
6535 18
6538 18
6612 18
6691 18
6917 18
6919 18
7052 18
7122 18
7125 18
7192 18
7198 18
7263 18
7269 18
10002 18
