pt_graph freq
57 0.75
76 0.25
100 0.25
123 0.25
160 0.25
180 0.75
226 0.75
260 0.75
264 0.75
281 0.75
312 0.25
350 0.75
388 0.75
415 0.75
438 0.75
446 0.75
448 0.75
459 0.75
471 0.75
498 0.75
568 0.75
569 0.75
570 0.75
614 0.25
619 0.25
621 0.75
643 0.25
652 0.75
660 0.75
675 0.75
683 0.75
735 0.75
772 0.75
773 0.75
794 0.25
814 0.75
854 0.75
872 0.75
879 0.75
901 0.75
903 0.75
904 0.75
958 0.75
959 0.75
962 0.75
980 0.75
993 0.25
1009 0.25
1010 0.75
1011 0.75
1039 0.25
1047 0.25
1049 0.25
1092 0.75
1096 0.25
1103 0.25
1106 0.25
1127 0.75
1133 0.75
1158 0.25
1160 0.25
1169 0.25
1171 0.25
1172 0.25
1191 0.75
1192 0.75
1221 0.25
1229 0.25
1234 0.25
1235 0.25
1236 0.25
1247 0.25
1285 0.25
1286 0.25
1301 0.25
1302 0.25
1313 0.25
1324 0.75
1326 0.75
1347 0.25
1348 0.25
1349 0.25
1350 0.25
1351 0.25
1364 0.25
1367 0.25
1368 0.25
1369 0.25
1373 0.75
1391 0.75
1412 0.25
1413 0.25
1414 0.25
1415 0.25
1416 0.25
1433 0.25
1435 0.25
1450 0.25
1458 0.75
1459 0.75
1460 0.75
1478 0.25
1483 0.25
1484 0.25
1496 0.25
1498 0.25
1499 0.25
1500 0.25
1527 0.75
1555 0.25
1566 0.25
1568 0.25
1569 0.25
1597 0.75
1598 0.75
1624 0.25
1634 0.25
1638 0.25
1643 0.25
1667 0.75
1668 0.75
1708 0.25
1738 0.75
1781 0.25
1804 0.25
1807 0.25
1810 0.75
1854 0.25
1855 0.25
1857 0.25
1859 0.25
1883 0.75
1884 0.75
1885 0.75
1926 0.25
1935 0.25
1966 0.75
1967 0.75
2021 0.25
2043 0.25
2046 0.75
2047 0.75
2089 0.25
2114 0.25
2132 0.75
2184 0.25
2185 0.25
2267 0.25
2268 0.25
2271 0.25
2299 0.75
2340 0.25
2353 0.25
2361 0.25
2367 0.25
2422 0.25
2427 0.25
2431 0.25
2433 0.25
2458 0.75
2504 0.25
2521 0.25
2523 0.25
2527 0.25
2536 0.75
2578 0.25
2579 0.25
2582 0.25
2589 0.25
2601 0.25
2607 0.25
2608 0.25
2609 0.75
2616 0.75
2668 0.25
2669 0.25
2687 0.25
2701 0.75
2702 0.75
2749 0.25
2751 0.25
2752 0.25
2755 0.25
2768 0.25
2769 0.25
2775 0.25
2784 0.75
2834 0.25
2837 0.25
2838 0.25
2849 0.25
2850 0.25
2865 0.75
2926 0.25
2929 0.75
2940 0.75
2942 0.75
2998 0.25
3000 0.25
3074 0.25
3085 0.25
3144 0.25
3145 0.25
3146 0.25
3151 0.25
3210 0.25
3222 0.25
3223 0.25
3224 0.25
3238 0.75
3239 0.75
3301 0.75
3302 0.75
3306 0.25
3308 0.25
3387 0.25
3389 0.25
3390 0.25
3407 0.75
3463 0.75
3468 0.25
3469 0.25
3470 0.25
3471 0.25
3472 0.25
3552 0.25
3553 0.25
3567 0.25
3635 0.25
9692 0.75
10301 0.75
10548 0.75
10776 0.75
10777 0.75
