pt_graph met
39 28
41 28
53 28
54 28
55 28
56 28
57 28
67 28
70 28
71 28
73 28
74 28
75 28
76 28
77 28
92 28
98 28
100 28
112 28
113 28
131 28
135 28
136 28
138 28
145 28
153 28
157 28
182 28
188 28
199 28
201 28
203 28
208 28
223 28
224 28
231 28
241 28
242 28
243 28
246 28
254 28
284 28
290 28
300 28
327 28
330 28
348 28
349 28
380 28
387 28
419 28
426 28
436 28
438 28
459 28
463 28
484 28
491 28
508 28
511 28
522 28
523 28
526 28
538 28
542 28
567 28
569 28
570 28
585 28
605 28
614 28
620 28
621 28
622 28
642 28
646 28
650 28
658 28
660 28
661 28
682 28
684 28
685 28
687 28
692 28
694 28
698 28
717 28
732 28
735 28
756 28
759 28
773 28
791 28
792 28
795 28
799 28
811 28
812 28
813 28
815 28
852 28
853 28
854 28
872 28
881 28
882 28
894 28
898 28
900 28
901 28
903 28
904 28
907 28
953 28
955 28
956 28
957 28
958 28
959 28
961 28
1012 28
1013 28
1067 28
1068 28
1069 28
1126 28
1127 28
1128 28
1133 28
1189 28
1191 28
1192 28
1195 28
1258 28
1310 28
1322 28
1323 28
1328 28
1345 28
1352 28
1372 28
1383 28
1391 28
1393 28
1394 28
1419 28
1431 28
1433 28
1442 28
1451 28
1458 28
1459 28
1460 28
1462 28
1474 28
1482 28
1525 28
1526 28
1527 28
1558 28
1572 28
1597 28
1598 28
1621 28
1633 28
1666 28
1667 28
1668 28
1688 28
1723 28
1736 28
1737 28
1738 28
1776 28
1777 28
1809 28
1810 28
1811 28
1812 28
1862 28
1884 28
1885 28
1887 28
1950 28
1964 28
1965 28
1966 28
1967 28
2011 28
2047 28
2108 28
2117 28
2130 28
2177 28
2214 28
2264 28
2379 28
2458 28
2497 28
2536 28
2582 28
2616 28
2676 28
2701 28
2702 28
2784 28
2836 28
2864 28
2865 28
2942 28
2990 28
2993 28
2995 28
2996 28
3065 28
3069 28
3089 28
3140 28
3141 28
3159 28
3216 28
3228 28
3239 28
3301 28
3383 28
3384 28
3463 28
3466 28
3480 28
3566 28
3993 28
9647 28
9692 28
9825 28
10237 28
10260 28
10301 28
10486 28
10488 28
10769 28
10771 28
10776 28
10777 28
10806 28
10847 28
