pt_graph freq
3 0.75
3 0.25
6 0.75
6 0.25
12 0.75
12 0.25
15 0.75
15 0.25
42 0.75
42 0.25
53 0.75
53 0.25
54 0.75
54 0.25
55 0.75
55 0.25
56 0.75
56 0.25
63 0.75
63 0.25
76 0.75
76 0.25
77 0.75
77 0.25
98 0.75
98 0.25
130 0.75
130 0.25
133 0.75
133 0.25
140 0.75
140 0.25
151 0.75
151 0.25
152 0.75
152 0.25
173 0.75
173 0.25
176 0.75
176 0.25
183 0.75
183 0.25
192 0.75
192 0.25
193 0.75
193 0.25
214 0.75
214 0.25
255 0.75
255 0.25
274 0.75
274 0.25
383 0.75
383 0.25
460 0.75
460 0.25
520 0.75
520 0.25
548 0.75
548 0.25
551 0.75
551 0.25
605 0.75
605 0.25
645 0.75
645 0.25
10387 0.75
10387 0.25
