pt_graph freq
26 1
35 1
41 1
42 1
48 1
53 1
54 1
55 1
56 1
63 1
66 1
67 1
75 1
76 1
77 1
87 1
89 1
90 1
91 1
95 1
98 1
99 1
100 1
111 1
112 1
113 1
115 1
122 1
134 1
140 1
154 1
166 1
177 1
180 1
182 1
188 1
191 1
197 1
208 1
209 1
222 1
239 1
240 1
241 1
242 1
262 1
265 1
293 1
299 1
304 1
314 1
315 1
335 1
344 1
354 1
357 1
368 1
371 1
376 1
380 1
386 1
391 1
400 1
426 1
433 1
459 1
466 1
484 1
486 1
487 1
488 1
508 1
509 1
511 1
520 1
521 1
526 1
538 1
540 1
541 1
544 1
566 1
567 1
570 1
571 1
572 1
600 1
603 1
605 1
607 1
641 1
642 1
643 1
644 1
657 1
694 1
756 1
761 1
764 1
796 1
843 1
881 1
882 1
891 1
924 1
933 1
977 1
1037 1
1090 1
1095 1
1103 1
1213 1
1344 1
1345 1
1346 1
1404 1
1562 1
1626 1
1770 1
1774 1
2094 1
2151 1
