pt_graph met
2716 18
2798 18
2800 18
2875 18
2949 18
2951 18
3025 18
3027 18
3175 18
3756 18
3841 18
3842 18
3843 18
3928 18
3930 18
3931 18
3932 18
4019 18
4041 18
4193 18
4212 18
4218 18
4303 18
4387 18
4391 18
4556 18
5283 18
5284 18
5549 18
5633 18
5642 18
5713 18
5716 18
5721 18
5722 18
5807 18
5808 18
5810 18
5814 18
5815 18
5816 18
5817 18
5818 18
5894 18
5905 18
5911 18
5912 18
5913 18
5914 18
5915 18
5993 18
5995 18
5997 18
5998 18
6007 18
6015 18
6096 18
6097 18
6098 18
6099 18
6100 18
6102 18
6194 18
6195 18
6221 18
6288 18
6315 18
6386 18
6405 18
6466 18
6494 18
6579 18
6640 18
6641 18
6655 18
6660 18
6715 18
6730 18
6738 18
6781 18
6785 18
6789 18
6801 18
6802 18
6803 18
6808 18
6865 18
6868 18
6872 18
6874 18
6875 18
6877 18
6878 18
6931 18
6932 18
6933 18
6934 18
6935 18
6942 18
6943 18
6944 18
7001 18
7010 18
7011 18
7015 18
7081 18
7092 18
7144 18
7217 18
7283 18
7293 18
7354 18
7469 18
7472 18
7483 18
7651 18
7655 18
7696 18
7698 18
7703 18
7739 18
7753 18
7755 18
7865 18
7874 18
7878 18
7881 18
7910 18
7936 18
7977 18
7980 18
7992 18
8026 18
8090 18
8098 18
8189 18
8208 18
8243 18
8247 18
8301 18
8308 18
8353 18
8404 18
8405 18
8457 18
10051 18
10108 18
10166 18
10218 18
10424 18
10452 18
10458 18
10701 18
10959 18
